name	term_id	term_name	term_namespace	term_distance
FBbt:00004537	FBbt:00004537	anterior arm of lacinia	Fly_anatomy	4
FBbt:00004539	FBbt:00004539	dorsal arm of lacinia	Fly_anatomy	4
FBbt:00004540	FBbt:00004540	basiproboscis	Fly_anatomy	4
FBbt:00004541	FBbt:00004541	mediproboscis	Fly_anatomy	4
FBbt:00004542	FBbt:00004542	distiproboscis	Fly_anatomy	4
FBbt:00004543	FBbt:00004543	adult maxillary structure	Fly_anatomy	4
FBbt:00004545	FBbt:00004545	maxillary lobe	Fly_anatomy	4
FBbt:00004747	FBbt:00004747	alula	Fly_anatomy	4
FBbt:00004823	FBbt:00004823	analia	Fly_anatomy	4
FBbt:00004826	FBbt:00004826	genitalia	Fly_anatomy	4
FBbt:00004849	FBbt:00004849	hypandrial process	Fly_anatomy	4
FBbt:00004850	FBbt:00004850	aedeagus	Fly_anatomy	4
FBbt:00004854	FBbt:00004854	dorsal paramere	Fly_anatomy	4
FBbt:00004856	FBbt:00004856	organ system	Fly_anatomy	4
FBbt:00004858	FBbt:00004858	gonad	Fly_anatomy	4
FBbt:00004860	FBbt:00004860	germline cell	Fly_anatomy	4
FBbt:00004862	FBbt:00004862	fusome	Fly_anatomy	4
FBbt:00004880	FBbt:00004880	nurse cell ring canal rim	Fly_anatomy	4
FBbt:00004887	FBbt:00004887	endobody	Fly_anatomy	4
FBbt:00004888	FBbt:00004888	oocyte nucleus	Fly_anatomy	4
FBbt:00004889	FBbt:00004889	karyosome	Fly_anatomy	4
FBbt:00004891	FBbt:00004891	pole plasm	Fly_anatomy	4
FBbt:00004892	FBbt:00004892	pole granule	Fly_anatomy	4
FBbt:00004893	FBbt:00004893	ovariole	Fly_anatomy	4
FBbt:00004899	FBbt:00004899	ovarian basement membrane	Fly_anatomy	4
FBbt:00004900	FBbt:00004900	vitellarium	Fly_anatomy	4
FBbt:00004924	FBbt:00004924	uterus	Fly_anatomy	4
FBbt:00004925	FBbt:00004925	vagina	Fly_anatomy	4
FBbt:00004940	FBbt:00004940	Y chromosome loop	Fly_anatomy	4
FBbt:00004943	FBbt:00004943	Nebenkern	Fly_anatomy	4
FBbt:00004944	FBbt:00004944	protein body	Fly_anatomy	4
FBbt:00004946	FBbt:00004946	waste bag	Fly_anatomy	4
FBbt:00004947	FBbt:00004947	acroblast	Fly_anatomy	4
FBbt:00004948	FBbt:00004948	acrosomal granule	Fly_anatomy	4
FBbt:00004949	FBbt:00004949	axial complex	Fly_anatomy	4
FBbt:00004950	FBbt:00004950	spermatid axoneme	Fly_anatomy	4
FBbt:00004951	FBbt:00004951	Nebenkern derivative	Fly_anatomy	4
FBbt:00004952	FBbt:00004952	major mitochondrial derivative	Fly_anatomy	4
FBbt:00004953	FBbt:00004953	minor mitochondrial derivative	Fly_anatomy	4
FBbt:00004962	FBbt:00004962	ejaculatory bulb	Fly_anatomy	4
FBbt:00004964	FBbt:00004964	ejaculatory bulb plate	Fly_anatomy	4
FBbt:00004970	FBbt:00004970	cuticle	Fly_anatomy	4
FBbt:00005037	FBbt:00005037	tracheal primordium	Fly_anatomy	4
FBbt:00005044	FBbt:00005044	mestracheon	Fly_anatomy	4
FBbt:00005045	FBbt:00005045	taenidium	Fly_anatomy	4
FBbt:00005047	FBbt:00005047	tracheole	Fly_anatomy	4
FBbt:00005067	FBbt:00005067	fat body primordium	Fly_anatomy	4
FBbt:00005068	FBbt:00005068	endocrine system	Fly_anatomy	4
FBbt:00005099	FBbt:00005099	neuron projection bundle	Fly_anatomy	4
FBbt:00005107	FBbt:00005107	cell body	Fly_anatomy	4
FBbt:00005111	FBbt:00005111	dendritic tree	Fly_anatomy	4
FBbt:00005112	FBbt:00005112	nerve terminal	Fly_anatomy	4
FBbt:00005113	FBbt:00005113	neurite	Fly_anatomy	4
FBbt:00005114	FBbt:00005114	synapse	Fly_anatomy	4
FBbt:00005115	FBbt:00005115	end plate	Fly_anatomy	4
FBbt:00005116	FBbt:00005116	bouton	Fly_anatomy	4
FBbt:00005117	FBbt:00005117	t-bar	Fly_anatomy	4
FBbt:00005121	FBbt:00005121	intramembranous particle	Fly_anatomy	4
FBbt:00005122	FBbt:00005122	presynaptic ribbon	Fly_anatomy	4
FBbt:00005139	FBbt:00005139	neuropil	Fly_anatomy	4
FBbt:00005142	FBbt:00005142	neuromuscular junction	Fly_anatomy	4
FBbt:00005143	FBbt:00005143	synaptic ribbon	Fly_anatomy	4
FBbt:00005151	FBbt:00005151	neurilemma	Fly_anatomy	4
FBbt:00005155	FBbt:00005155	sense organ	Fly_anatomy	4
FBbt:00005170	FBbt:00005170	thecogen dendritic cap	Fly_anatomy	4
FBbt:00005172	FBbt:00005172	socket	Fly_anatomy	4
FBbt:00005187	FBbt:00005187	receptor lymph space of small sensillum basiconicum	Fly_anatomy	4
FBbt:00005189	FBbt:00005189	receptor lymph space of large sensillum basiconicum	Fly_anatomy	4
FBbt:00005246	FBbt:00005246	midgut primordium	Fly_anatomy	4
FBbt:00005247	FBbt:00005247	embryonic hemocyte primordium	Fly_anatomy	4
FBbt:00005255	FBbt:00005255	embryonic heart anchoring cell primordium	Fly_anatomy	4
FBbt:00005376	FBbt:00005376	yolk sac	Fly_anatomy	4
FBbt:00005387	FBbt:00005387	embryonic nervous system of thorax	Fly_anatomy	4
FBbt:00005409	FBbt:00005409	ring canal	Fly_anatomy	4
FBbt:00005411	FBbt:00005411	spectrosome	Fly_anatomy	4
FBbt:00005415	FBbt:00005415	central brain anlage in statu nascendi	Fly_anatomy	4
FBbt:00005429	FBbt:00005429	furrow canal	Fly_anatomy	4
FBbt:00005461	FBbt:00005461	circulatory system primordium	Fly_anatomy	4
FBbt:00005462	FBbt:00005462	garland cell primordium	Fly_anatomy	4
FBbt:00005473	FBbt:00005473	gonadal sheath proper primordium	Fly_anatomy	4
FBbt:00005475	FBbt:00005475	embryonic leading edge cell primordium	Fly_anatomy	4
FBbt:00005498	FBbt:00005498	dorsal pharyngeal muscle primordium	Fly_anatomy	4
FBbt:00005499	FBbt:00005499	hindgut visceral muscle primordium	Fly_anatomy	4
FBbt:00005500	FBbt:00005500	foregut visceral muscle primordium	Fly_anatomy	4
FBbt:00005501	FBbt:00005501	Malpighian tubule main body primordium	Fly_anatomy	4
FBbt:00005502	FBbt:00005502	Malpighian tubule tip cell primordium	Fly_anatomy	4
FBbt:00005503	FBbt:00005503	hypopharynx inclusive primordium	Fly_anatomy	4
FBbt:00005504	FBbt:00005504	small intestine primordium	Fly_anatomy	4
FBbt:00005505	FBbt:00005505	large intestine primordium	Fly_anatomy	4
FBbt:00005506	FBbt:00005506	rectum primordium	Fly_anatomy	4
FBbt:00005508	FBbt:00005508	mushroom body primordium	Fly_anatomy	4
FBbt:00005509	FBbt:00005509	embryonic dorsal pouch primordium	Fly_anatomy	4
FBbt:00005510	FBbt:00005510	antennal primordium	Fly_anatomy	4
FBbt:00005511	FBbt:00005511	pars intercerebralis primordium	Fly_anatomy	4
FBbt:00005512	FBbt:00005512	salivary gland body primordium	Fly_anatomy	4
FBbt:00005513	FBbt:00005513	adult hindgut primordium	Fly_anatomy	4
FBbt:00005514	FBbt:00005514	adult clypeo-labral primordium	Fly_anatomy	4
FBbt:00005515	FBbt:00005515	adult eye primordium early	Fly_anatomy	4
FBbt:00005516	FBbt:00005516	adult muscle precursor primordium	Fly_anatomy	4
FBbt:00005518	FBbt:00005518	somatic muscle primordium	Fly_anatomy	4
FBbt:00005519	FBbt:00005519	visceral muscle primordium	Fly_anatomy	4
FBbt:00005520	FBbt:00005520	fat body/gonad primordium	Fly_anatomy	4
FBbt:00005523	FBbt:00005523	inclusive hindgut primordium	Fly_anatomy	4
