name	term_id	term_name	term_namespace	term_distance
PO:0001099	PO:0001099	formation of aleurone and starchy layers stage	Plant_structure_development_stage	4
PO:0007017	PO:0007017	sporophyte senescent stage	Plant_structure_development_stage	4
PO:0007134	PO:0007134	sporophyte vegetative stage	Plant_structure_development_stage	4
PO:0007132	PO:0007132	sporophyte dormant stage	Plant_structure_development_stage	4
PO:0007520	PO:0007520	root development stage	Plant_structure_development_stage	4
PO:0007615	PO:0007615	flower development stage	Plant_structure_development_stage	4
PO:0001083	PO:0001083	inflorescence development stage	Plant_structure_development_stage	4
PO:0025531	PO:0025531	bud swell stage	Plant_structure_development_stage	4
PO:0025579	PO:0025579	phyllome development stage	Plant_structure_development_stage	4
PO:0025375	PO:0025375	plant spore stage	Plant_structure_development_stage	4
PO:0025343	PO:0025343	gametophyte senescent stage	Plant_structure_development_stage	4
PO:0025342	PO:0025342	gametophyte dormant stage	Plant_structure_development_stage	4
PO:0025341	PO:0025341	gametophyte reproductive stage	Plant_structure_development_stage	4
PO:0025340	PO:0025340	gametophyte vegetative stage	Plant_structure_development_stage	4
PO:0025427	PO:0025427	secondary xylem development stage	Plant_structure_development_stage	4
PO:0025529	PO:0025529	bud dormancy stage	Plant_structure_development_stage	4
PO:0025376	PO:0025376	plant spore dormant stage	Plant_structure_development_stage	5
PO:0025500	PO:0025500	whole plant fruit development stage	Plant_structure_development_stage	5
PO:0025475	PO:0025475	coleorhiza emergence stage	Plant_structure_development_stage	5
PO:0007073	PO:0007073	2 formation of axillary shoot stage	Plant_structure_development_stage	5
PO:0007057	PO:0007057	0 seed germination stage	Plant_structure_development_stage	5
PO:0025585	PO:0025585	floral organ formation stage	Plant_structure_development_stage	5
PO:0007047	PO:0007047	whole plant inflorescence detectable stage	Plant_structure_development_stage	5
PO:0007045	PO:0007045	coleoptile emergence stage	Plant_structure_development_stage	5
PO:0025588	PO:0025588	flower meristem transition stage	Plant_structure_development_stage	5
PO:0007037	PO:0007037	inflorescence bifurcation stage	Plant_structure_development_stage	5
PO:0007131	PO:0007131	seedling development stage	Plant_structure_development_stage	5
PO:0025469	PO:0025469	cell differentiation stage of secondary xylem	Plant_structure_development_stage	5
PO:0025463	PO:0025463	cell division stage of secondary xylem	Plant_structure_development_stage	5
PO:0021004	PO:0021004	inflorescence initiation stage	Plant_structure_development_stage	5
PO:0007631	PO:0007631	plant embryo stage	Plant_structure_development_stage	5
PO:0030006	PO:0030006	protonema whole plant development stage	Plant_structure_development_stage	5
PO:0007616	PO:0007616	flowering stage	Plant_structure_development_stage	5
PO:0025344	PO:0025344	gametophore reproductive whole plant development stage	Plant_structure_development_stage	5
PO:0025345	PO:0025345	gametophore vegetative whole plant development stage	Plant_structure_development_stage	5
PO:0025346	PO:0025346	thallus reproductive whole plant development stage	Plant_structure_development_stage	5
PO:0025347	PO:0025347	thallus vegetative whole plant development stage	Plant_structure_development_stage	5
PO:0007527	PO:0007527	2 root meristem formation stage	Plant_structure_development_stage	5
PO:0007525	PO:0007525	3 establishment of tissue systems stage	Plant_structure_development_stage	5
PO:0025377	PO:0025377	plant embryo dormant stage	Plant_structure_development_stage	5
PO:0007519	PO:0007519	5 root hair formation stage	Plant_structure_development_stage	5
PO:0007505	PO:0007505	1 root primordium formation stage	Plant_structure_development_stage	5
PO:0007112	PO:0007112	1 main shoot growth stage	Plant_structure_development_stage	5
PO:0001049	PO:0001049	lodicule development stage	Plant_structure_development_stage	5
PO:0007016	PO:0007016	whole plant flowering stage	Plant_structure_development_stage	5
PO:0007015	PO:0007015	radicle emergence stage	Plant_structure_development_stage	5
PO:0001050	PO:0001050	leaf development stage	Plant_structure_development_stage	5
PO:0001047	PO:0001047	lemma development stage	Plant_structure_development_stage	5
PO:0001048	PO:0001048	palea development stage	Plant_structure_development_stage	5
PO:0001031	PO:0001031	4 root elongation stage	Plant_structure_development_stage	5
PO:0007601	PO:0007601	floral organ meristem development stage	Plant_structure_development_stage	6
PO:0004507	PO:0004507	D bilateral stage	Plant_structure_development_stage	6
PO:0007602	PO:0007602	floral organ primordium development stage	Plant_structure_development_stage	6
PO:0007080	PO:0007080	2.03 main shoot and axillary shoots visible at three nodes stage	Plant_structure_development_stage	6
PO:0007122	PO:0007122	2.07 main shoot and axillary shoots visible at seven nodes stage	Plant_structure_development_stage	6
PO:0007077	PO:0007077	2.08 main shoot and axillary shoots visible at eight nodes stage	Plant_structure_development_stage	6
PO:0001185	PO:0001185	C globular stage	Plant_structure_development_stage	6
PO:0001180	PO:0001180	B proembryo stage	Plant_structure_development_stage	6
PO:0001095	PO:0001095	true leaf formation stage	Plant_structure_development_stage	6
PO:0001094	PO:0001094	coleoptilar stage	Plant_structure_development_stage	6
PO:0007087	PO:0007087	2.01 main shoot and axillary shoots visible at one node stage	Plant_structure_development_stage	6
PO:0007088	PO:0007088	2.04 main shoot and axillary shoots visible at four nodes stage	Plant_structure_development_stage	6
PO:0007089	PO:0007089	stem elongation stage	Plant_structure_development_stage	6
PO:0007113	PO:0007113	rosette growth stage	Plant_structure_development_stage	6
PO:0007010	PO:0007010	whole plant fruit ripening stage	Plant_structure_development_stage	6
PO:0007110	PO:0007110	2.09 main shoot and axillary shoots visible at nine or more nodes stage	Plant_structure_development_stage	6
PO:0007118	PO:0007118	2.06 main shoot and axillary shoots visible at six nodes stage	Plant_structure_development_stage	6
PO:0007133	PO:0007133	leaf production stage	Plant_structure_development_stage	6
PO:0007006	PO:0007006	IL.00 inflorescence just visible stage	Plant_structure_development_stage	6
PO:0007005	PO:0007005	IL.02 1/2 inflorescence length reached stage	Plant_structure_development_stage	6
PO:0007501	PO:0007501	root cap formation stage	Plant_structure_development_stage	6
PO:0007504	PO:0007504	crown root primordium formation stage	Plant_structure_development_stage	6
PO:0007003	PO:0007003	IL.03 full inflorescence length reached stage	Plant_structure_development_stage	6
PO:0007506	PO:0007506	primary root primordium formation stage	Plant_structure_development_stage	6
PO:0007509	PO:0007509	root vascular cylinder differentiation stage	Plant_structure_development_stage	6
PO:0007511	PO:0007511	lateral root primordium formation stage	Plant_structure_development_stage	6
PO:0007093	PO:0007093	2.05 main shoot and axillary shoots visible at five nodes stage	Plant_structure_development_stage	6
PO:0007513	PO:0007513	root cortex differentiation stage	Plant_structure_development_stage	6
PO:0007516	PO:0007516	root epidermal differentiation stage	Plant_structure_development_stage	6
PO:0007071	PO:0007071	2.02 main shoot and axillary shoots visible at two nodes stage	Plant_structure_development_stage	6
PO:0001081	PO:0001081	F mature embryo stage	Plant_structure_development_stage	6
PO:0007053	PO:0007053	FL.02 1/2 of flowers open stage	Plant_structure_development_stage	6
PO:0007022	PO:0007022	seed imbibition stage	Plant_structure_development_stage	6
PO:0007046	PO:0007046	IL.01 1/4 inflorescence length reached stage	Plant_structure_development_stage	6
PO:0025465	PO:0025465	secondary cell wall formation stage of secondary xylem	Plant_structure_development_stage	6
PO:0025466	PO:0025466	cell death stage of secondary xylem	Plant_structure_development_stage	6
PO:0007043	PO:0007043	hypocotyl emergence stage	Plant_structure_development_stage	6
PO:0007042	PO:0007042	whole plant fruit formation stage	Plant_structure_development_stage	6
PO:0007041	PO:0007041	inflorescence emergence stage	Plant_structure_development_stage	6
PO:0007024	PO:0007024	FL.04 end of flowering stage	Plant_structure_development_stage	6
PO:0007049	PO:0007049	cotyledon emergence stage	Plant_structure_development_stage	6
PO:0007034	PO:0007034	FL.01 1/4 of flowers open stage	Plant_structure_development_stage	6
PO:0007026	PO:0007026	FL.00 first flower(s) open stage	Plant_structure_development_stage	6
PO:0007030	PO:0007030	seedling shoot emergence stage	Plant_structure_development_stage	6
PO:0025464	PO:0025464	cell expansion stage of secondary xylem	Plant_structure_development_stage	6
PO:0001051	PO:0001051	1 leaf initiation stage	Plant_structure_development_stage	6
PO:0001054	PO:0001054	4 leaf senescence stage	Plant_structure_development_stage	6
PO:0001053	PO:0001053	3 leaf fully expanded stage	Plant_structure_development_stage	6
PO:0001078	PO:0001078	E expanded cotyledon stage	Plant_structure_development_stage	6
PO:0001052	PO:0001052	2 leaf expansion stage	Plant_structure_development_stage	6
PO:0007054	PO:0007054	epicotyl emergence stage	Plant_structure_development_stage	6
PO:0007052	PO:0007052	FL.03 3/4 of flowers open stage	Plant_structure_development_stage	6
PO:0007510	PO:0007510	root emergence stage	Plant_structure_development_stage	6
PO:0007009	PO:0007009	whole plant fruit formation stage 10 to 30%	Plant_structure_development_stage	7
PO:0007008	PO:0007008	IE.02 1/2 of inflorescence emerged from flag leaf sheath stage	Plant_structure_development_stage	7
PO:0007518	PO:0007518	crown root emergence stage	Plant_structure_development_stage	7
PO:0025468	PO:0025468	secondary xylem parenchyma cell death stage of secondary xylem	Plant_structure_development_stage	7
PO:0007123	PO:0007123	LP.06 six leaves visible stage	Plant_structure_development_stage	7
PO:0001019	PO:0001019	formation of leaf primordium stage	Plant_structure_development_stage	7
PO:0001003	PO:0001003	formation of the leaf founder cells stage	Plant_structure_development_stage	7
PO:0007120	PO:0007120	LP.19 nineteen leaves visible stage	Plant_structure_development_stage	7
PO:0007119	PO:0007119	LP.16 sixteen leaves visible stage	Plant_structure_development_stage	7
PO:0001020	PO:0001020	hood-shaped primordium stage	Plant_structure_development_stage	7
PO:0001021	PO:0001021	formation of ligule primordium stage	Plant_structure_development_stage	7
PO:0007002	PO:0007002	IE.03 3/4 of inflorescence emerged from flag leaf sheath stage	Plant_structure_development_stage	7
PO:0007001	PO:0007001	early whole plant fruit ripening stage	Plant_structure_development_stage	7
PO:0025467	PO:0025467	tracheary element death stage of secondary xylem	Plant_structure_development_stage	7
PO:0007517	PO:0007517	lateral root emergence stage	Plant_structure_development_stage	7
PO:0007083	PO:0007083	LP.13 thirteen leaves visible stage	Plant_structure_development_stage	7
PO:0007027	PO:0007027	whole plant fruit formation stage 70% to final size	Plant_structure_development_stage	7
PO:0004500	PO:0004500	formation of leaflet primordia stage	Plant_structure_development_stage	7
PO:0001024	PO:0001024	rapid elongation of leaf sheath stage	Plant_structure_development_stage	7
PO:0001023	PO:0001023	rapid elongation of leaf blade stage	Plant_structure_development_stage	7
PO:0007007	PO:0007007	whole plant fruit formation stage 50 to 70%	Plant_structure_development_stage	7
PO:0007066	PO:0007066	SE.09 nine nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007023	PO:0007023	IE.04 inflorescence fully emerged from flag leaf sheath stage	Plant_structure_development_stage	7
PO:0007076	PO:0007076	late rosette growth stage	Plant_structure_development_stage	7
PO:0007025	PO:0007025	IE.00 inflorescence tip just visible above flag leaf sheath stage	Plant_structure_development_stage	7
PO:0007036	PO:0007036	beginning of whole plant fruit ripening stage	Plant_structure_development_stage	7
PO:0007032	PO:0007032	whole plant fruit formation stage up to 10%	Plant_structure_development_stage	7
PO:0007031	PO:0007031	mid whole plant fruit ripening stage	Plant_structure_development_stage	7
PO:0007078	PO:0007078	rosette growth complete stage	Plant_structure_development_stage	7
PO:0007029	PO:0007029	whole plant fruit formation stage 30 to 50%	Plant_structure_development_stage	7
PO:0007079	PO:0007079	SE.00 stem elongation begins stage	Plant_structure_development_stage	7
PO:0007081	PO:0007081	early rosette growth stage	Plant_structure_development_stage	7
PO:0007064	PO:0007064	LP.12 twelve leaves visible stage	Plant_structure_development_stage	7
PO:0007048	PO:0007048	IE.01 1/4 of inflorescence emerged from flag leaf sheath stage	Plant_structure_development_stage	7
PO:0007068	PO:0007068	mid rosette growth stage	Plant_structure_development_stage	7
PO:0007065	PO:0007065	LP.05 five leaves visible stage	Plant_structure_development_stage	7
PO:0007070	PO:0007070	SE.08 eight nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007072	PO:0007072	LP.18 eighteen leaves visible stage	Plant_structure_development_stage	7
PO:0007014	PO:0007014	booting stage	Plant_structure_development_stage	7
PO:0007074	PO:0007074	SE.15 fifteen nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007063	PO:0007063	LP.07 seven leaves visible stage	Plant_structure_development_stage	7
PO:0007062	PO:0007062	SE.06 six nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007067	PO:0007067	LP.17 seventeen leaves visible stage	Plant_structure_development_stage	7
PO:0007050	PO:0007050	late whole plant fruit ripening stage	Plant_structure_development_stage	7
PO:0007082	PO:0007082	LP.20 twenty or more leaves whorls visible stage	Plant_structure_development_stage	7
PO:0007038	PO:0007038	whole plant fruit ripening complete stage	Plant_structure_development_stage	7
PO:0007084	PO:0007084	SE.10 ten nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007099	PO:0007099	SE.97 flag leaf visible stage	Plant_structure_development_stage	7
PO:0007100	PO:0007100	SE.16 sixteen or more nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007101	PO:0007101	LP.09 nine leaves visible stage	Plant_structure_development_stage	7
PO:0007103	PO:0007103	LP.10 ten leaves visible stage	Plant_structure_development_stage	7
PO:0007104	PO:0007104	LP.15 fifteen leaves visible stage	Plant_structure_development_stage	7
PO:0007106	PO:0007106	LP.03 three leaves visible stage	Plant_structure_development_stage	7
PO:0007108	PO:0007108	SE.07 seven nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007109	PO:0007109	SE.99 maximum stem length reached stage	Plant_structure_development_stage	7
PO:0007111	PO:0007111	SE.12 twelve nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007114	PO:0007114	SE.11 eleven nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007115	PO:0007115	LP.04 four leaves visible stage	Plant_structure_development_stage	7
PO:0007116	PO:0007116	LP.11 eleven leaves visible stage	Plant_structure_development_stage	7
PO:0007117	PO:0007117	SE.02 two nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007098	PO:0007098	LP.02 two leaves visible stage	Plant_structure_development_stage	7
PO:0007097	PO:0007097	SE.14 fourteen nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007091	PO:0007091	SE.01 one node or internode visible stage	Plant_structure_development_stage	7
PO:0007092	PO:0007092	SE.04 four nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007094	PO:0007094	LP.01 one leaf visible stage	Plant_structure_development_stage	7
PO:0007086	PO:0007086	SE.05 five nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007095	PO:0007095	LP.08 eight leaves visible stage	Plant_structure_development_stage	7
PO:0007085	PO:0007085	LP.14 fourteen leaves visible stage	Plant_structure_development_stage	7
PO:0007096	PO:0007096	SE.03 three nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0007090	PO:0007090	SE.13 thirteen nodes or internodes visible stage	Plant_structure_development_stage	7
PO:0001004	PO:0001004	anther development stage	Plant_structure_development_stage	8
PO:0001055	PO:0001055	lemma primordia visible stage	Plant_structure_development_stage	8
PO:0001056	PO:0001056	lemma differentiation and expansion stage	Plant_structure_development_stage	8
PO:0001057	PO:0001057	fully expanded lemma stage	Plant_structure_development_stage	8
PO:0001007	PO:0001007	pollen development stage	Plant_structure_development_stage	8
PO:0007618	PO:0007618	carpel primordium visible stage	Plant_structure_development_stage	8
PO:0007044	PO:0007044	BO.02 mid boot stage	Plant_structure_development_stage	8
PO:0007018	PO:0007018	BO.01 early boot stage	Plant_structure_development_stage	8
PO:0001045	PO:0001045	fully expanded sepal stage	Plant_structure_development_stage	8
PO:0007051	PO:0007051	BO.00 booting begins stage	Plant_structure_development_stage	8
PO:0001044	PO:0001044	sepal differentiation and expansion stage	Plant_structure_development_stage	8
PO:0001058	PO:0001058	palea primordia visible stage	Plant_structure_development_stage	8
PO:0007028	PO:0007028	BO.04 flag leaf sheath opening stage	Plant_structure_development_stage	8
PO:0007019	PO:0007019	BO.05 flag leaf sheath opened stage	Plant_structure_development_stage	8
PO:0001079	PO:0001079	fully expanded lodicule stage	Plant_structure_development_stage	8
PO:0007611	PO:0007611	petal differentiation and expansion stage	Plant_structure_development_stage	8
PO:0007608	PO:0007608	petal primordium visible stage	Plant_structure_development_stage	8
PO:0004501	PO:0004501	gynoecium differentiation and expansion stage	Plant_structure_development_stage	8
PO:0007619	PO:0007619	ovule development stage	Plant_structure_development_stage	8
PO:0004502	PO:0004502	closure of carpel(s) stage	Plant_structure_development_stage	8
PO:0007607	PO:0007607	sepal primordium visible stage	Plant_structure_development_stage	8
PO:0007612	PO:0007612	fully expanded petal stage	Plant_structure_development_stage	8
PO:0004503	PO:0004503	stigma cell differentiation stage	Plant_structure_development_stage	8
PO:0007613	PO:0007613	stamen primordium visible stage	Plant_structure_development_stage	8
PO:0001077	PO:0001077	lodicule differentiation and expansion stage	Plant_structure_development_stage	8
PO:0007013	PO:0007013	BO.03 late boot stage	Plant_structure_development_stage	8
PO:0001072	PO:0001072	lodicule primordia visible stage	Plant_structure_development_stage	8
PO:0001071	PO:0001071	fully expanded palea stage	Plant_structure_development_stage	8
PO:0001070	PO:0001070	palea differentiation and expansion stage	Plant_structure_development_stage	8
PO:0001018	PO:0001018	B formation of primary parietal and sporogenous cells stage	Plant_structure_development_stage	9
PO:0001017	PO:0001017	M germinated pollen stage	Plant_structure_development_stage	9
PO:0001016	PO:0001016	L mature pollen stage	Plant_structure_development_stage	9
PO:0001015	PO:0001015	K second mitotic division stage	Plant_structure_development_stage	9
PO:0001005	PO:0001005	A archesporial cells visible stage	Plant_structure_development_stage	9
PO:0001014	PO:0001014	I first mitotic division stage	Plant_structure_development_stage	9
PO:0001013	PO:0001013	H late unicellular microspore stage	Plant_structure_development_stage	9
PO:0001012	PO:0001012	G early unicellular microspore stage	Plant_structure_development_stage	9
PO:0001011	PO:0001011	A microsporogenous mass stage	Plant_structure_development_stage	9
PO:0001009	PO:0001009	D pollen mother cell meiosis stage	Plant_structure_development_stage	9
PO:0001008	PO:0001008	C callose wall formation in pollen mother cells stage	Plant_structure_development_stage	9
PO:0004504	PO:0004504	ovule differentiation and expansion stage	Plant_structure_development_stage	9
PO:0001006	PO:0001006	B enlarged microsporocyte stage	Plant_structure_development_stage	9
PO:0001010	PO:0001010	F microspore release stage	Plant_structure_development_stage	9
PO:0001025	PO:0001025	C four anther lobes formed stage	Plant_structure_development_stage	9
PO:0007620	PO:0007620	ovule primordium visible stage	Plant_structure_development_stage	9
PO:0001036	PO:0001036	H anther senescence stage	Plant_structure_development_stage	9
PO:0001035	PO:0001035	G anther dehiscence stage	Plant_structure_development_stage	9
PO:0001034	PO:0001034	F bilocular anther stage	Plant_structure_development_stage	9
PO:0001032	PO:0001032	E anther wall tapetum degeneration initiated stage	Plant_structure_development_stage	9
PO:0001029	PO:0001029	E tetrad stage	Plant_structure_development_stage	9
PO:0007621	PO:0007621	megagametophyte development stage	Plant_structure_development_stage	9
PO:0001378	PO:0001378	sepals enclosing meristem stage	Plant_structure_development_stage	9
PO:0001380	PO:0001380	sepals enclosing flower bud stage	Plant_structure_development_stage	9
PO:0001059	PO:0001059	J bicellular pollen stage	Plant_structure_development_stage	9
PO:0001026	PO:0001026	D locules established stage	Plant_structure_development_stage	9
PO:0007629	PO:0007629	G eight nucleate megagametophyte stage	Plant_structure_development_stage	10
PO:0007628	PO:0007628	F four nucleate megagametophyte stage	Plant_structure_development_stage	10
PO:0007627	PO:0007627	E two nucleate megagametophyte stage	Plant_structure_development_stage	10
PO:0007626	PO:0007626	D megaspore degeneration stage	Plant_structure_development_stage	10
PO:0007625	PO:0007625	C tetrad of megaspores stage	Plant_structure_development_stage	10
PO:0007624	PO:0007624	B meiosis of megaspore mother cell stage	Plant_structure_development_stage	10
PO:0007623	PO:0007623	A megaspore mother cell enlarges stage	Plant_structure_development_stage	10
PO:0007622	PO:0007622	integument initiation stage	Plant_structure_development_stage	10
PO:0001074	PO:0001074	N second mitotic division stage in germinating pollen	Plant_structure_development_stage	10
