from	to
UPA00573	UPA00578
UPA00573	UPA01045
UPA00576	UPA00159
UPA00576	UPA00579
UPA00576	UPA01045
UPA00577	UPA00578
UPA00577	UPA01045
UPA00580	UPA00581
UPA00580	UPA01045
UPA00581	UPA00582
UPA00581	UPA01045
UPA00583	UPA00210
UPA00583	UPA00584
UPA00583	UPA00585
UPA00583	UPA00605
UPA00583	UPA01045
UPA00584	UPA00189
UPA00584	UPA00488
UPA00584	UPA00524
UPA00584	UPA00586
UPA00584	UPA00592
UPA00584	UPA00593
UPA00584	UPA00600
UPA00584	UPA00608
UPA00584	UPA00648
UPA00584	UPA00908
UPA00584	UPA00909
UPA00584	UPA01045
UPA00585	UPA00595
UPA00585	UPA00607
UPA00585	UPA00761
UPA00585	UPA01045
UPA00586	UPA00587
UPA00586	UPA00588
UPA00586	UPA00589
UPA00586	UPA00590
UPA00586	UPA00591
UPA00586	UPA00602
UPA00586	UPA00603
UPA00586	UPA00604
UPA00586	UPA00606
UPA00586	UPA01045
UPA00592	UPA00075
UPA00592	UPA00588
UPA00592	UPA01045
UPA00593	UPA00074
UPA00593	UPA00075
UPA00593	UPA00601
UPA00593	UPA01045
UPA00594	UPA00589
UPA00594	UPA01045
UPA00595	UPA00394
UPA00595	UPA00603
UPA00595	UPA00604
UPA00595	UPA01045
UPA00596	UPA00597
UPA00596	UPA01045
UPA00597	UPA00599
UPA00597	UPA01045
UPA00598	UPA00599
UPA00598	UPA01045
UPA00600	UPA00601
UPA00600	UPA00602
UPA00600	UPA01045
UPA00605	UPA00607
UPA00605	UPA00608
UPA00605	UPA01045
UPA00607	UPA00119
UPA00607	UPA01045
UPA00608	UPA00606
UPA00608	UPA01045
UPA00611	UPA00612
UPA00611	UPA00613
UPA00611	UPA00622
UPA00611	UPA00707
UPA00611	UPA00779
UPA00611	UPA01045
UPA00612	UPA00206
UPA00612	UPA00560
UPA00612	UPA00614
UPA00612	UPA00708
UPA00612	UPA00764
UPA00612	UPA00780
UPA00612	UPA00812
UPA00612	UPA01045
UPA00613	UPA00614
UPA00613	UPA00615
UPA00613	UPA00622
UPA00613	UPA00623
UPA00613	UPA00625
UPA00613	UPA00632
UPA00613	UPA00844
UPA00613	UPA00914
UPA00613	UPA01045
UPA00614	UPA00405
UPA00614	UPA00616
UPA00614	UPA00621
UPA00614	UPA01045
UPA00615	UPA00230
UPA00615	UPA00616
UPA00615	UPA00620
UPA00615	UPA00624
UPA00615	UPA00795
UPA00615	UPA01045
UPA00616	UPA00617
UPA00616	UPA00618
UPA00616	UPA01045
UPA00620	UPA00621
UPA00620	UPA01045
UPA00622	UPA00623
UPA00622	UPA00743
UPA00622	UPA00766
UPA00622	UPA00778
UPA00622	UPA00815
UPA00622	UPA01045
UPA00623	UPA00624
UPA00623	UPA00626
UPA00623	UPA00823
UPA00623	UPA01045
UPA00625	UPA00626
UPA00625	UPA01045
UPA00627	UPA00342
UPA00627	UPA00343
UPA00627	UPA00629
UPA00627	UPA01045
UPA00628	UPA00629
UPA00628	UPA00630
UPA00628	UPA01045
UPA00631	UPA00821
UPA00631	UPA00980
UPA00631	UPA01045
UPA00632	UPA00789
UPA00632	UPA00790
UPA00632	UPA00827
UPA00632	UPA00828
UPA00632	UPA01045
UPA00633	UPA00634
UPA00633	UPA00635
UPA00633	UPA01045
UPA00636	UPA00637
UPA00636	UPA01045
UPA00639	UPA00640
UPA00639	UPA00641
UPA00639	UPA00642
UPA00639	UPA00646
UPA00639	UPA00647
UPA00639	UPA00650
UPA00639	UPA01045
UPA00648	UPA00074
UPA00648	UPA00591
UPA00648	UPA01045
UPA00649	UPA00630
UPA00649	UPA01045
UPA00650	UPA00643
UPA00650	UPA00644
UPA00650	UPA00645
UPA00650	UPA01045
UPA00652	UPA00638
UPA00652	UPA01045
UPA00654	UPA00652
UPA00654	UPA00653
UPA00654	UPA01045
UPA00659	UPA00660
UPA00659	UPA01045
UPA00663	UPA00664
UPA00663	UPA00665
UPA00663	UPA00666
UPA00663	UPA01045
UPA00672	UPA00499
UPA00672	UPA00673
UPA00672	UPA01045
UPA00673	UPA00674
UPA00673	UPA01045
UPA00675	UPA00668
UPA00675	UPA00669
UPA00675	UPA00670
UPA00675	UPA00671
UPA00675	UPA01045
UPA00676	UPA00674
UPA00676	UPA01045
UPA00677	UPA00678
UPA00677	UPA00679
UPA00677	UPA01045
UPA00678	UPA00148
UPA00678	UPA00251
UPA00678	UPA00252
UPA00678	UPA00262
UPA00678	UPA00269
UPA00678	UPA00668
UPA00678	UPA00669
UPA00678	UPA00670
UPA00678	UPA00671
UPA00678	UPA00834
UPA00678	UPA01045
UPA00679	UPA00674
UPA00679	UPA00684
UPA00679	UPA01045
UPA00680	UPA00681
UPA00680	UPA00682
UPA00680	UPA01045
UPA00681	UPA00679
UPA00681	UPA01045
UPA00682	UPA00678
UPA00682	UPA01045
UPA00690	UPA00689
UPA00690	UPA01045
UPA00692	UPA00693
UPA00692	UPA00696
UPA00692	UPA01045
UPA00693	UPA00694
UPA00693	UPA00695
UPA00693	UPA00838
UPA00693	UPA01045
UPA00698	UPA00201
UPA00698	UPA00205
UPA00698	UPA00231
UPA00698	UPA00699
UPA00698	UPA00700
UPA00698	UPA00857
UPA00698	UPA00863
UPA00698	UPA01045
UPA00699	UPA00554
UPA00699	UPA00701
UPA00699	UPA00726
UPA00699	UPA00733
UPA00699	UPA00858
UPA00699	UPA00864
UPA00699	UPA00873
UPA00699	UPA00920
UPA00699	UPA00946
UPA00699	UPA01045
UPA00700	UPA00632
UPA00700	UPA00633
UPA00700	UPA00844
UPA00700	UPA00850
UPA00700	UPA00859
UPA00700	UPA00865
UPA00700	UPA00919
UPA00700	UPA01045
UPA00706	UPA00082
UPA00706	UPA00083
UPA00706	UPA00203
UPA00706	UPA00708
UPA00706	UPA00712
UPA00706	UPA00726
UPA00706	UPA00728
UPA00706	UPA00730
UPA00706	UPA00739
UPA00706	UPA00750
UPA00706	UPA00808
UPA00706	UPA00809
UPA00706	UPA00824
UPA00706	UPA00873
UPA00706	UPA00923
UPA00706	UPA00930
UPA00706	UPA00937
UPA00706	UPA01002
UPA00706	UPA01011
UPA00706	UPA01030
UPA00706	UPA01031
UPA00706	UPA01033
UPA00706	UPA01045
UPA00707	UPA00708
UPA00707	UPA01045
UPA00709	UPA00154
UPA00709	UPA00723
UPA00709	UPA01045
UPA00710	UPA00709
UPA00710	UPA00711
UPA00710	UPA00712
UPA00710	UPA00891
UPA00710	UPA01045
UPA00711	UPA00154
UPA00711	UPA00713
UPA00711	UPA00825
UPA00711	UPA00899
UPA00711	UPA01045
UPA00712	UPA00714
UPA00712	UPA00723
UPA00712	UPA00835
UPA00712	UPA00836
UPA00712	UPA01045
UPA00715	UPA00137
UPA00715	UPA00722
UPA00715	UPA01045
UPA00716	UPA00137
UPA00716	UPA00717
UPA00716	UPA00718
UPA00716	UPA01045
UPA00717	UPA00720
UPA00717	UPA00731
UPA00717	UPA00982
UPA00717	UPA00985
UPA00717	UPA00986
UPA00717	UPA01045
UPA00718	UPA00719
UPA00718	UPA00720
UPA00718	UPA01045
UPA00723	UPA00724
UPA00723	UPA01045
UPA00732	UPA00247
UPA00732	UPA00733
UPA00732	UPA01045
UPA00735	UPA00736
UPA00735	UPA00737
UPA00735	UPA01045
UPA00741	UPA00742
UPA00741	UPA01045
UPA00746	UPA00747
UPA00746	UPA00748
UPA00746	UPA00749
UPA00746	UPA01045
UPA00751	UPA00084
UPA00751	UPA00220
UPA00751	UPA00557
UPA00751	UPA00558
UPA00751	UPA00772
UPA00751	UPA00947
UPA00751	UPA01045
UPA00752	UPA00609
UPA00752	UPA01045
UPA00754	UPA00025
UPA00754	UPA00525
UPA00754	UPA00711
UPA00754	UPA00746
UPA00754	UPA00837
UPA00754	UPA00846
UPA00754	UPA00847
UPA00754	UPA00871
UPA00754	UPA01045
UPA00758	UPA00760
UPA00758	UPA01045
UPA00759	UPA00598
UPA00759	UPA00760
UPA00759	UPA01045
UPA00760	UPA00762
UPA00760	UPA00763
UPA00760	UPA01045
UPA00761	UPA00762
UPA00761	UPA00763
UPA00761	UPA01045
UPA00766	UPA00063
UPA00766	UPA00768
UPA00766	UPA00770
UPA00766	UPA01045
UPA00777	UPA00305
UPA00777	UPA00775
UPA00777	UPA01045
UPA00779	UPA00778
UPA00779	UPA00780
UPA00779	UPA01045
UPA00786	UPA00787
UPA00786	UPA01045
UPA00791	UPA00792
UPA00791	UPA00793
UPA00791	UPA00856
UPA00791	UPA01045
UPA00794	UPA00564
UPA00794	UPA00565
UPA00794	UPA00839
UPA00794	UPA01045
UPA00813	UPA00814
UPA00813	UPA01045
UPA00826	UPA00249
UPA00826	UPA00250
UPA00826	UPA01045
UPA00829	UPA00079
UPA00829	UPA00539
UPA00829	UPA00975
UPA00829	UPA00995
UPA00829	UPA01045
UPA00840	UPA00060
UPA00840	UPA00841
UPA00840	UPA01045
UPA00847	UPA00077
UPA00847	UPA00848
UPA00847	UPA00849
UPA00847	UPA00850
UPA00847	UPA01045
UPA00854	UPA00733
UPA00854	UPA00855
UPA00854	UPA01045
UPA00857	UPA00858
UPA00857	UPA00859
UPA00857	UPA00864
UPA00857	UPA01045
UPA00858	UPA00081
UPA00858	UPA00791
UPA00858	UPA00794
UPA00858	UPA01045
UPA00859	UPA00813
UPA00859	UPA01045
UPA00860	UPA00519
UPA00860	UPA00861
UPA00860	UPA01045
UPA00861	UPA00756
UPA00861	UPA00862
UPA00861	UPA01045
UPA00867	UPA00868
UPA00867	UPA00869
UPA00867	UPA00870
UPA00867	UPA01045
UPA00871	UPA00872
UPA00871	UPA01045
UPA00876	UPA00877
UPA00876	UPA00878
UPA00876	UPA00879
UPA00876	UPA00880
UPA00876	UPA01045
UPA00882	UPA00883
UPA00882	UPA01045
UPA00884	UPA00876
UPA00884	UPA00882
UPA00884	UPA01045
UPA00887	UPA00151
UPA00887	UPA00376
UPA00887	UPA01045
UPA00888	UPA00987
UPA00888	UPA01045
UPA00890	UPA00892
UPA00890	UPA01045
UPA00891	UPA00892
UPA00891	UPA00893
UPA00891	UPA01045
UPA00897	UPA00898
UPA00897	UPA00901
UPA00897	UPA01045
UPA00899	UPA00900
UPA00899	UPA01045
UPA00901	UPA00902
UPA00901	UPA01045
UPA00903	UPA00051
UPA00903	UPA00904
UPA00903	UPA01045
UPA00905	UPA00906
UPA00905	UPA01045
UPA00913	UPA00416
UPA00913	UPA00911
UPA00913	UPA00912
UPA00913	UPA01045
UPA00914	UPA00823
UPA00914	UPA01045
UPA00921	UPA00922
UPA00921	UPA01045
UPA00931	UPA00324
UPA00931	UPA00547
UPA00931	UPA00932
UPA00931	UPA01045
UPA00932	UPA00933
UPA00932	UPA00935
UPA00932	UPA00950
UPA00932	UPA00977
UPA00932	UPA00978
UPA00932	UPA01045
UPA00933	UPA00934
UPA00933	UPA01045
UPA00935	UPA00936
UPA00935	UPA01045
UPA00938	UPA00030
UPA00938	UPA00501
UPA00938	UPA00786
UPA00938	UPA00947
UPA00938	UPA01045
UPA00939	UPA00222
UPA00939	UPA00938
UPA00939	UPA00940
UPA00939	UPA01045
UPA00940	UPA00949
UPA00940	UPA01045
UPA00942	UPA00943
UPA00942	UPA01045
UPA00943	UPA00944
UPA00943	UPA01045
UPA00947	UPA00753
UPA00947	UPA00948
UPA00947	UPA01045
UPA00950	UPA00953
UPA00950	UPA01045
UPA00954	UPA00955
UPA00954	UPA01045
UPA00956	UPA00563
UPA00956	UPA01045
UPA00957	UPA00280
UPA00957	UPA01045
UPA00959	UPA00960
UPA00959	UPA01045
UPA00960	UPA00397
UPA00960	UPA01045
UPA00962	UPA00012
UPA00962	UPA00136
UPA00962	UPA01045
UPA00966	UPA00964
UPA00966	UPA00965
UPA00966	UPA00967
UPA00966	UPA00968
UPA00966	UPA00969
UPA00966	UPA00970
UPA00966	UPA00971
UPA00966	UPA00972
UPA00966	UPA01045
UPA00974	UPA00171
UPA00974	UPA01045
UPA00975	UPA00232
UPA00975	UPA01045
UPA00982	UPA00983
UPA00982	UPA00984
UPA00982	UPA01045
UPA00992	UPA00993
UPA00992	UPA01045
UPA01000	UPA00077
UPA01000	UPA00193
UPA01000	UPA01045
UPA01007	UPA01008
UPA01007	UPA01045
UPA01008	UPA01006
UPA01008	UPA01045
UPA01009	UPA00830
UPA01009	UPA01010
UPA01009	UPA01045
UPA01015	UPA01016
UPA01015	UPA01045
UPA01034	UPA01035
UPA01034	UPA01045
