SeqID	termID
10397	HP:0001762
10682	HP:0001762
11154	HP:0001762
1131	HP:0001762
113189	HP:0001762
113246	HP:0001762
1146	HP:0001762
118813	HP:0001762
121512	HP:0001762
124583	HP:0001762
1280	HP:0001762
1281	HP:0001762
1291	HP:0001762
1292	HP:0001762
1293	HP:0001762
132884	HP:0001762
139285	HP:0001762
147372	HP:0001762
1674	HP:0001762
168667	HP:0001762
1718	HP:0001762
1807	HP:0001762
1836	HP:0001762
1954	HP:0001762
2121	HP:0001762
2146	HP:0001762
219844	HP:0001762
2201	HP:0001762
2218	HP:0001762
2290	HP:0001762
2316	HP:0001762
2317	HP:0001762
23431	HP:0001762
23522	HP:0001762
25782	HP:0001762
25793	HP:0001762
26040	HP:0001762
26229	HP:0001762
2643	HP:0001762
2719	HP:0001762
274	HP:0001762
285489	HP:0001762
3265	HP:0001762
3295	HP:0001762
3339	HP:0001762
3508	HP:0001762
3664	HP:0001762
3897	HP:0001762
4010	HP:0001762
4604	HP:0001762
4621	HP:0001762
4626	HP:0001762
4998	HP:0001762
5119	HP:0001762
5189	HP:0001762
5307	HP:0001762
5351	HP:0001762
5352	HP:0001762
54332	HP:0001762
54499	HP:0001762
546	HP:0001762
55033	HP:0001762
57449	HP:0001762
57514	HP:0001762
57545	HP:0001762
5825	HP:0001762
5828	HP:0001762
5830	HP:0001762
5832	HP:0001762
5913	HP:0001762
59341	HP:0001762
60386	HP:0001762
6309	HP:0001762
64093	HP:0001762
6497	HP:0001762
658	HP:0001762
6611	HP:0001762
6662	HP:0001762
667	HP:0001762
6901	HP:0001762
6913	HP:0001762
7042	HP:0001762
7046	HP:0001762
7048	HP:0001762
7136	HP:0001762
7140	HP:0001762
7169	HP:0001762
7467	HP:0001762
7476	HP:0001762
79158	HP:0001762
79659	HP:0001762
79813	HP:0001762
8139	HP:0001762
81846	HP:0001762
8200	HP:0001762
8241	HP:0001762
84466	HP:0001762
8481	HP:0001762
8898	HP:0001762
8985	HP:0001762
91179	HP:0001762
9150	HP:0001762
9179	HP:0001762
9244	HP:0001762
9382	HP:0001762
9401	HP:0001762
9427	HP:0001762
9469	HP:0001762
9939	HP:0001762
10484	HP:0001763
10717	HP:0001763
10743	HP:0001763
1075	HP:0001763
11285	HP:0001763
113246	HP:0001763
124583	HP:0001763
1277	HP:0001763
1278	HP:0001763
1280	HP:0001763
1281	HP:0001763
1289	HP:0001763
1290	HP:0001763
1387	HP:0001763
1501	HP:0001763
157680	HP:0001763
175	HP:0001763
2175	HP:0001763
2176	HP:0001763
2177	HP:0001763
2178	HP:0001763
2187	HP:0001763
2188	HP:0001763
2189	HP:0001763
2200	HP:0001763
2245	HP:0001763
2290	HP:0001763
2316	HP:0001763
2317	HP:0001763
2332	HP:0001763
23545	HP:0001763
254065	HP:0001763
2617	HP:0001763
26229	HP:0001763
2626	HP:0001763
26580	HP:0001763
2911	HP:0001763
3339	HP:0001763
3835	HP:0001763
4010	HP:0001763
4088	HP:0001763
4247	HP:0001763
4313	HP:0001763
51114	HP:0001763
5351	HP:0001763
538	HP:0001763
54453	HP:0001763
54499	HP:0001763
545	HP:0001763
546	HP:0001763
55033	HP:0001763
55120	HP:0001763
55215	HP:0001763
57167	HP:0001763
57697	HP:0001763
5889	HP:0001763
59341	HP:0001763
6197	HP:0001763
6261	HP:0001763
64324	HP:0001763
64374	HP:0001763
6497	HP:0001763
6567	HP:0001763
675	HP:0001763
6925	HP:0001763
7042	HP:0001763
7046	HP:0001763
7048	HP:0001763
7148	HP:0001763
7227	HP:0001763
7319	HP:0001763
7436	HP:0001763
7840	HP:0001763
7879	HP:0001763
79728	HP:0001763
8139	HP:0001763
83452	HP:0001763
83990	HP:0001763
84464	HP:0001763
8450	HP:0001763
91252	HP:0001763
92344	HP:0001763
9244	HP:0001763
9469	HP:0001763
9496	HP:0001763
9820	HP:0001763
16	HP:0001765
168667	HP:0001765
1717	HP:0001765
1959	HP:0001765
2200	HP:0001765
23095	HP:0001765
23111	HP:0001765
2617	HP:0001765
26278	HP:0001765
26580	HP:0001765
3295	HP:0001765
4359	HP:0001765
4626	HP:0001765
4747	HP:0001765
5376	HP:0001765
54880	HP:0001765
57716	HP:0001765
59341	HP:0001765
59345	HP:0001765
64423	HP:0001765
7879	HP:0001765
81846	HP:0001765
90678	HP:0001765
9927	HP:0001765
10555	HP:0001769
114548	HP:0001769
123016	HP:0001769
124997	HP:0001769
1280	HP:0001769
129880	HP:0001769
1301	HP:0001769
145173	HP:0001769
145282	HP:0001769
147372	HP:0001769
158866	HP:0001769
166379	HP:0001769
171023	HP:0001769
2146	HP:0001769
2200	HP:0001769
2245	HP:0001769
2260	HP:0001769
22954	HP:0001769
23111	HP:0001769
26040	HP:0001769
26580	HP:0001769
2697	HP:0001769
2719	HP:0001769
27241	HP:0001769
3636	HP:0001769
3759	HP:0001769
4204	HP:0001769
4692	HP:0001769
51057	HP:0001769
54808	HP:0001769
54903	HP:0001769
54928	HP:0001769
55212	HP:0001769
5573	HP:0001769
55777	HP:0001769
55869	HP:0001769
5648	HP:0001769
57560	HP:0001769
57728	HP:0001769
582	HP:0001769
583	HP:0001769
585	HP:0001769
64324	HP:0001769
658	HP:0001769
6638	HP:0001769
6792	HP:0001769
6905	HP:0001769
7227	HP:0001769
7319	HP:0001769
7476	HP:0001769
79738	HP:0001769
80184	HP:0001769
8195	HP:0001769
8200	HP:0001769
8242	HP:0001769
84100	HP:0001769
84295	HP:0001769
8450	HP:0001769
857	HP:0001769
9126	HP:0001769
9241	HP:0001769
9401	HP:0001769
9719	HP:0001769
9759	HP:0001769
10020	HP:0001770
10225	HP:0001770
10262	HP:0001770
10743	HP:0001770
1294	HP:0001770
145173	HP:0001770
145282	HP:0001770
1663	HP:0001770
1717	HP:0001770
1947	HP:0001770
2175	HP:0001770
2176	HP:0001770
2177	HP:0001770
2178	HP:0001770
2187	HP:0001770
2188	HP:0001770
2189	HP:0001770
2192	HP:0001770
2260	HP:0001770
2263	HP:0001770
2316	HP:0001770
23529	HP:0001770
25836	HP:0001770
26123	HP:0001770
2697	HP:0001770
2719	HP:0001770
2737	HP:0001770
3239	HP:0001770
341640	HP:0001770
3516	HP:0001770
3664	HP:0001770
374654	HP:0001770
3759	HP:0001770
3909	HP:0001770
3914	HP:0001770
3918	HP:0001770
4038	HP:0001770
407975	HP:0001770
4089	HP:0001770
4208	HP:0001770
4613	HP:0001770
4626	HP:0001770
4920	HP:0001770
4990	HP:0001770
50945	HP:0001770
51715	HP:0001770
5290	HP:0001770
54101	HP:0001770
54880	HP:0001770
55120	HP:0001770
55215	HP:0001770
55869	HP:0001770
57167	HP:0001770
57514	HP:0001770
57560	HP:0001770
57697	HP:0001770
57728	HP:0001770
5818	HP:0001770
5885	HP:0001770
5889	HP:0001770
5932	HP:0001770
6299	HP:0001770
6309	HP:0001770
64093	HP:0001770
64327	HP:0001770
64840	HP:0001770
650	HP:0001770
652	HP:0001770
658	HP:0001770
675	HP:0001770
6913	HP:0001770
7021	HP:0001770
7291	HP:0001770
7476	HP:0001770
7480	HP:0001770
79659	HP:0001770
79728	HP:0001770
79809	HP:0001770
80144	HP:0001770
8100	HP:0001770
81607	HP:0001770
8200	HP:0001770
8243	HP:0001770
83990	HP:0001770
84464	HP:0001770
8450	HP:0001770
85358	HP:0001770
8626	HP:0001770
9126	HP:0001770
92002	HP:0001770
9241	HP:0001770
9742	HP:0001770
9759	HP:0001770
9990	HP:0001770
1292	HP:0001771
2010	HP:0001771
26090	HP:0001771
2705	HP:0001771
3265	HP:0001771
4000	HP:0001771
54888	HP:0001771
57679	HP:0001771
79147	HP:0001771
9215	HP:0001771
9499	HP:0001771
123016	HP:0001772
124997	HP:0001772
1280	HP:0001772
129880	HP:0001772
1301	HP:0001772
145173	HP:0001772
145282	HP:0001772
147372	HP:0001772
157570	HP:0001772
158866	HP:0001772
166379	HP:0001772
171023	HP:0001772
2200	HP:0001772
2245	HP:0001772
2260	HP:0001772
22954	HP:0001772
23111	HP:0001772
2317	HP:0001772
26040	HP:0001772
26229	HP:0001772
2697	HP:0001772
2719	HP:0001772
27241	HP:0001772
3636	HP:0001772
3759	HP:0001772
4204	HP:0001772
4692	HP:0001772
51057	HP:0001772
54903	HP:0001772
54928	HP:0001772
55212	HP:0001772
55777	HP:0001772
55869	HP:0001772
5648	HP:0001772
57560	HP:0001772
57728	HP:0001772
582	HP:0001772
583	HP:0001772
585	HP:0001772
6638	HP:0001772
6792	HP:0001772
6905	HP:0001772
7227	HP:0001772
7319	HP:0001772
7476	HP:0001772
79738	HP:0001772
80184	HP:0001772
8195	HP:0001772
8200	HP:0001772
8242	HP:0001772
84100	HP:0001772
8450	HP:0001772
9126	HP:0001772
9241	HP:0001772
9401	HP:0001772
9719	HP:0001772
9759	HP:0001772
123016	HP:0001773
124997	HP:0001773
1280	HP:0001773
129880	HP:0001773
1301	HP:0001773
145173	HP:0001773
145282	HP:0001773
147372	HP:0001773
158866	HP:0001773
166379	HP:0001773
171023	HP:0001773
2200	HP:0001773
2245	HP:0001773
2260	HP:0001773
22954	HP:0001773
23111	HP:0001773
26040	HP:0001773
2697	HP:0001773
2719	HP:0001773
27241	HP:0001773
3636	HP:0001773
3759	HP:0001773
4204	HP:0001773
4692	HP:0001773
51057	HP:0001773
54903	HP:0001773
54928	HP:0001773
55212	HP:0001773
55777	HP:0001773
55869	HP:0001773
5648	HP:0001773
57560	HP:0001773
57728	HP:0001773
582	HP:0001773
583	HP:0001773
585	HP:0001773
6638	HP:0001773
6792	HP:0001773
6905	HP:0001773
7227	HP:0001773
7319	HP:0001773
7476	HP:0001773
79738	HP:0001773
80184	HP:0001773
8195	HP:0001773
8200	HP:0001773
8242	HP:0001773
84100	HP:0001773
8450	HP:0001773
9126	HP:0001773
9241	HP:0001773
9401	HP:0001773
9719	HP:0001773
9759	HP:0001773
10682	HP:0001776
1718	HP:0001776
10020	HP:0001780
10060	HP:0001780
10195	HP:0001780
10225	HP:0001780
10262	HP:0001780
10265	HP:0001780
10269	HP:0001780
10682	HP:0001780
10743	HP:0001780
10804	HP:0001780
113246	HP:0001780
1146	HP:0001780
123016	HP:0001780
124583	HP:0001780
1277	HP:0001780
1280	HP:0001780
1281	HP:0001780
1289	HP:0001780
1290	HP:0001780
1294	HP:0001780
129880	HP:0001780
1311	HP:0001780
1312	HP:0001780
132884	HP:0001780
1349	HP:0001780
1387	HP:0001780
139285	HP:0001780
145173	HP:0001780
145282	HP:0001780
1490	HP:0001780
1513	HP:0001780
157570	HP:0001780
157680	HP:0001780
16	HP:0001780
1637	HP:0001780
1663	HP:0001780
166379	HP:0001780
168667	HP:0001780
170302	HP:0001780
170691	HP:0001780
171023	HP:0001780
1717	HP:0001780
1832	HP:0001780
1836	HP:0001780
1947	HP:0001780
1959	HP:0001780
200894	HP:0001780
2033	HP:0001780
2067	HP:0001780
207	HP:0001780
2121	HP:0001780
2146	HP:0001780
2175	HP:0001780
2176	HP:0001780
2177	HP:0001780
2178	HP:0001780
2187	HP:0001780
2188	HP:0001780
2189	HP:0001780
2192	HP:0001780
219844	HP:0001780
2200	HP:0001780
2245	HP:0001780
2255	HP:0001780
2260	HP:0001780
2261	HP:0001780
2263	HP:0001780
22845	HP:0001780
22858	HP:0001780
22930	HP:0001780
22954	HP:0001780
22995	HP:0001780
23090	HP:0001780
23095	HP:0001780
23111	HP:0001780
2316	HP:0001780
2317	HP:0001780
23322	HP:0001780
23529	HP:0001780
242	HP:0001780
25782	HP:0001780
25836	HP:0001780
26123	HP:0001780
26154	HP:0001780
2617	HP:0001780
2623	HP:0001780
2626	HP:0001780
26278	HP:0001780
26580	HP:0001780
2690	HP:0001780
2697	HP:0001780
27077	HP:0001780
2719	HP:0001780
27241	HP:0001780
2737	HP:0001780
2778	HP:0001780
2812	HP:0001780
285203	HP:0001780
285362	HP:0001780
3123	HP:0001780
3209	HP:0001780
3239	HP:0001780
3248	HP:0001780
3295	HP:0001780
3339	HP:0001780
341640	HP:0001780
3516	HP:0001780
3549	HP:0001780
3590	HP:0001780
3663	HP:0001780
3664	HP:0001780
374654	HP:0001780
3759	HP:0001780
3909	HP:0001780
3914	HP:0001780
3918	HP:0001780
3930	HP:0001780
3977	HP:0001780
4000	HP:0001780
4038	HP:0001780
4053	HP:0001780
407975	HP:0001780
4089	HP:0001780
4208	HP:0001780
421	HP:0001780
4256	HP:0001780
4297	HP:0001780
4313	HP:0001780
4359	HP:0001780
4534	HP:0001780
4613	HP:0001780
4621	HP:0001780
4626	HP:0001780
4747	HP:0001780
4750	HP:0001780
4853	HP:0001780
4882	HP:0001780
4920	HP:0001780
4990	HP:0001780
50945	HP:0001780
51057	HP:0001780
5116	HP:0001780
51259	HP:0001780
5144	HP:0001780
51524	HP:0001780
51594	HP:0001780
51715	HP:0001780
5191	HP:0001780
5264	HP:0001780
5290	HP:0001780
5307	HP:0001780
5376	HP:0001780
54101	HP:0001780
545	HP:0001780
54806	HP:0001780
54880	HP:0001780
54903	HP:0001780
54928	HP:0001780
55120	HP:0001780
55212	HP:0001780
55215	HP:0001780
55315	HP:0001780
55650	HP:0001780
5573	HP:0001780
55764	HP:0001780
55777	HP:0001780
55835	HP:0001780
55869	HP:0001780
56623	HP:0001780
5696	HP:0001780
56975	HP:0001780
57096	HP:0001780
57167	HP:0001780
57514	HP:0001780
57545	HP:0001780
57560	HP:0001780
57572	HP:0001780
57697	HP:0001780
57716	HP:0001780
57728	HP:0001780
5818	HP:0001780
582	HP:0001780
583	HP:0001780
585	HP:0001780
5885	HP:0001780
5889	HP:0001780
5932	HP:0001780
59341	HP:0001780
59345	HP:0001780
6023	HP:0001780
6299	HP:0001780
6309	HP:0001780
64093	HP:0001780
64127	HP:0001780
64324	HP:0001780
64327	HP:0001780
64423	HP:0001780
6473	HP:0001780
64840	HP:0001780
6497	HP:0001780
650	HP:0001780
65062	HP:0001780
65125	HP:0001780
652	HP:0001780
65250	HP:0001780
6567	HP:0001780
6578	HP:0001780
658	HP:0001780
6595	HP:0001780
6611	HP:0001780
6662	HP:0001780
675	HP:0001780
6899	HP:0001780
6913	HP:0001780
6926	HP:0001780
7021	HP:0001780
7290	HP:0001780
7291	HP:0001780
7319	HP:0001780
7353	HP:0001780
7467	HP:0001780
7474	HP:0001780
7476	HP:0001780
7480	HP:0001780
7879	HP:0001780
79583	HP:0001780
79600	HP:0001780
79651	HP:0001780
79659	HP:0001780
79728	HP:0001780
79738	HP:0001780
7979	HP:0001780
79809	HP:0001780
79867	HP:0001780
80144	HP:0001780
80184	HP:0001780
80776	HP:0001780
8100	HP:0001780
81607	HP:0001780
81794	HP:0001780
81846	HP:0001780
8195	HP:0001780
8200	HP:0001780
8243	HP:0001780
8260	HP:0001780
83990	HP:0001780
84100	HP:0001780
84126	HP:0001780
8425	HP:0001780
84295	HP:0001780
84464	HP:0001780
8450	HP:0001780
8481	HP:0001780
85358	HP:0001780
857	HP:0001780
8626	HP:0001780
90	HP:0001780
90678	HP:0001780
91147	HP:0001780
91179	HP:0001780
9126	HP:0001780
92002	HP:0001780
9241	HP:0001780
9321	HP:0001780
9487	HP:0001780
9496	HP:0001780
9509	HP:0001780
95681	HP:0001780
9719	HP:0001780
9742	HP:0001780
9759	HP:0001780
9839	HP:0001780
9927	HP:0001780
9968	HP:0001780
9990	HP:0001780
2316	HP:0001782
10060	HP:0001783
124583	HP:0001783
2200	HP:0001783
2260	HP:0001783
2263	HP:0001783
4313	HP:0001783
4882	HP:0001783
81794	HP:0001783
9935	HP:0001785
10084	HP:0001786
132	HP:0001786
6925	HP:0001786
91179	HP:0001786
10269	HP:0001787
10491	HP:0001787
1277	HP:0001787
1278	HP:0001787
1289	HP:0001787
1290	HP:0001787
1717	HP:0001787
1836	HP:0001787
199713	HP:0001787
2243	HP:0001787
2244	HP:0001787
2461	HP:0001787
3209	HP:0001787
3350	HP:0001787
3717	HP:0001787
4000	HP:0001787
4256	HP:0001787
4352	HP:0001787
4621	HP:0001787
4998	HP:0001787
50511	HP:0001787
5189	HP:0001787
5351	HP:0001787
54903	HP:0001787
7066	HP:0001787
7503	HP:0001787
871	HP:0001787
9509	HP:0001787
10269	HP:0001788
1277	HP:0001788
1289	HP:0001788
1290	HP:0001788
4000	HP:0001788
5351	HP:0001788
871	HP:0001788
9509	HP:0001788
10661	HP:0001789
1134	HP:0001789
1144	HP:0001789
1146	HP:0001789
1277	HP:0001789
1278	HP:0001789
1280	HP:0001789
1301	HP:0001789
146059	HP:0001789
147372	HP:0001789
1836	HP:0001789
2317	HP:0001789
2324	HP:0001789
2629	HP:0001789
2632	HP:0001789
26503	HP:0001789
2990	HP:0001789
3030	HP:0001789
3032	HP:0001789
3039	HP:0001789
3040	HP:0001789
3930	HP:0001789
4750	HP:0001789
4758	HP:0001789
5313	HP:0001789
5373	HP:0001789
54345	HP:0001789
56052	HP:0001789
5745	HP:0001789
6261	HP:0001789
7476	HP:0001789
7809	HP:0001789
79659	HP:0001789
9321	HP:0001789
1277	HP:0001790
1278	HP:0001790
2324	HP:0001790
2629	HP:0001790
3930	HP:0001790
5313	HP:0001790
5373	HP:0001790
54345	HP:0001790
56052	HP:0001790
10577	HP:0001791
3295	HP:0001791
4864	HP:0001791
10195	HP:0001792
10804	HP:0001792
1301	HP:0001792
132884	HP:0001792
1376	HP:0001792
168667	HP:0001792
2068	HP:0001792
2071	HP:0001792
2121	HP:0001792
2146	HP:0001792
2260	HP:0001792
2263	HP:0001792
23169	HP:0001792
242	HP:0001792
25886	HP:0001792
26123	HP:0001792
2706	HP:0001792
2719	HP:0001792
3265	HP:0001792
3930	HP:0001792
4000	HP:0001792
4010	HP:0001792
404672	HP:0001792
4487	HP:0001792
5277	HP:0001792
54101	HP:0001792
55505	HP:0001792
55650	HP:0001792
57514	HP:0001792
57572	HP:0001792
64324	HP:0001792
6926	HP:0001792
7020	HP:0001792
7476	HP:0001792
79068	HP:0001792
80326	HP:0001792
8036	HP:0001792
81607	HP:0001792
8200	HP:0001792
8481	HP:0001792
85358	HP:0001792
8626	HP:0001792
9719	HP:0001792
170302	HP:0001795
26040	HP:0001795
4998	HP:0001795
51371	HP:0001795
6197	HP:0001795
7467	HP:0001795
8626	HP:0001795
343637	HP:0001798
3655	HP:0001798
3691	HP:0001798
3930	HP:0001798
4010	HP:0001798
54101	HP:0001798
64840	HP:0001798
7476	HP:0001798
80326	HP:0001798
8626	HP:0001798
10269	HP:0001799
2317	HP:0001799
4000	HP:0001799
4853	HP:0001799
4882	HP:0001799
55764	HP:0001799
10804	HP:0001800
1301	HP:0001800
132884	HP:0001800
1376	HP:0001800
2068	HP:0001800
2071	HP:0001800
2121	HP:0001800
2146	HP:0001800
2260	HP:0001800
23169	HP:0001800
26123	HP:0001800
2706	HP:0001800
3265	HP:0001800
4000	HP:0001800
4010	HP:0001800
404672	HP:0001800
4487	HP:0001800
54101	HP:0001800
64324	HP:0001800
6926	HP:0001800
7476	HP:0001800
8036	HP:0001800
85358	HP:0001800
3930	HP:0001802
64840	HP:0001802
7476	HP:0001802
10161	HP:0001803
26277	HP:0001803
4487	HP:0001803
7012	HP:0001803
8517	HP:0001803
8626	HP:0001803
1301	HP:0001804
168667	HP:0001804
3930	HP:0001804
7020	HP:0001804
1075	HP:0001805
3852	HP:0001805
3853	HP:0001805
3861	HP:0001805
3868	HP:0001805
5339	HP:0001805
6868	HP:0001805
8517	HP:0001805
8626	HP:0001805
1041	HP:0001806
10804	HP:0001806
3891	HP:0001806
3909	HP:0001806
3914	HP:0001806
3918	HP:0001806
7389	HP:0001806
80326	HP:0001806
8323	HP:0001806
10161	HP:0001807
1513	HP:0001807
1736	HP:0001807
1947	HP:0001807
3861	HP:0001807
4010	HP:0001807
4487	HP:0001807
488	HP:0001807
545	HP:0001807
55612	HP:0001807
7012	HP:0001807
80326	HP:0001807
8517	HP:0001807
1308	HP:0001808
1747	HP:0001808
1947	HP:0001808
2068	HP:0001808
2071	HP:0001808
3265	HP:0001808
3691	HP:0001808
3861	HP:0001808
3909	HP:0001808
3914	HP:0001808
3918	HP:0001808
404672	HP:0001808
57152	HP:0001808
1736	HP:0001809
1947	HP:0001809
7879	HP:0001810
80326	HP:0001810
6197	HP:0001812
7467	HP:0001812
2146	HP:0001814
3265	HP:0001814
242	HP:0001816
55764	HP:0001816
7227	HP:0001816
64840	HP:0001817
55630	HP:0001818
65125	HP:0001818
6774	HP:0001818
6868	HP:0001818
9049	HP:0001818
26154	HP:0001820
2706	HP:0001820
5333	HP:0001820
7227	HP:0001820
3549	HP:0001821
10262	HP:0001822
1277	HP:0001822
1289	HP:0001822
1290	HP:0001822
207	HP:0001822
2263	HP:0001822
3239	HP:0001822
3590	HP:0001822
407975	HP:0001822
4613	HP:0001822
55315	HP:0001822
5932	HP:0001822
650	HP:0001822
6567	HP:0001822
658	HP:0001822
7291	HP:0001822
8200	HP:0001822
8626	HP:0001822
90	HP:0001822
91179	HP:0001822
9839	HP:0001822
11281	HP:0001824
127534	HP:0001824
1294	HP:0001824
129563	HP:0001824
1591	HP:0001824
1639	HP:0001824
1889	HP:0001824
1890	HP:0001824
1908	HP:0001824
1910	HP:0001824
2072	HP:0001824
2130	HP:0001824
2175	HP:0001824
2176	HP:0001824
2177	HP:0001824
2178	HP:0001824
2187	HP:0001824
2188	HP:0001824
2189	HP:0001824
23230	HP:0001824
2581	HP:0001824
2582	HP:0001824
2592	HP:0001824
2624	HP:0001824
2629	HP:0001824
2668	HP:0001824
2707	HP:0001824
283120	HP:0001824
2956	HP:0001824
3141	HP:0001824
3145	HP:0001824
3717	HP:0001824
3848	HP:0001824
3858	HP:0001824
3897	HP:0001824
3988	HP:0001824
4000	HP:0001824
4204	HP:0001824
4292	HP:0001824
4352	HP:0001824
4436	HP:0001824
472	HP:0001824
4830	HP:0001824
4902	HP:0001824
50484	HP:0001824
5395	HP:0001824
5428	HP:0001824
551	HP:0001824
55120	HP:0001824
55215	HP:0001824
55630	HP:0001824
5573	HP:0001824
5621	HP:0001824
57338	HP:0001824
57697	HP:0001824
5889	HP:0001824
595	HP:0001824
5979	HP:0001824
6622	HP:0001824
672	HP:0001824
675	HP:0001824
7066	HP:0001824
7490	HP:0001824
79158	HP:0001824
79651	HP:0001824
79728	HP:0001824
80025	HP:0001824
83990	HP:0001824
84464	HP:0001824
8915	HP:0001824
9663	HP:0001824
123016	HP:0001827
129880	HP:0001827
166379	HP:0001827
2263	HP:0001827
22954	HP:0001827
27241	HP:0001827
341640	HP:0001827
5076	HP:0001827
51057	HP:0001827
54903	HP:0001827
55212	HP:0001827
582	HP:0001827
583	HP:0001827
585	HP:0001827
5979	HP:0001827
7380	HP:0001827
7473	HP:0001827
79738	HP:0001827
80144	HP:0001827
80184	HP:0001827
8195	HP:0001827
84100	HP:0001827
10060	HP:0001829
10225	HP:0001829
10682	HP:0001829
123016	HP:0001829
129880	HP:0001829
1312	HP:0001829
132884	HP:0001829
1387	HP:0001829
145282	HP:0001829
166379	HP:0001829
1717	HP:0001829
1947	HP:0001829
200894	HP:0001829
2033	HP:0001829
2121	HP:0001829
2255	HP:0001829
2260	HP:0001829
2261	HP:0001829
2263	HP:0001829
22954	HP:0001829
23090	HP:0001829
2316	HP:0001829
23322	HP:0001829
26123	HP:0001829
26154	HP:0001829
2626	HP:0001829
27077	HP:0001829
27241	HP:0001829
2737	HP:0001829
2812	HP:0001829
285362	HP:0001829
3239	HP:0001829
374654	HP:0001829
3930	HP:0001829
421	HP:0001829
4750	HP:0001829
4920	HP:0001829
51057	HP:0001829
51259	HP:0001829
51524	HP:0001829
51715	HP:0001829
5290	HP:0001829
5307	HP:0001829
54806	HP:0001829
54903	HP:0001829
55212	HP:0001829
56623	HP:0001829
57096	HP:0001829
57167	HP:0001829
57545	HP:0001829
57560	HP:0001829
57728	HP:0001829
582	HP:0001829
583	HP:0001829
585	HP:0001829
6309	HP:0001829
64093	HP:0001829
64327	HP:0001829
64840	HP:0001829
650	HP:0001829
65062	HP:0001829
652	HP:0001829
65250	HP:0001829
6899	HP:0001829
7021	HP:0001829
7290	HP:0001829
7353	HP:0001829
7467	HP:0001829
79583	HP:0001829
79600	HP:0001829
79659	HP:0001829
79738	HP:0001829
79809	HP:0001829
79867	HP:0001829
80184	HP:0001829
80776	HP:0001829
8100	HP:0001829
8195	HP:0001829
84100	HP:0001829
8481	HP:0001829
91147	HP:0001829
95681	HP:0001829
9742	HP:0001829
9839	HP:0001829
10225	HP:0001830
132884	HP:0001830
1717	HP:0001830
2121	HP:0001830
23322	HP:0001830
27077	HP:0001830
2737	HP:0001830
3239	HP:0001830
374654	HP:0001830
3930	HP:0001830
4750	HP:0001830
51057	HP:0001830
51259	HP:0001830
54903	HP:0001830
57096	HP:0001830
57545	HP:0001830
57560	HP:0001830
57728	HP:0001830
6309	HP:0001830
64093	HP:0001830
64327	HP:0001830
652	HP:0001830
79583	HP:0001830
79659	HP:0001830
79809	HP:0001830
79867	HP:0001830
80184	HP:0001830
80776	HP:0001830
8100	HP:0001830
8195	HP:0001830
91147	HP:0001830
9742	HP:0001830
10060	HP:0001831
10262	HP:0001831
113246	HP:0001831
1280	HP:0001831
1311	HP:0001831
145173	HP:0001831
1513	HP:0001831
170691	HP:0001831
171023	HP:0001831
1717	HP:0001831
1836	HP:0001831
2200	HP:0001831
2245	HP:0001831
2260	HP:0001831
2261	HP:0001831
2263	HP:0001831
2316	HP:0001831
242	HP:0001831
25782	HP:0001831
25836	HP:0001831
2690	HP:0001831
2697	HP:0001831
2719	HP:0001831
2778	HP:0001831
3209	HP:0001831
3239	HP:0001831
3549	HP:0001831
4053	HP:0001831
4089	HP:0001831
4256	HP:0001831
4297	HP:0001831
4613	HP:0001831
4853	HP:0001831
4882	HP:0001831
4920	HP:0001831
4990	HP:0001831
50945	HP:0001831
5144	HP:0001831
54928	HP:0001831
55650	HP:0001831
5573	HP:0001831
55764	HP:0001831
55869	HP:0001831
57167	HP:0001831
57560	HP:0001831
57728	HP:0001831
5885	HP:0001831
59341	HP:0001831
6023	HP:0001831
6473	HP:0001831
650	HP:0001831
652	HP:0001831
658	HP:0001831
6662	HP:0001831
6926	HP:0001831
7467	HP:0001831
79659	HP:0001831
79809	HP:0001831
8100	HP:0001831
81794	HP:0001831
8200	HP:0001831
8243	HP:0001831
84295	HP:0001831
8450	HP:0001831
8481	HP:0001831
90	HP:0001831
9126	HP:0001831
9241	HP:0001831
9321	HP:0001831
9487	HP:0001831
9509	HP:0001831
9719	HP:0001831
9742	HP:0001831
9759	HP:0001831
10060	HP:0001832
10216	HP:0001832
124583	HP:0001832
1280	HP:0001832
145173	HP:0001832
1501	HP:0001832
157680	HP:0001832
1717	HP:0001832
2074	HP:0001832
2146	HP:0001832
2192	HP:0001832
2200	HP:0001832
2201	HP:0001832
2254	HP:0001832
2260	HP:0001832
2263	HP:0001832
22856	HP:0001832
2316	HP:0001832
2317	HP:0001832
25782	HP:0001832
25886	HP:0001832
26229	HP:0001832
2778	HP:0001832
2990	HP:0001832
3209	HP:0001832
3239	HP:0001832
3516	HP:0001832
3549	HP:0001832
3759	HP:0001832
4041	HP:0001832
4313	HP:0001832
4621	HP:0001832
4626	HP:0001832
4882	HP:0001832
4921	HP:0001832
5144	HP:0001832
51715	HP:0001832
5189	HP:0001832
5264	HP:0001832
54499	HP:0001832
54808	HP:0001832
5573	HP:0001832
5744	HP:0001832
5825	HP:0001832
5828	HP:0001832
5830	HP:0001832
6299	HP:0001832
64327	HP:0001832
64374	HP:0001832
6473	HP:0001832
64840	HP:0001832
6497	HP:0001832
6595	HP:0001832
7136	HP:0001832
7140	HP:0001832
7169	HP:0001832
7227	HP:0001832
7291	HP:0001832
7467	HP:0001832
7476	HP:0001832
81794	HP:0001832
8200	HP:0001832
