Feature_id	Term_id	Score
IPR002957	HP:0000118	0.3
IPR002957	HP:0011356	4.31
IPR002957	HP:0100871	3.71
IPR002957	HP:0001072	2.3
IPR002957	HP:0100872	4
IPR002957	HP:0010765	5.44
IPR002957	HP:0011368	0.67
IPR018114	HP:0000118	0.52
IPR018114	HP:0005261	13.3
IPR018114	HP:0011028	4.47
IPR018114	HP:0003645	6.13
IPR018316	HP:0002977	2.3
IPR018316	HP:0001263	2.58
IPR018316	HP:0000240	1.91
IPR018316	HP:0000252	1.79
IPR018316	HP:0007364	1.68
IPR007111	HP:0000118	0.25
IPR002477	HP:0000118	0.25
IPR019786	HP:0000118	0.32
IPR001660	HP:0000118	0.35
IPR008996	HP:0000118	0.32
IPR023299	HP:0000118	0.34
IPR002347	HP:0000118	0.35
IPR000315	HP:0000118	0.27
IPR001781	HP:0000118	0.32
IPR002181	HP:0000118	0.23
IPR002018	HP:0000118	0.23
IPR001202	HP:0000118	0.25
IPR001202	HP:0000924	2.34
IPR001202	HP:0011842	0.42
IPR001442	HP:0003110	4.31
IPR001442	HP:0000082	1.8
IPR001442	HP:0012211	2.75
IPR001442	HP:0011025	2.58
IPR001442	HP:0000083	1.69
IPR001442	HP:0000118	0.25
IPR001442	HP:0000077	0.62
IPR001442	HP:0000790	5.43
IPR001442	HP:0010935	1.63
IPR001442	HP:0000518	0.41
IPR001442	HP:0000517	1.57
IPR001442	HP:0011277	2.22
IPR023088	HP:0011446	1.14
IPR023088	HP:0001513	0.51
IPR023088	HP:0004324	3.35
IPR023088	HP:0000118	0.25
IPR023088	HP:0000707	1.8
IPR023088	HP:0002011	0.51
IPR019734	HP:0002715	4.2
IPR019734	HP:0007703	0.71
IPR019734	HP:0012210	1.59
IPR019734	HP:0000118	0.45
IPR019734	HP:0009121	2.11
IPR015421	HP:0000118	0.36
IPR000413	HP:0000118	0.25
IPR006089	HP:0011014	0.9
IPR006089	HP:0001939	3.07
IPR006089	HP:0001943	0.68
IPR006089	HP:0001941	0.63
IPR006089	HP:0011015	2.7
IPR006089	HP:0012072	3.03
IPR006089	HP:0000118	0.29
IPR006089	HP:0004354	5.8
IPR006089	HP:0011277	2.43
IPR006089	HP:0004372	7.43
IPR018184	HP:0000118	0.25
IPR017972	HP:0000118	0.47
IPR012292	HP:0001743	3.68
IPR012292	HP:0010472	14.98
IPR012292	HP:0011902	11.29
IPR012292	HP:0000118	0.3
IPR012292	HP:0010972	3.52
IPR012292	HP:0001935	3.3
IPR012292	HP:0001877	3.05
IPR012292	HP:0001744	2.01
IPR002073	HP:0011446	1.14
IPR002073	HP:0001513	0.51
IPR002073	HP:0004324	3.35
IPR002073	HP:0000118	0.25
IPR002073	HP:0000707	1.8
IPR002073	HP:0002011	0.51
IPR006026	HP:0000118	0.29
IPR001824	HP:0011793	0.62
IPR001824	HP:0002664	5
IPR001824	HP:0000118	0.27
IPR004827	HP:0000118	0.29
IPR001818	HP:0000118	0.25
IPR009053	HP:0000118	0.23
IPR009053	HP:0000478	2.25
IPR011511	HP:0000118	0.25
IPR012340	HP:0000118	0.34
IPR003960	HP:0007319	1.54
IPR003960	HP:0011804	1.1
IPR003960	HP:0012547	1.54
IPR003960	HP:0001324	2.76
IPR003960	HP:0011446	1.14
IPR003960	HP:0000639	0.15
IPR003960	HP:0003011	2.89
IPR003960	HP:0001347	2.12
IPR003960	HP:0001276	1.7
IPR003960	HP:0000118	0.25
IPR003960	HP:0000707	1.8
IPR003960	HP:0002011	0.51
IPR027409	HP:0000707	1.65
IPR027409	HP:0000118	0.23
IPR027409	HP:0002011	0.47
IPR027409	HP:0011446	1.04
IPR005828	HP:0000118	0.25
IPR011333	HP:0000118	0.4
IPR011024	HP:0000612	2.89
IPR011024	HP:0011492	3.04
IPR011024	HP:0000482	0.73
IPR011024	HP:0007957	2.52
IPR011024	HP:0001131	6.2
IPR011024	HP:0000478	3.02
IPR011024	HP:0012372	1.59
IPR011024	HP:0004328	2.51
IPR011024	HP:0000118	0.3
IPR011024	HP:0010920	9.52
IPR011024	HP:0000545	1.23
IPR011024	HP:0007759	1.15
IPR011024	HP:0000539	4.21
IPR011024	HP:0000518	0.54
IPR011024	HP:0012374	0.52
IPR011024	HP:0001120	3.76
IPR011024	HP:0000517	2.11
IPR000504	HP:0000118	0.4
IPR003619	HP:0000118	0.23
IPR003619	HP:0001626	2.91
IPR003619	HP:0002597	2.59
IPR001609	HP:0011389	0.27
IPR001609	HP:0000118	0.38
IPR015943	HP:0001395	4.71
IPR015943	HP:0001161	1.6
IPR015943	HP:0000118	0.73
IPR017452	HP:0000551	4.57
IPR017452	HP:0012503	1.76
IPR017452	HP:0000786	1.14
IPR017452	HP:0011747	0.41
IPR001611	HP:0000118	0.5
IPR008211	HP:0000118	0.27
IPR022775	HP:0000118	0.23
IPR020454	HP:0000118	0.27
IPR008936	HP:0000118	0.34
IPR019570	HP:0000962	1.44
IPR019570	HP:0001231	2.62
IPR019570	HP:0000982	1.71
IPR019570	HP:0000118	0.32
IPR019570	HP:0010549	3.23
IPR019570	HP:0007759	1.15
IPR019570	HP:0001597	2.85
IPR002931	HP:0000118	0.25
IPR018159	HP:0010876	4.66
IPR018159	HP:0000118	0.38
IPR003531	HP:0000118	0.25
IPR003531	HP:0010978	1.75
IPR003591	HP:0000118	0.39
IPR009122	HP:0000118	0.23
IPR009122	HP:0001574	2.57
IPR009122	HP:0000951	1
IPR011527	HP:0004297	3.8
IPR011527	HP:0000118	0.38
IPR001757	HP:0000118	0.34
IPR000210	HP:0000118	0.39
IPR011025	HP:0000118	0.27
IPR008979	HP:0000118	0.39
IPR002172	HP:0004431	1.26
IPR002172	HP:0000118	0.47
IPR002172	HP:0005339	5.36
IPR002172	HP:0005368	3.92
IPR000909	HP:0000118	0.23
IPR027397	HP:0000118	0.29
IPR027397	HP:0000962	1.44
IPR027397	HP:0001072	2.3
IPR027397	HP:0011368	0.67
IPR018359	HP:0000118	0.25
IPR001245	HP:0002715	3.94
IPR001245	HP:0002664	6.92
IPR001245	HP:0004375	7.59
IPR001245	HP:0001881	3.52
IPR001245	HP:0005214	0.41
IPR001245	HP:0000520	3.88
IPR001245	HP:0100006	6.62
IPR001245	HP:0000118	0.67
IPR001245	HP:0006009	5.3
IPR013808	HP:0000118	0.23
IPR006092	HP:0011014	0.9
IPR006092	HP:0001939	3.07
IPR006092	HP:0001943	0.68
IPR006092	HP:0001941	0.63
IPR006092	HP:0011015	2.7
IPR006092	HP:0012072	3.03
IPR006092	HP:0000118	0.29
IPR006092	HP:0004354	5.8
IPR006092	HP:0011277	2.43
IPR006092	HP:0004372	7.43
IPR017948	HP:0000118	0.38
IPR000175	HP:0000707	1.8
IPR000175	HP:0000118	0.25
IPR028142	HP:0011842	0.48
IPR028142	HP:0000118	0.29
IPR028142	HP:0000924	2.71
IPR017857	HP:0000118	0.25
IPR017857	HP:0001871	4.26
IPR017857	HP:0001626	3.18
IPR017857	HP:0001892	3.82
IPR017857	HP:0011028	4.08
IPR017857	HP:0001928	5.58
IPR017857	HP:0003256	3
IPR020904	HP:0000118	0.29
IPR001978	HP:0011805	2.05
IPR001978	HP:0000118	0.23
IPR001978	HP:0003011	2.64
IPR001978	HP:0003549	4.16
IPR010526	HP:0000707	1.8
IPR010526	HP:0000118	0.25
IPR010526	HP:0002011	0.51
IPR013518	HP:0000118	0.25
IPR016163	HP:0000118	0.29
IPR006195	HP:0000118	0.27
IPR017892	HP:0000118	0.27
IPR016185	HP:0000118	0.27
IPR016185	HP:0004360	5.1
IPR026823	HP:0000347	0.14
IPR026823	HP:0000316	1.4
IPR026823	HP:0009118	1.27
IPR026823	HP:0004299	0.84
IPR026823	HP:0000118	0.34
IPR026823	HP:0001780	3.13
IPR005821	HP:0002069	2.55
IPR005821	HP:0002197	6.33
IPR005821	HP:0011675	3.68
IPR005821	HP:0003115	5.92
IPR005821	HP:0007359	7.97
IPR005821	HP:0003401	1.58
IPR005821	HP:0001279	11
IPR005821	HP:0005110	0.77
IPR005821	HP:0001692	0.43
IPR011012	HP:0000118	0.25
IPR006068	HP:0000118	0.25
IPR001440	HP:0000118	0.39
IPR001440	HP:0009121	1.85
IPR000885	HP:0008065	3.34
IPR000885	HP:0000163	1.08
IPR000885	HP:0002719	1.56
IPR000885	HP:0000978	1.78
IPR000885	HP:0000316	1.4
IPR000885	HP:0000272	3.36
IPR000885	HP:0000598	3.85
IPR000885	HP:0000591	7.77
IPR000885	HP:0004322	1.68
IPR000885	HP:0001627	2.17
IPR000885	HP:0002564	0.41
IPR000885	HP:0011821	2.82
IPR000885	HP:0000925	2.69
IPR000885	HP:0001367	2.9
IPR000885	HP:0004298	5.66
IPR000885	HP:0001197	7.26
IPR000885	HP:0011276	3.54
IPR000885	HP:0001510	1.97
IPR000885	HP:0000284	2.73
IPR000885	HP:0011729	1.6
IPR000885	HP:0100491	3.83
IPR000885	HP:0011842	0.48
IPR000885	HP:0003011	3.34
IPR000885	HP:0002758	3.61
IPR000885	HP:0012252	0.8
IPR000885	HP:0003549	5.26
IPR000885	HP:0001574	3.26
IPR000885	HP:0010647	4.86
IPR000885	HP:0000772	1.22
IPR000885	HP:0100656	6.5
IPR000885	HP:0012372	1.5
IPR000885	HP:0001075	6.03
IPR000885	HP:0003498	4.7
IPR000885	HP:0100790	3.64
IPR000885	HP:0001634	2.91
IPR000885	HP:0001438	3.19
IPR000885	HP:0000234	0.36
IPR000885	HP:0000347	0.13
IPR000885	HP:0001763	4.7
IPR000885	HP:0001507	3.57
IPR000885	HP:0001626	3.68
IPR000885	HP:0001633	0.91
IPR000885	HP:0000592	0.92
IPR000885	HP:0004299	1.07
IPR000885	HP:0000767	2
IPR000885	HP:0000309	5.75
IPR000885	HP:0000977	4.65
IPR000885	HP:0000271	0.98
IPR000885	HP:0000987	5.95
IPR000885	HP:0000926	2.49
IPR000885	HP:0000541	6.27
IPR000885	HP:0000940	2.31
IPR000885	HP:0000002	2.49
IPR000885	HP:0011844	2.16
IPR000885	HP:0002086	4.23
IPR000885	HP:0001892	3.49
IPR000885	HP:0006705	5.55
IPR000885	HP:0000153	1.79
IPR000885	HP:0001760	1.27
IPR000885	HP:0000478	2.84
IPR000885	HP:0001373	5.3
IPR000885	HP:0000118	0.29
IPR000885	HP:0000545	1.23
IPR000885	HP:0004334	2.75
IPR000885	HP:0000924	2.71
IPR000885	HP:0002814	1.56
IPR000885	HP:0000422	2.13
IPR000885	HP:0012374	0.49
IPR000885	HP:0001369	6.61
IPR000885	HP:0001933	2.85
IPR000885	HP:0002093	2.76
IPR000885	HP:0010866	1.17
IPR000885	HP:0000152	2.74
IPR000885	HP:0000929	2.25
IPR000885	HP:0000765	3.37
IPR000885	HP:0000963	2.26
IPR000885	HP:0001083	8.23
IPR000885	HP:0008873	1.29
IPR000885	HP:0002813	0.23
IPR000885	HP:0003312	1.37
IPR000885	HP:0009121	1.45
IPR001696	HP:0000707	1.8
IPR001696	HP:0000118	0.25
IPR001696	HP:0002011	0.51
IPR006201	HP:0002804	1.18
IPR006201	HP:0001373	4.67
IPR006201	HP:0001557	4.04
IPR006201	HP:0004302	5.38
IPR006201	HP:0001558	1.44
IPR006201	HP:0002803	4.44
IPR002077	HP:0000118	0.23
IPR019749	HP:0000118	0.38
IPR001436	HP:0000118	0.23
IPR001766	HP:0000118	0.38
IPR001007	HP:0000316	1.4
IPR001007	HP:0001633	0.83
IPR001007	HP:0004299	0.92
IPR001007	HP:0006705	4.9
IPR001007	HP:0010866	1.01
IPR001007	HP:0001634	2.65
IPR000276	HP:0000551	4.57
IPR000276	HP:0012503	1.76
IPR000276	HP:0000786	1.14
IPR000276	HP:0011747	0.41
IPR014743	HP:0000118	0.23
IPR015615	HP:0000118	0.36
IPR001664	HP:0008066	6.39
IPR001664	HP:0000962	2.5
IPR001664	HP:0007556	4.48
IPR001664	HP:0011363	6.34
IPR001664	HP:0011368	1.16
IPR001664	HP:0010765	5.02
IPR001664	HP:0000972	7.58
IPR001664	HP:0000971	4.18
IPR001664	HP:0008404	4.48
IPR001664	HP:0000118	0.54
IPR001664	HP:0001072	3.61
IPR001664	HP:0100872	5.37
IPR001664	HP:0001131	6.79
IPR001664	HP:0100871	4.14
IPR001664	HP:0011354	1.87
IPR018486	HP:0000118	0.25
IPR018486	HP:0011729	1.27
IPR018486	HP:0001376	2.68
IPR020067	HP:0000118	0.25
IPR020864	HP:0002715	3.94
IPR020864	HP:0004431	1.15
IPR020864	HP:0000118	0.25
IPR020864	HP:0005339	4.89
IPR020864	HP:0005368	4.07
IPR014720	HP:0000118	0.23
IPR020568	HP:0000118	0.32
IPR014352	HP:0000118	0.34
IPR007110	HP:0002715	4.67
IPR000014	HP:0000118	0.23
IPR013815	HP:0000118	0.25
IPR002126	HP:0000118	0.38
IPR000488	HP:0000118	0.35
IPR000971	HP:0001743	3.68
IPR000971	HP:0010472	14.98
IPR000971	HP:0011902	11.29
IPR000971	HP:0000118	0.3
IPR000971	HP:0010972	3.52
IPR000971	HP:0001935	3.3
IPR000971	HP:0001877	3.05
IPR000971	HP:0001744	2.01
IPR017938	HP:0000707	1.65
IPR017938	HP:0000118	0.23
IPR017938	HP:0002011	0.47
IPR001878	HP:0000118	0.23
IPR024583	HP:0000707	1.65
IPR024583	HP:0000118	0.23
IPR024583	HP:0002011	0.47
IPR000884	HP:0000118	0.42
IPR000884	HP:0005339	5.36
IPR013027	HP:0000118	0.23
IPR014837	HP:0000118	0.23
IPR008927	HP:0000118	0.25
IPR002350	HP:0000118	0.35
IPR019594	HP:0000707	1.65
IPR019594	HP:0001249	2.3
IPR019594	HP:0100543	0.84
IPR019594	HP:0000118	0.23
IPR019594	HP:0002011	0.47
IPR019594	HP:0011446	1.04
IPR000472	HP:0000118	0.27
IPR017849	HP:0011012	9.66
IPR017849	HP:0008155	0.62
IPR017849	HP:0003541	9.11
IPR017849	HP:0000119	3.62
IPR017849	HP:0000118	0.35
IPR017849	HP:0002011	0.73
IPR017849	HP:0000280	4.44
IPR017849	HP:0000772	1.22
IPR017849	HP:0003312	1.37
IPR017849	HP:0000707	2.55
IPR020479	HP:0000118	0.45
IPR013083	HP:0008207	0.91
IPR015422	HP:0000118	0.32
IPR009100	HP:0001939	3.26
IPR009100	HP:0001941	0.63
IPR009100	HP:0012072	3.03
IPR009100	HP:0000118	0.3
IPR009100	HP:0011277	2.43
IPR009100	HP:0004372	6.76
IPR009100	HP:0001252	0.11
IPR009100	HP:0001943	0.68
IPR009100	HP:0011015	2.7
IPR009100	HP:0004354	5.35
IPR003659	HP:0000118	0.29
IPR000917	HP:0002719	1.56
IPR000917	HP:0011012	10.67
IPR000917	HP:0000119	3.44
IPR000917	HP:0000118	0.29
IPR000917	HP:0000366	2.29
IPR000917	HP:0002011	0.59
IPR000917	HP:0000280	4.05
IPR000917	HP:0008155	0.62
IPR000917	HP:0003541	10.08
IPR000917	HP:0000707	2.08
IPR001140	HP:0000118	0.36
IPR013806	HP:0000118	0.34
IPR008978	HP:0000118	0.25
IPR003594	HP:0000118	0.29
IPR011598	HP:0000118	0.46
IPR000048	HP:0000118	0.52
IPR013032	HP:0001166	2.54
IPR013032	HP:0000118	0.77
IPR009003	HP:0000118	0.56
IPR009003	HP:0005261	13.3
IPR009003	HP:0003645	6.13
IPR016039	HP:0000707	1.65
IPR016039	HP:0000118	0.23
IPR016039	HP:0002011	0.47
IPR014001	HP:0008070	0.38
IPR014001	HP:0012243	1.21
IPR014001	HP:0000812	1.17
IPR014001	HP:0000957	1.73
IPR014001	HP:0000035	0.57
IPR014001	HP:0100736	5.17
IPR014001	HP:0001511	4.8
IPR014001	HP:0005918	2.12
IPR014001	HP:0200007	3.03
IPR014001	HP:0000581	1.08
IPR014001	HP:0000118	0.45
IPR014001	HP:0002664	4.72
IPR027640	HP:0000118	0.3
IPR000299	HP:0000118	0.35
IPR023298	HP:0000118	0.25
IPR008993	HP:0000118	0.23
IPR003959	HP:0007319	1.89
IPR003959	HP:0001324	2.98
IPR003959	HP:0003011	3.54
IPR003959	HP:0001347	2.32
IPR003959	HP:0001276	1.86
IPR003959	HP:0000118	0.3
IPR003959	HP:0002011	0.63
IPR003959	HP:0011446	1.4
IPR003959	HP:0000707	2.21
IPR000033	HP:0000118	0.25
IPR001214	HP:0000118	0.29
IPR001214	HP:0008050	1.81
IPR011545	HP:0000118	0.29
IPR000483	HP:0000118	0.36
IPR001190	HP:0000118	0.23
IPR006212	HP:0000118	0.3
IPR000089	HP:0001252	0.1
IPR000089	HP:0001941	0.69
IPR000089	HP:0003011	3.13
IPR000089	HP:0004360	5.58
IPR000089	HP:0000118	0.27
IPR000089	HP:0003808	1.91
IPR013162	HP:0000118	0.23
IPR013786	HP:0001939	3.26
IPR013786	HP:0001941	0.63
IPR013786	HP:0012072	3.03
IPR013786	HP:0000118	0.3
IPR013786	HP:0011277	2.43
IPR013786	HP:0004372	6.76
IPR013786	HP:0001252	0.11
IPR013786	HP:0001943	0.68
IPR013786	HP:0011015	2.7
IPR013786	HP:0004354	5.35
IPR001251	HP:0000118	0.23
IPR008976	HP:0000118	0.27
IPR023395	HP:0000118	0.3
IPR020894	HP:0000962	1.44
IPR020894	HP:0000118	0.35
IPR005829	HP:0000118	0.25
IPR000595	HP:0000613	4.62
IPR000595	HP:0000118	0.32
IPR017907	HP:0000118	0.4
IPR011053	HP:0001252	0.11
IPR011053	HP:0001941	0.69
IPR011053	HP:0003011	3.34
IPR011053	HP:0004360	5
IPR011053	HP:0000118	0.29
IPR011053	HP:0003808	2.06
IPR011053	HP:0004354	5.12
IPR011053	HP:0004337	0.95
IPR016186	HP:0000118	0.32
IPR012337	HP:0000118	0.23
IPR024607	HP:0000119	3.21
IPR024607	HP:0000118	0.27
IPR024607	HP:0002011	0.56
IPR024607	HP:0011446	1.23
IPR024607	HP:0000707	1.95
IPR024607	HP:0100543	1
IPR027413	HP:0007319	1.41
IPR027413	HP:0100022	2.93
IPR027413	HP:0011442	2.38
IPR027413	HP:0000118	0.23
IPR027413	HP:0000924	2.14
IPR027413	HP:0011446	1.04
IPR027413	HP:0000707	1.65
IPR027413	HP:0002011	0.47
IPR027413	HP:0011842	0.38
IPR017975	HP:0002977	2.3
IPR017975	HP:0001263	2.58
IPR017975	HP:0000240	1.91
IPR017975	HP:0000252	1.79
IPR017975	HP:0007364	1.68
IPR008928	HP:0000118	0.29
IPR008160	HP:0008065	4.23
IPR008160	HP:0000095	5.76
IPR008160	HP:0002783	5.18
IPR008160	HP:0001382	4.23
IPR008160	HP:0000311	4.74
IPR008160	HP:0002758	4.23
IPR008160	HP:0001075	6.6
IPR008160	HP:0000592	0.92
IPR008160	HP:0000123	5.09
IPR008160	HP:0000309	5.46
IPR008160	HP:0000977	5.1
IPR008160	HP:0000541	6.87
IPR008160	HP:0000940	3.09
IPR008160	HP:0002644	4.03
IPR008160	HP:0003508	5.34
IPR008160	HP:0004327	7.94
IPR008160	HP:0100491	4.38
IPR008160	HP:0001634	2.91
IPR008160	HP:0001633	0.91
IPR008160	HP:0000767	2.14
IPR008160	HP:0000926	3.15
IPR008160	HP:0001373	5.01
IPR008160	HP:0000545	1.83
IPR008160	HP:0000118	0.63
IPR008160	HP:0002656	7.01
IPR008160	HP:0001030	9.52
IPR008160	HP:0001369	4.88
IPR008160	HP:0001083	5.9
IPR008160	HP:0008873	1.29
IPR001357	HP:0001507	2.82
IPR001357	HP:0000118	0.23
IPR001357	HP:0000119	2.72
IPR001064	HP:0000612	2.89
IPR001064	HP:0011492	3.04
IPR001064	HP:0000482	0.73
IPR001064	HP:0007957	2.52
IPR001064	HP:0001131	6.2
IPR001064	HP:0000478	3.02
IPR001064	HP:0012372	1.59
IPR001064	HP:0004328	2.51
IPR001064	HP:0000118	0.3
IPR001064	HP:0010920	9.52
IPR001064	HP:0000545	1.23
IPR001064	HP:0007759	1.15
IPR001064	HP:0000539	4.21
IPR001064	HP:0000518	0.54
IPR001064	HP:0012374	0.52
IPR001064	HP:0001120	3.76
IPR001064	HP:0000517	2.11
IPR011990	HP:0007703	0.8
IPR011990	HP:0000118	0.55
IPR011990	HP:0009121	2.46
IPR008967	HP:0000118	0.43
IPR008967	HP:0009815	3.72
IPR018499	HP:0000118	0.25
IPR003961	HP:0000118	0.76
IPR000330	HP:0001511	3.76
IPR000330	HP:0000118	0.3
IPR023214	HP:0000118	0.44
IPR015919	HP:0000118	0.39
IPR000719	HP:0002664	6.08
IPR000719	HP:0002250	3.93
IPR000719	HP:0004375	5.09
IPR000719	HP:0007378	4.37
IPR000719	HP:0100498	5.3
IPR000719	HP:0001844	4.87
IPR000719	HP:0010785	1.97
IPR001254	HP:0000118	0.53
IPR001254	HP:0005261	13.3
IPR001254	HP:0011028	4.47
IPR001254	HP:0003645	6.13
IPR013649	HP:0000118	0.25
IPR009060	HP:0000118	0.25
IPR008952	HP:0000118	0.25
IPR002394	HP:0002804	1.18
IPR002394	HP:0000508	3.74
IPR002394	HP:0000218	2.79
IPR002394	HP:0001371	3.39
IPR002394	HP:0000277	1
IPR002394	HP:0001557	4.04
IPR002394	HP:0002093	2.52
IPR002394	HP:0001197	5.42
IPR002394	HP:0001558	1.44
IPR002394	HP:0002803	4.44
IPR009079	HP:0000118	0.23
IPR006652	HP:0000118	0.27
IPR000387	HP:0000118	0.35
IPR000253	HP:0007319	1.67
IPR000253	HP:0000118	0.27
IPR000253	HP:0000924	2.53
IPR000253	HP:0000707	1.95
IPR000253	HP:0002011	0.56
IPR000253	HP:0011842	0.45
IPR018122	HP:0000118	0.38
IPR014729	HP:0001941	0.69
IPR014729	HP:0004360	5
IPR014729	HP:0000118	0.35
IPR017981	HP:0000118	0.25
IPR016137	HP:0000118	0.25
IPR009057	HP:0008058	6.8
IPR009057	HP:0000609	7.9
IPR009057	HP:0010318	1.28
IPR009057	HP:0002019	4.86
IPR009057	HP:0012503	2.2
IPR009057	HP:0008057	5.26
IPR009057	HP:0001331	1.04
IPR009057	HP:0007375	6.64
IPR009057	HP:0008056	6.31
IPR003607	HP:0011446	1.23
IPR003607	HP:0001513	0.51
IPR003607	HP:0004324	3.35
IPR003607	HP:0000118	0.27
IPR003607	HP:0000707	1.95
IPR003607	HP:0002011	0.56
IPR017878	HP:0000234	0.28
IPR017878	HP:0000118	0.23
IPR017878	HP:0000271	0.77
IPR017878	HP:0009115	3.04
IPR017878	HP:0000153	1.41
IPR017878	HP:0000924	2.14
IPR017878	HP:0000152	2.17
IPR017878	HP:0011842	0.38
IPR002290	HP:0000118	0.55
IPR000225	HP:0000118	0.29
IPR021190	HP:0000118	0.25
IPR011029	HP:0004370	7.41
IPR011029	HP:0003271	3.65
IPR011029	HP:0001974	2.8
IPR011029	HP:0002633	9.01
IPR011029	HP:0001743	4.36
IPR011029	HP:0002829	6
IPR011029	HP:0000118	0.53
IPR011029	HP:0001744	2.99
IPR011029	HP:0002716	0.79
IPR023123	HP:0002977	2.3
IPR023123	HP:0001263	2.58
IPR023123	HP:0000240	1.91
IPR023123	HP:0000252	1.79
IPR023123	HP:0007364	1.68
IPR004014	HP:0000118	0.27
IPR001024	HP:0000118	0.27
IPR014873	HP:0000118	0.23
IPR003579	HP:0000118	0.27
IPR023795	HP:0000118	0.36
IPR018487	HP:0000118	0.27
IPR018487	HP:0001376	2.68
IPR019747	HP:0000118	0.27
IPR013273	HP:0000118	0.25
IPR003110	HP:0002715	3.94
IPR003110	HP:0001881	2.44
IPR003110	HP:0000118	0.25
IPR003110	HP:0002014	4.12
IPR003110	HP:0010978	1.92
IPR003110	HP:0004332	2.8
IPR018108	HP:0000118	0.3
IPR003649	HP:0000118	0.23
IPR011991	HP:0000581	1.28
IPR011991	HP:0000118	0.68
IPR013519	HP:0000118	0.25
IPR000082	HP:0000118	0.27
IPR001715	HP:0010876	4.66
IPR001715	HP:0000118	0.38
IPR004031	HP:0000118	0.29
IPR001304	HP:0000118	0.3
IPR001589	HP:0010876	4.66
IPR001589	HP:0000118	0.35
IPR018979	HP:0000118	0.29
IPR018957	HP:0000118	0.29
IPR004000	HP:0000118	0.23
IPR004000	HP:0001626	2.91
IPR003091	HP:0000118	0.32
IPR016160	HP:0000118	0.27
IPR017990	HP:0000962	1.44
IPR017990	HP:0001231	2.62
IPR017990	HP:0000982	1.71
IPR017990	HP:0000118	0.32
IPR017990	HP:0010549	3.23
IPR017990	HP:0007759	1.15
IPR017990	HP:0001597	2.85
IPR013026	HP:0007703	0.76
IPR013026	HP:0001395	4.62
IPR013026	HP:0000118	0.45
IPR013026	HP:0009121	2.05
IPR008985	HP:0000118	0.54
IPR014721	HP:0000118	0.3
IPR019748	HP:0000118	0.36
IPR028082	HP:0000118	0.34
IPR000585	HP:0000118	0.27
IPR000585	HP:0001376	2.68
IPR000219	HP:0000118	0.34
IPR021129	HP:0000118	0.3
IPR000742	HP:0001166	2.54
IPR016038	HP:0000707	1.65
IPR016038	HP:0000118	0.23
IPR016038	HP:0002011	0.47
IPR008271	HP:0005266	4.92
IPR008271	HP:0008067	1.66
IPR001523	HP:0000118	0.27
IPR018186	HP:0001671	2.97
IPR018186	HP:0000118	0.3
IPR011761	HP:0003011	2.89
IPR011761	HP:0004360	5.1
IPR011761	HP:0000118	0.25
IPR011761	HP:0011277	2.22
IPR012677	HP:0000118	0.44
IPR013092	HP:0000962	1.44
IPR013092	HP:0001231	2.62
IPR013092	HP:0000982	1.71
IPR013092	HP:0000118	0.32
IPR013092	HP:0010549	3.23
IPR013092	HP:0007759	1.15
IPR013092	HP:0001597	2.85
IPR012336	HP:0000118	0.38
IPR003597	HP:0002715	4.25
IPR003597	HP:0000118	0.27
IPR000215	HP:0000118	0.36
IPR018303	HP:0000118	0.34
IPR001368	HP:0001881	2.44
IPR001368	HP:0000118	0.25
IPR001368	HP:0010978	1.75
IPR001368	HP:0010987	2.7
IPR001699	HP:0001671	2.97
IPR001699	HP:0000118	0.3
IPR000001	HP:0000118	0.29
IPR000372	HP:0000118	0.4
IPR000372	HP:0008373	3.38
IPR002209	HP:0011842	0.48
IPR002209	HP:0000118	0.29
IPR002209	HP:0000924	2.71
IPR001590	HP:0000118	0.23
IPR008280	HP:0002977	2.3
IPR008280	HP:0001263	2.58
IPR008280	HP:0000240	1.91
IPR008280	HP:0000252	1.79
IPR008280	HP:0007364	1.68
IPR002219	HP:0000118	0.32
IPR020846	HP:0000118	0.44
IPR019819	HP:0000118	0.23
IPR013151	HP:0000118	0.29
IPR020635	HP:0002715	4.07
IPR020635	HP:0002664	6.42
IPR020635	HP:0004375	5.52
IPR020635	HP:0005214	0.37
IPR020635	HP:0000118	0.61
IPR015915	HP:0000118	0.27
IPR001315	HP:0000118	0.27
IPR016196	HP:0000118	0.53
