Feature_id	Term_id	Score
PF00520,PF00520,PF00520,PF00520	HP:0000118	0.25
PF00307,PF00307	HP:0010876	4.68
PF00307,PF00307	HP:0000118	0.35
PF01462,PF13855	HP:0000118	0.27
PF00041,PF00041	HP:0000118	0.48
PF00053	HP:0100360	1.15
PF00053	HP:0005918	1.87
PF00053	HP:0011729	1.7
PF00053	HP:0009810	3.41
PF00053	HP:0001600	1.6
PF00053	HP:0000118	0.4
PF00053	HP:0003549	4.73
PF00053	HP:0009473	4.63
PF00053	HP:0001167	1.82
PF00520,PF11933,PF00520,PF06512,PF00520	HP:0000707	1.63
PF00520,PF11933,PF00520,PF06512,PF00520	HP:0000118	0.23
PF00520,PF11933,PF00520,PF06512,PF00520	HP:0002011	0.47
PF00498	HP:0007319	1.41
PF00498	HP:0000707	1.63
PF00498	HP:0000118	0.23
PF00498	HP:0002011	0.47
PF00498	HP:0000924	2.15
PF00498	HP:0011842	0.37
PF00008,PF07645	HP:0000118	0.23
PF00005,PF00664,PF00005	HP:0000118	0.29
PF01413,PF01413	HP:0003110	4.36
PF01413,PF01413	HP:0000082	1.77
PF01413,PF01413	HP:0012211	2.73
PF01413,PF01413	HP:0011025	2.59
PF01413,PF01413	HP:0000083	1.69
PF01413,PF01413	HP:0004328	1.86
PF01413,PF01413	HP:0000118	0.25
PF01413,PF01413	HP:0000077	0.62
PF01413,PF01413	HP:0000790	5.47
PF01413,PF01413	HP:0010935	1.63
PF01413,PF01413	HP:0000518	0.41
PF01413,PF01413	HP:0000517	1.55
PF01413,PF01413	HP:0011277	2.22
PF01462	HP:0000118	0.32
PF00168	HP:0000118	0.45
PF01030	HP:0000118	0.23
PF00030,PF00030	HP:0000612	2.88
PF00030,PF00030	HP:0011492	3.05
PF00030,PF00030	HP:0000482	0.79
PF00030,PF00030	HP:0007957	2.55
PF00030,PF00030	HP:0001131	6.18
PF00030,PF00030	HP:0000478	2.85
PF00030,PF00030	HP:0012372	1.5
PF00030,PF00030	HP:0004328	2.35
PF00030,PF00030	HP:0000118	0.29
PF00030,PF00030	HP:0010920	10.08
PF00030,PF00030	HP:0000545	1.24
PF00030,PF00030	HP:0007759	1.12
PF00030,PF00030	HP:0000589	4.4
PF00030,PF00030	HP:0000539	4.22
PF00030,PF00030	HP:0000518	0.52
PF00030,PF00030	HP:0012374	0.49
PF00030,PF00030	HP:0001120	3.8
PF00030,PF00030	HP:0000517	1.96
PF13516	HP:0000118	0.23
PF00431	HP:0000118	0.32
PF00435,PF00435,PF00435,PF00435,PF00435,PF00435,PF00435,PF00435,PF00435	HP:0000118	0.23
PF00058,PF14670	HP:0000118	0.23
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000272	3.4
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000598	3.63
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000309	4.51
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000541	6.1
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000083	1.85
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000940	2.3
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0004327	7.89
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0011729	1.7
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000545	1.66
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0002758	3.34
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000118	0.4
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0002829	4.14
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000790	5.39
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000539	4.44
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012374	0.62
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0001369	5.16
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012211	3.23
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0004328	3
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012372	1.92
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0006487	2.47
PF00690,PF00122,PF00702	HP:0000118	0.23
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0003110	3.77
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000082	1.94
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012211	2.99
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000079	1.45
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000083	1.85
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0004328	2.04
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000118	0.27
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000077	0.68
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000790	4.83
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0010935	1.79
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000518	0.45
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0011277	2.43
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000517	1.7
PF13895,PF07679,PF07679,PF07679	HP:0000118	0.25
PF13895,PF07679,PF07679,PF07679	HP:0000924	2.35
PF13895,PF07679,PF07679,PF07679	HP:0000707	1.79
PF13895,PF07679,PF07679,PF07679	HP:0000152	2.38
PF13895,PF07679,PF07679,PF07679	HP:0011842	0.41
PF13895,PF07679,PF07679,PF07679	HP:0009121	1.25
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000079	1.67
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000118	0.32
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000545	1.24
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000598	3.63
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000077	0.73
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000790	5.39
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012374	0.52
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012211	3.23
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0003110	3.78
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000083	1.85
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012372	1.59
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0004328	2.5
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0011495	4.19
PF07679,PF07679,PF07679,PF07679,PF07679	HP:0000118	0.27
PF00435	HP:0000118	0.34
PF05729,PF13516	HP:0000118	0.23
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0003110	4.36
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000082	1.77
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0012211	2.73
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0011025	2.59
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000083	1.69
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0004328	1.86
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000118	0.25
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000077	0.62
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000790	5.47
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0010935	1.63
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000518	0.41
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000517	1.55
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0011277	2.22
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0003110	3.77
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000082	1.94
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0012211	2.99
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000079	1.45
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000083	1.85
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0004328	2.04
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000118	0.27
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000077	0.68
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000790	4.83
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0010935	1.79
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000518	0.45
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0011277	2.43
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391	HP:0000517	1.7
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0003110	4.36
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000082	1.77
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0012211	2.73
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0011025	2.59
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000083	1.69
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0004328	1.86
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000118	0.25
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000077	0.62
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000790	5.47
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0010935	1.63
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000518	0.41
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000517	1.55
PF01391,PF01391,PF01391,PF01391,PF01413	HP:0011277	2.22
PF00153,PF00153,PF00153	HP:0000118	0.31
PF00292	HP:0000118	0.27
PF00071	HP:0000347	0.14
PF00071	HP:0009118	1.26
PF00071	HP:0009122	3.31
PF00071	HP:0000369	0.41
PF00071	HP:0000357	1.86
PF00071	HP:0000118	0.35
PF00071	HP:0000028	1.85
PF00171	HP:0000118	0.29
PF00058	HP:0004328	1.86
PF00058	HP:0000118	0.25
PF00907	HP:0001671	2.95
PF00907	HP:0000118	0.31
PF00907	HP:0009115	3.34
PF09379,PF00373,PF09380	HP:0000118	0.25
PF07645,PF07645,PF07645,PF07645	HP:0011729	1.27
PF07645,PF07645,PF07645,PF07645	HP:0001760	1.01
PF07645,PF07645,PF07645,PF07645	HP:0011842	0.41
PF07645,PF07645,PF07645,PF07645	HP:0000118	0.25
PF07645,PF07645,PF07645,PF07645	HP:0000924	2.35
PF07645,PF07645,PF07645,PF07645	HP:0001780	2.65
PF07645,PF07645,PF07645,PF07645	HP:0011297	1.81
PF07645,PF07645,PF07645,PF07645	HP:0002814	1.24
PF03160	HP:0012372	1.19
PF03160	HP:0000234	0.29
PF03160	HP:0000118	0.23
PF03160	HP:0000271	0.77
PF03160	HP:0000153	1.41
PF03160	HP:0000152	2.17
PF03160	HP:0000478	2.25
PF03160	HP:0012374	0.39
PF00096,PF13465	HP:0000118	0.35
PF00209	HP:0000707	1.79
PF00209	HP:0000118	0.25
PF14670,PF07645	HP:0000118	0.23
PF00505	HP:0000118	0.27
PF00505	HP:0010461	1.11
PF07679,PF00041	HP:0000118	0.32
PF00397	HP:0000118	0.23
PF00397	HP:0000924	2.15
PF00397	HP:0009121	1.14
PF00397	HP:0011842	0.37
PF12796,PF12796,PF12796,PF12796	HP:0000118	0.27
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0003110	4.36
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000082	1.77
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0012211	2.73
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0011025	2.59
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000083	1.69
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0004328	1.86
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000118	0.25
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000077	0.62
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000790	5.47
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0010935	1.63
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000518	0.41
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0000517	1.55
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413	HP:0011277	2.22
PF00439	HP:0000118	0.29
PF06512,PF00520	HP:0000707	1.79
PF06512,PF00520	HP:0000118	0.25
PF06512,PF00520	HP:0002011	0.51
PF00084	HP:0000118	0.35
PF00084	HP:0005368	3.88
PF00084	HP:0010978	2.08
PF07645,PF07645,PF00683,PF07645	HP:0000234	0.29
PF07645,PF07645,PF00683,PF07645	HP:0000118	0.23
PF07645,PF07645,PF00683,PF07645	HP:0000271	0.77
PF07645,PF07645,PF00683,PF07645	HP:0009115	3.05
PF07645,PF07645,PF00683,PF07645	HP:0000153	1.41
PF07645,PF07645,PF00683,PF07645	HP:0000924	2.15
PF07645,PF07645,PF00683,PF07645	HP:0000152	2.17
PF07645,PF07645,PF00683,PF07645	HP:0011842	0.37
PF00289	HP:0000118	0.23
PF00289	HP:0003011	2.63
PF00435,PF00435	HP:0000118	0.32
PF00307,PF00307,PF00435,PF00435	HP:0000118	0.27
PF03953	HP:0002977	2.31
PF03953	HP:0001263	2.59
PF03953	HP:0100547	1.23
PF03953	HP:0000240	1.89
PF03953	HP:0001250	2.79
PF03953	HP:0000252	1.79
PF03953	HP:0002060	0.19
PF03953	HP:0007364	1.67
PF01823	HP:0002715	3.95
PF01823	HP:0004431	1.15
PF01823	HP:0000118	0.25
PF01823	HP:0005339	4.84
PF01823	HP:0005368	4.03
PF11933,PF00520,PF06512,PF00520	HP:0000707	1.63
PF11933,PF00520,PF06512,PF00520	HP:0000118	0.23
PF11933,PF00520,PF06512,PF00520	HP:0002011	0.47
PF00019	HP:0000118	0.41
PF00320	HP:0000118	0.27
PF00320	HP:0000598	3.59
PF00320	HP:0001167	1.44
PF00320	HP:0003549	4.92
PF00621,PF00169	HP:0000118	0.25
PF14604	HP:0000118	0.29
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0003110	4.36
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000082	1.77
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0012211	2.73
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0011025	2.59
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000083	1.69
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0004328	1.86
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000118	0.25
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000077	0.62
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000790	5.47
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0010935	1.63
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000518	0.41
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0000517	1.55
PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01391,PF01413,PF01413	HP:0011277	2.22
PF02210,PF02210	HP:0000118	0.23
PF00531	HP:0000118	0.32
PF00621	HP:0000118	0.34
PF00595	HP:0000118	0.43
PF00595	HP:0002120	2.05
PF00092,PF00092	HP:0000118	0.23
PF00520,PF00520,PF00520,PF00520,PF08763	HP:0000118	0.23
PF13465,PF13465,PF00096	HP:0000118	0.38
PF00058,PF00058	HP:0004328	1.86
PF00058,PF00058	HP:0000118	0.25
PF00086	HP:0000118	0.23
PF00105	HP:0000118	0.4
PF00105	HP:0000818	4.41
PF00176	HP:0001511	3.71
PF00176	HP:0000118	0.31
PF00233	HP:0004323	2
PF00233	HP:0011446	1.15
PF00233	HP:0001513	0.51
PF00233	HP:0004324	3.33
PF00233	HP:0000118	0.25
PF00233	HP:0000707	1.79
PF00233	HP:0000818	3.8
PF00233	HP:0002011	0.51
PF00307,PF00435	HP:0000118	0.27
PF01391,PF01410	HP:0001438	3
PF01391,PF01410	HP:0008065	3.28
PF01391,PF01410	HP:0000234	0.34
PF01391,PF01410	HP:0001763	5.09
PF01391,PF01410	HP:0000286	3.11
PF01391,PF01410	HP:0000163	1.02
PF01391,PF01410	HP:0001507	3.32
PF01391,PF01410	HP:0000978	1.78
PF01391,PF01410	HP:0000316	1.28
PF01391,PF01410	HP:0001626	3.44
PF01391,PF01410	HP:0001633	0.93
PF01391,PF01410	HP:0000592	0.92
PF01391,PF01410	HP:0000272	3.1
PF01391,PF01410	HP:0000598	3.59
PF01391,PF01410	HP:0000767	1.83
PF01391,PF01410	HP:0004299	1.02
PF01391,PF01410	HP:0000591	8.27
PF01391,PF01410	HP:0000977	4.53
PF01391,PF01410	HP:0000309	5.48
PF01391,PF01410	HP:0004322	1.57
PF01391,PF01410	HP:0000271	0.91
PF01391,PF01410	HP:0001627	2.06
PF01391,PF01410	HP:0000987	5.84
PF01391,PF01410	HP:0002564	0.37
PF01391,PF01410	HP:0000164	2.54
PF01391,PF01410	HP:0000541	6.15
PF01391,PF01410	HP:0011821	2.68
PF01391,PF01410	HP:0001367	2.74
PF01391,PF01410	HP:0000925	2.51
PF01391,PF01410	HP:0004298	5.33
PF01391,PF01410	HP:0001382	4.1
PF01391,PF01410	HP:0000002	2.35
PF01391,PF01410	HP:0001197	7.88
PF01391,PF01410	HP:0011844	2.01
PF01391,PF01410	HP:0011276	3.56
PF01391,PF01410	HP:0002086	3.97
PF01391,PF01410	HP:0001510	1.86
PF01391,PF01410	HP:0001892	3.52
PF01391,PF01410	HP:0000284	2.54
PF01391,PF01410	HP:0006705	6.09
PF01391,PF01410	HP:0011729	1.5
PF01391,PF01410	HP:0000153	1.67
PF01391,PF01410	HP:0001760	1.2
PF01391,PF01410	HP:0100491	3.62
PF01391,PF01410	HP:0000478	2.67
PF01391,PF01410	HP:0011842	0.44
PF01391,PF01410	HP:0003011	3.12
PF01391,PF01410	HP:0001373	5.84
PF01391,PF01410	HP:0000545	1.24
PF01391,PF01410	HP:0002758	3.34
PF01391,PF01410	HP:0000118	0.27
PF01391,PF01410	HP:0004334	2.73
PF01391,PF01410	HP:0000924	2.54
PF01391,PF01410	HP:0002814	1.46
PF01391,PF01410	HP:0000539	3.63
PF01391,PF01410	HP:0000422	1.93
PF01391,PF01410	HP:0002650	0.79
PF01391,PF01410	HP:0012374	0.46
PF01391,PF01410	HP:0012252	0.77
PF01391,PF01410	HP:0003549	4.92
PF01391,PF01410	HP:0000479	1.32
PF01391,PF01410	HP:0001369	6.18
PF01391,PF01410	HP:0001933	2.87
PF01391,PF01410	HP:0002093	2.5
PF01391,PF01410	HP:0001574	3.04
PF01391,PF01410	HP:0010647	4.89
PF01391,PF01410	HP:0010866	1.08
PF01391,PF01410	HP:0000152	2.57
PF01391,PF01410	HP:0000929	2.1
PF01391,PF01410	HP:0100656	6.1
PF01391,PF01410	HP:0000765	3.17
PF01391,PF01410	HP:0012372	1.41
PF01391,PF01410	HP:0001075	6.06
PF01391,PF01410	HP:0000963	2.24
PF01391,PF01410	HP:0001083	8.32
PF01391,PF01410	HP:0002813	0.22
PF01391,PF01410	HP:0100790	3.43
PF01391,PF01410	HP:0009121	1.35
