interpro	term
IPR009860	GO:0004415
IPR009866	GO:0008137
IPR009868	GO:0003677
IPR009875	GO:0035438
IPR009887	GO:0015114
IPR009905	GO:0016836
IPR009911	GO:0005198
IPR009933	GO:0004519
IPR009947	GO:0008137
IPR009951	GO:0003690
IPR009958	GO:0030550
IPR009967	GO:0048027
IPR009970	GO:0003677
IPR009993	GO:0008417
IPR010003	GO:0004386
IPR010009	GO:0008289
IPR010017	GO:0016300
IPR010023	GO:0019143
IPR010025	GO:0003993
IPR010028	GO:0003993
IPR010029	GO:0016633
IPR010031	GO:0016899
IPR010032	GO:0016899
IPR010032	GO:0050105
IPR010036	GO:0016791
IPR010043	GO:0008773
IPR010044	GO:0004645
IPR010044	GO:0017061
IPR010045	GO:0000287
IPR010045	GO:0008973
IPR010046	GO:0008863
IPR010046	GO:0030151
IPR010046	GO:0051539
IPR010047	GO:0016151
IPR010047	GO:0018492
IPR010047	GO:0051539
IPR010048	GO:0016661
IPR010048	GO:0051536
IPR010049	GO:0008782
IPR010049	GO:0008930
IPR010051	GO:0008940
IPR010051	GO:0030151
IPR010051	GO:0051539
IPR010052	GO:0008565
IPR010054	GO:0008565
IPR010055	GO:0008565
IPR010058	GO:0004850
IPR010059	GO:0004850
IPR010061	GO:0004491
IPR010062	GO:0047068
IPR010065	GO:0005215
IPR010066	GO:0005524
IPR010066	GO:0015197
IPR010072	GO:0005524
IPR010072	GO:0047473
IPR010073	GO:0004642
IPR010074	GO:0004642
IPR010075	GO:0004642
IPR010076	GO:0052689
IPR010077	GO:0004642
IPR010077	GO:0005198
IPR010078	GO:0003677
IPR010079	GO:0016763
IPR010081	GO:0008838
IPR010081	GO:0030170
IPR010083	GO:0008693
IPR010084	GO:0016836
IPR010086	GO:0010181
IPR010087	GO:0010181
IPR010089	GO:0010181
IPR010093	GO:0003677
IPR010096	GO:0008137
IPR010097	GO:0030060
IPR010101	GO:0004872
IPR010101	GO:0015235
IPR010102	GO:0009013
IPR010105	GO:0004872
IPR010105	GO:0005506
IPR010105	GO:0015343
IPR010107	GO:0004351
IPR010107	GO:0030170
IPR010108	GO:0016705
IPR010109	GO:0004108
IPR010110	GO:0004764
IPR010111	GO:0030170
IPR010111	GO:0030429
IPR010112	GO:0004049
IPR010113	GO:0003700
IPR010114	GO:0000156
IPR010114	GO:0003677
IPR010114	GO:0005524
IPR010115	GO:0000287
IPR010115	GO:0016780
IPR010116	GO:0004049
IPR010121	GO:0050242
IPR010122	GO:0004421
IPR010125	GO:0016746
IPR010128	GO:0005524
IPR010128	GO:0008565
IPR010131	GO:0005215
IPR010131	GO:0008289
IPR010132	GO:0005524
IPR010132	GO:0008565
IPR010136	GO:0003942
IPR010137	GO:0008780
IPR010138	GO:0016462
IPR010139	GO:0016763
IPR010140	GO:0004401
IPR010142	GO:0016163
IPR010142	GO:0051212
IPR010142	GO:0051536
IPR010143	GO:0016163
IPR010143	GO:0051536
IPR010147	GO:0003723
IPR010158	GO:0016813
IPR010159	GO:0004046
IPR010161	GO:0008270
IPR010161	GO:0045148
IPR010164	GO:0008483
IPR010164	GO:0030170
IPR010167	GO:0004042
IPR010169	GO:0008270
IPR010169	GO:0008777
IPR010169	GO:0050897
IPR010174	GO:0009014
IPR010175	GO:0008270
IPR010175	GO:0016811
IPR010175	GO:0050897
IPR010182	GO:0016813
IPR010185	GO:0016651
IPR010185	GO:0050661
IPR010185	GO:0070967
IPR010186	GO:0030699
IPR010186	GO:0050485
IPR010187	GO:0050485
IPR010188	GO:0003949
IPR010188	GO:0004640
IPR010189	GO:0004765
IPR010190	GO:0047850
IPR010191	GO:0003937
IPR010192	GO:0005524
IPR010192	GO:0008756
IPR010193	GO:0004674
IPR010193	GO:0005524
IPR010193	GO:0016989
IPR010194	GO:0004674
IPR010194	GO:0005524
IPR010194	GO:0016989
IPR010196	GO:0000287
IPR010196	GO:0016836
IPR010198	GO:0008935
IPR010199	GO:0004783
IPR010199	GO:0010181
IPR010199	GO:0050660
IPR010203	GO:0008428
IPR010204	GO:0010181
IPR010204	GO:0016655
IPR010205	GO:0016655
IPR010205	GO:0051537
IPR010206	GO:0003723
IPR010206	GO:0004652
IPR010207	GO:0009055
IPR010207	GO:0051536
IPR010208	GO:0009055
IPR010208	GO:0051539
IPR010209	GO:0009055
IPR010210	GO:0016836
IPR010211	GO:0003677
IPR010211	GO:0051537
IPR010213	GO:0003723
IPR010218	GO:0016651
IPR010222	GO:0005524
IPR010222	GO:0008026
IPR010223	GO:0016887
IPR010226	GO:0016651
IPR010226	GO:0051539
IPR010227	GO:0008137
IPR010228	GO:0016651
IPR010228	GO:0051536
IPR010229	GO:0008798
IPR010230	GO:0005524
IPR010233	GO:0008425
IPR010236	GO:0005524
IPR010236	GO:0016887
IPR010236	GO:0051082
IPR010238	GO:0005506
IPR010238	GO:0051536
IPR010240	GO:0030170
IPR010240	GO:0031071
IPR010241	GO:0009055
IPR010241	GO:0051537
IPR010242	GO:0003690
IPR010242	GO:0003700
IPR010243	GO:0003677
IPR010243	GO:0003899
IPR010244	GO:0016730
IPR010245	GO:0016731
IPR010246	GO:0005524
IPR010246	GO:0016628
IPR010246	GO:0051539
IPR010248	GO:0003677
IPR010251	GO:0046406
IPR010253	GO:0045550
IPR010255	GO:0004601
IPR010255	GO:0020037
IPR010270	GO:0003677
IPR010270	GO:0004519
IPR010276	GO:0005184
IPR010280	GO:0008173
IPR010285	GO:0003678
IPR010286	GO:0008168
IPR010294	GO:0004222
IPR010300	GO:0005506
IPR010300	GO:0017172
IPR010304	GO:0003723
IPR010306	GO:0016829
IPR010311	GO:0004482
IPR010311	GO:0004484
IPR010311	GO:0005524
IPR010312	GO:0003677
IPR010312	GO:0005525
IPR010313	GO:0047961
IPR010329	GO:0000334
IPR010329	GO:0005506
IPR010332	GO:0005524
IPR010336	GO:0003677
IPR010336	GO:0008270
IPR010339	GO:0003678
IPR010339	GO:0005524
IPR010340	GO:0005198
IPR010345	GO:0005125
IPR010347	GO:0008081
IPR010354	GO:0050151
IPR010354	GO:0071949
IPR010372	GO:0003677
IPR010372	GO:0003887
IPR010388	GO:0016852
IPR010392	GO:0005198
IPR010394	GO:0000166
IPR010394	GO:0000287
IPR010394	GO:0008253
IPR010401	GO:0004134
IPR010401	GO:0004135
IPR010402	GO:0005515
IPR010407	GO:0004872
IPR010426	GO:0008168
IPR010431	GO:0030674
IPR010431	GO:0051015
IPR010435	GO:0004252
IPR010440	GO:0005524
IPR010440	GO:0016773
IPR010442	GO:0008270
IPR010448	GO:0005524
IPR010451	GO:0016831
IPR010452	GO:0008772
IPR010452	GO:0016791
IPR010453	GO:0003968
IPR010456	GO:0008276
IPR010458	GO:0045482
IPR010462	GO:0033990
IPR010468	GO:0016298
IPR010472	GO:0003779
IPR010473	GO:0003779
IPR010473	GO:0017048
IPR010475	GO:0005179
IPR010483	GO:0008201
IPR010483	GO:0050750
IPR010488	GO:0005524
IPR010488	GO:0016301
IPR010489	GO:0004842
IPR010493	GO:0009001
IPR010502	GO:0004553
IPR010502	GO:0030246
IPR010504	GO:0019904
IPR010505	GO:0051539
IPR010506	GO:0008134
IPR010507	GO:0008270
IPR010513	GO:0004540
IPR010514	GO:0008827
IPR010515	GO:0005198
IPR010524	GO:0000156
IPR010524	GO:0003677
IPR010524	GO:0005524
IPR010525	GO:0003677
IPR010526	GO:0005248
IPR010531	GO:0008270
IPR010534	GO:0003677
IPR010542	GO:0003677
IPR010542	GO:0003700
IPR010550	GO:0008829
IPR010551	GO:0004347
IPR010559	GO:0000155
IPR010569	GO:0016791
IPR010574	GO:0034639
IPR010575	GO:0003677
IPR010578	GO:0003677
IPR010578	GO:0003700
IPR010585	GO:0003677
IPR010592	GO:0005215
IPR010596	GO:0004930
IPR010598	GO:0016857
IPR010600	GO:0004867
IPR010603	GO:0008270
IPR010603	GO:0046983
IPR010606	GO:0004842
IPR010606	GO:0046872
IPR010611	GO:0004553
IPR010614	GO:0003677
IPR010614	GO:0004003
IPR010614	GO:0005524
IPR010615	GO:0004672
IPR010615	GO:0005524
IPR010622	GO:0004672
IPR010624	GO:0005524
IPR010628	GO:0008851
IPR010635	GO:0008146
IPR010651	GO:0015144
IPR010659	GO:0003964
IPR010661	GO:0003964
IPR010662	GO:0016787
IPR010663	GO:0003824
IPR010666	GO:0008270
IPR010667	GO:0005198
IPR010672	GO:0000287
IPR010672	GO:0005524
IPR010672	GO:0016879
IPR010674	GO:0005525
IPR010675	GO:0008168
IPR010702	GO:0016837
IPR010708	GO:0008253
IPR010711	GO:0004623
IPR010711	GO:0005509
IPR010712	GO:0003677
IPR010713	GO:0016762
IPR010714	GO:0005198
IPR010714	GO:0005515
IPR010720	GO:0046556
IPR010729	GO:0003735
IPR010744	GO:0003677
IPR010758	GO:0016491
IPR010769	GO:0008649
IPR010788	GO:0046422
IPR010791	GO:0016491
IPR010793	GO:0003735
IPR010795	GO:0016670
IPR010797	GO:0032403
IPR010798	GO:0005102
IPR010801	GO:0050840
IPR010808	GO:0000155
IPR010808	GO:0004673
IPR010821	GO:0047746
IPR010828	GO:0004026
IPR010831	GO:0005125
IPR010874	GO:0042162
IPR010886	GO:0003677
IPR010902	GO:0016788
IPR010909	GO:0008233
IPR010911	GO:0017137
IPR010914	GO:0003924
IPR010914	GO:0005525
IPR010921	GO:0043565
IPR010926	GO:0003774
IPR010928	GO:0005507
IPR010929	GO:0005524
IPR010929	GO:0042626
IPR010932	GO:0003677
IPR010932	GO:0005524
IPR010933	GO:0008137
IPR010934	GO:0008137
IPR010935	GO:0005515
IPR010935	GO:0005524
IPR010940	GO:0046406
IPR010941	GO:0016746
IPR010943	GO:0004731
IPR010945	GO:0016615
IPR010946	GO:0000287
IPR010946	GO:0047294
IPR010948	GO:0004872
IPR010948	GO:0005215
IPR010949	GO:0004872
IPR010949	GO:0005215
IPR010952	GO:0004106
IPR010953	GO:0004108
IPR010957	GO:0004106
IPR010960	GO:0000104
IPR010961	GO:0003870
IPR010961	GO:0030170
IPR010963	GO:0016746
IPR010964	GO:0008270
IPR010964	GO:0016805
IPR010966	GO:0010181
IPR010966	GO:0016655
IPR010967	GO:0016655
IPR010970	GO:0030170
IPR010970	GO:0031071
IPR010971	GO:0016709
IPR010971	GO:0050660
IPR010972	GO:0000287
IPR010972	GO:0008801
IPR010973	GO:0008982
IPR010974	GO:0008982
IPR010974	GO:0015572
IPR010975	GO:0008982
IPR010977	GO:0016831
IPR010978	GO:0000166
IPR010979	GO:0003676
IPR010980	GO:0005506
IPR010980	GO:0009055
IPR010980	GO:0020037
IPR010981	GO:0046983
IPR010982	GO:0003677
IPR010992	GO:0003677
IPR010995	GO:0000166
IPR010997	GO:0000166
IPR010997	GO:0003824
IPR010999	GO:0005198
IPR011009	GO:0016772
IPR011010	GO:0003677
IPR011013	GO:0003824
IPR011013	GO:0030246
IPR011016	GO:0008270
IPR011023	GO:0003723
IPR011023	GO:0008757
IPR011025	GO:0004871
IPR011030	GO:0005319
IPR011034	GO:0003824
IPR011039	GO:0003824
IPR011041	GO:0003824
IPR011052	GO:0004866
IPR011059	GO:0016810
IPR011060	GO:0003824
IPR011061	GO:0004857
IPR011068	GO:0003723
IPR011068	GO:0016779
IPR011076	GO:0003824
IPR011095	GO:0008716
IPR011099	GO:0046559
IPR011100	GO:0046559
IPR011102	GO:0004673
IPR011104	GO:0000155
IPR011104	GO:0004672
IPR011104	GO:0005524
IPR011105	GO:0016787
IPR011113	GO:0003723
IPR011114	GO:0005524
IPR011114	GO:0009378
IPR011115	GO:0005524
IPR011120	GO:0004555
IPR011120	GO:0005509
IPR011124	GO:0008270
IPR011125	GO:0008270
IPR011126	GO:0000155
IPR011126	GO:0004672
IPR011126	GO:0005524
IPR011128	GO:0016616
IPR011128	GO:0051287
IPR011129	GO:0003676
IPR011141	GO:0016747
IPR011143	GO:0016758
IPR011145	GO:0016787
IPR011146	GO:0003824
IPR011147	GO:0004072
IPR011147	GO:0004412
IPR011149	GO:0003676
IPR011149	GO:0003887
IPR011149	GO:0008408
IPR011150	GO:0050525
IPR011158	GO:0003993
IPR011159	GO:0004724
IPR011159	GO:0048037
IPR011160	GO:0004767
IPR011163	GO:0004252
IPR011166	GO:0016830
IPR011167	GO:0004333
IPR011170	GO:0005154
IPR011172	GO:0005031
IPR011174	GO:0008092
IPR011175	GO:0005215
IPR011176	GO:0001848
IPR011177	GO:0003677
IPR011178	GO:0046914
IPR011179	GO:0004452
IPR011179	GO:0010181
IPR011181	GO:0005525
IPR011182	GO:0033735
IPR011183	GO:0005524
IPR011183	GO:0047334
IPR011184	GO:0005524
IPR011184	GO:0030983
IPR011190	GO:0004042
IPR011192	GO:0030785
IPR011193	GO:0016831
IPR011217	GO:0000287
IPR011217	GO:0016835
IPR011222	GO:0005198
IPR011224	GO:0008168
IPR011234	GO:0003824
IPR011236	GO:0004721
IPR011237	GO:0046872
IPR011241	GO:0003942
IPR011241	GO:0003991
IPR011242	GO:0003991
IPR011244	GO:0004056
IPR011244	GO:0016746
IPR011245	GO:0005524
IPR011245	GO:0047761
IPR011248	GO:0016855
IPR011248	GO:0030170
IPR011249	GO:0003824
IPR011249	GO:0046872
IPR011251	GO:0016705
IPR011254	GO:0003824
IPR011254	GO:0016491
IPR011257	GO:0003824
IPR011258	GO:0004619
IPR011258	GO:0030145
IPR011259	GO:0008092
IPR011260	GO:0003677
IPR011260	GO:0003899
IPR011262	GO:0003899
IPR011262	GO:0046983
IPR011263	GO:0003899
IPR011264	GO:0008802
IPR011264	GO:0046872
IPR011265	GO:0015185
IPR011267	GO:0045735
IPR011268	GO:0004731
IPR011269	GO:0004731
IPR011270	GO:0004731
IPR011271	GO:0008714
IPR011273	GO:0046554
IPR011274	GO:0030060
IPR011275	GO:0030060
IPR011276	GO:0004872
IPR011276	GO:0005215
IPR011277	GO:0004106
IPR011278	GO:0046912
IPR011281	GO:0016627
IPR011281	GO:0050660
IPR011282	GO:0008890
IPR011283	GO:0018454
IPR011284	GO:0004316
IPR011284	GO:0051287
IPR011286	GO:0008678
IPR011286	GO:0051287
IPR011287	GO:0016746
IPR011288	GO:0008270
IPR011288	GO:0009025
IPR011289	GO:0004332
IPR011289	GO:0008270
IPR011290	GO:0016163
IPR011290	GO:0051536
IPR011292	GO:0016655
IPR011294	GO:0003858
IPR011295	GO:0008681
IPR011296	GO:0015574
IPR011297	GO:0008982
IPR011299	GO:0005355
IPR011301	GO:0008982
IPR011302	GO:0005506
IPR011302	GO:0051536
IPR011304	GO:0004459
IPR011307	GO:0030269
IPR011310	GO:0016791
IPR011325	GO:0003677
IPR011325	GO:0003887
IPR011330	GO:0003824
IPR011331	GO:0003735
IPR011334	GO:0008759
IPR011336	GO:0003677
IPR011336	GO:0009036
IPR011337	GO:0003677
IPR011337	GO:0004519
IPR011338	GO:0000287
IPR011338	GO:0003677
IPR011338	GO:0009036
IPR011339	GO:0005506
IPR011339	GO:0051536
IPR011342	GO:0004764
IPR011342	GO:0050661
IPR011343	GO:0004139
IPR011344	GO:0003697
IPR011348	GO:0004303
IPR011356	GO:0004177
IPR011356	GO:0008235
IPR011356	GO:0030145
IPR011360	GO:0004252
IPR011364	GO:0003677
IPR011364	GO:0004842
IPR011364	GO:0008270
IPR011365	GO:0004896
IPR011381	GO:0018024
IPR011388	GO:0016705
IPR011390	GO:0005520
IPR011395	GO:0046559
IPR011398	GO:0005201
IPR011398	GO:0005509
IPR011399	GO:0003677
IPR011400	GO:0003723
IPR011400	GO:0003743
IPR011400	GO:0031369
IPR011402	GO:0004630
IPR011402	GO:0005509
IPR011405	GO:0003872
IPR011406	GO:0005506
IPR011406	GO:0019825
IPR011406	GO:0020037
IPR011407	GO:0016155
IPR011410	GO:0004550
IPR011410	GO:0005524
IPR011417	GO:0005543
IPR011420	GO:0003677
IPR011420	GO:0008270
IPR011424	GO:0047134
IPR011425	GO:0001104
IPR011488	GO:0003723
IPR011488	GO:0003743
IPR011489	GO:0005515
IPR011492	GO:0005524
IPR011492	GO:0008026
IPR011498	GO:0005515
IPR011499	GO:0008915
IPR011500	GO:0004930
IPR011505	GO:0004222
IPR011505	GO:0008270
IPR011510	GO:0005515
IPR011525	GO:0046983
IPR011527	GO:0005524
IPR011527	GO:0042626
IPR011529	GO:0004349
IPR011530	GO:0016433
IPR011533	GO:0008812
IPR011534	GO:0004073
IPR011534	GO:0050661
IPR011536	GO:0009055
IPR011536	GO:0051537
IPR011537	GO:0010181
IPR011537	GO:0016651
IPR011537	GO:0051287
IPR011537	GO:0051539
IPR011538	GO:0016651
IPR011538	GO:0051539
IPR011539	GO:0003700
IPR011540	GO:0015558
IPR011541	GO:0015099
IPR011541	GO:0046872
IPR011544	GO:0003677
IPR011544	GO:0009036
IPR011545	GO:0003676
IPR011545	GO:0005524
IPR011546	GO:0004222
IPR011546	GO:0005524
IPR011546	GO:0008270
IPR011547	GO:0015116
IPR011548	GO:0008442
IPR011548	GO:0051287
IPR011549	GO:0008703
IPR011549	GO:0050661
IPR011553	GO:0008565
IPR011555	GO:0015078
IPR011556	GO:0004357
IPR011557	GO:0003677
IPR011557	GO:0003918
IPR011557	GO:0005524
IPR011564	GO:0003677
IPR011576	GO:0004733
IPR011576	GO:0010181
IPR011577	GO:0009055
IPR011578	GO:0003677
IPR011578	GO:0004536
IPR011579	GO:0005524
IPR011583	GO:0004568
IPR011590	GO:0003746
IPR011598	GO:0046983
IPR011599	GO:0051082
IPR011600	GO:0004197
IPR011601	GO:0008762
IPR011602	GO:0004594
IPR011602	GO:0005524
IPR011603	GO:0004591
IPR011603	GO:0030976
IPR011604	GO:0003677
IPR011604	GO:0004518
IPR011610	GO:0008168
IPR011613	GO:0004553
IPR011614	GO:0004096
IPR011614	GO:0020037
IPR011615	GO:0044212
IPR011618	GO:0008982
IPR011619	GO:0005525
IPR011619	GO:0015093
IPR011620	GO:0000155
IPR011620	GO:0004673
IPR011638	GO:0008982
IPR011639	GO:0003677
IPR011639	GO:0003824
IPR011640	GO:0015093
IPR011642	GO:0001882
IPR011644	GO:0020037
IPR011645	GO:0004383
IPR011663	GO:0003677
IPR011671	GO:0008168
IPR011682	GO:0015923
IPR011683	GO:0015926
IPR011696	GO:0008200
IPR011697	GO:0016787
IPR011698	GO:0003824
IPR011703	GO:0005524
IPR011703	GO:0016887
IPR011704	GO:0005524
IPR011704	GO:0016887
IPR011706	GO:0005507
IPR011706	GO:0016491
IPR011707	GO:0005507
IPR011708	GO:0008408
IPR011710	GO:0005198
IPR011712	GO:0000155
IPR011712	GO:0046983
IPR011715	GO:0004838
IPR011715	GO:0030170
IPR011717	GO:0042802
IPR011722	GO:0003677
IPR011726	GO:0008556
IPR011760	GO:0003723
IPR011760	GO:0009982
IPR011761	GO:0005524
IPR011761	GO:0046872
IPR011762	GO:0016874
IPR011763	GO:0016874
IPR011764	GO:0004075
IPR011764	GO:0005524
IPR011764	GO:0016874
IPR011766	GO:0003824
IPR011766	GO:0030976
IPR011767	GO:0009055
IPR011768	GO:0003746
IPR011770	GO:0008839
IPR011770	GO:0070402
IPR011771	GO:0016851
IPR011772	GO:0016709
IPR011772	GO:0050661
IPR011773	GO:0003677
IPR011773	GO:0003899
IPR011774	GO:0045550
IPR011775	GO:0005524
IPR011775	GO:0016851
IPR011776	GO:0005524
IPR011776	GO:0016851
IPR011777	GO:0016628
IPR011778	GO:0016812
IPR011780	GO:0008721
IPR011780	GO:0030170
IPR011782	GO:0004252
IPR011783	GO:0004252
IPR011784	GO:0004781
IPR011786	GO:0004783
IPR011786	GO:0050661
IPR011786	GO:0051539
IPR011787	GO:0020037
IPR011787	GO:0050311
IPR011787	GO:0051539
IPR011788	GO:0003677
IPR011788	GO:0008270
IPR011789	GO:0003677
IPR011789	GO:0003700
IPR011789	GO:0005507
IPR011790	GO:0008443
IPR011791	GO:0003677
IPR011791	GO:0003700
IPR011791	GO:0046872
IPR011793	GO:0016879
IPR011794	GO:0003677
IPR011794	GO:0045340
IPR011795	GO:0015097
IPR011795	GO:0045340
IPR011797	GO:0003677
IPR011798	GO:0004604
IPR011799	GO:0046408
IPR011800	GO:0004604
IPR011804	GO:0003723
IPR011804	GO:0008859
IPR011805	GO:0003723
IPR011805	GO:0004518
IPR011806	GO:0018551
IPR011806	GO:0020037
IPR011806	GO:0051539
IPR011807	GO:0016896
IPR011808	GO:0009055
IPR011808	GO:0018551
IPR011808	GO:0051539
IPR011809	GO:0004401
IPR011810	GO:0005524
IPR011810	GO:0016874
IPR011811	GO:0016787
IPR011812	GO:0016763
IPR011813	GO:0008233
IPR011813	GO:0008955
IPR011814	GO:0010340
IPR011815	GO:0008955
IPR011816	GO:0008233
IPR011816	GO:0016763
IPR011817	GO:0009041
IPR011818	GO:0009041
IPR011820	GO:0004794
IPR011822	GO:0008270
IPR011822	GO:0008705
IPR011822	GO:0008898
IPR011822	GO:0031419
IPR011823	GO:0003861
IPR011823	GO:0051539
IPR011824	GO:0003861
IPR011825	GO:0016436
IPR011826	GO:0003861
IPR011826	GO:0051539
IPR011827	GO:0003861
IPR011828	GO:0003862
IPR011828	GO:0051287
IPR011829	GO:0016616
IPR011829	GO:0051287
IPR011830	GO:0046912
IPR011831	GO:0008878
IPR011833	GO:0004645
IPR011833	GO:0030170
IPR011834	GO:0004645
IPR011834	GO:0030170
IPR011835	GO:0009011
IPR011837	GO:0004133
IPR011837	GO:0004553
IPR011839	GO:0051060
IPR011841	GO:0008565
IPR011843	GO:0051539
IPR011844	GO:0004222
IPR011844	GO:0008270
IPR011849	GO:0015081
IPR011849	GO:0015233
IPR011849	GO:0031402
IPR011850	GO:0008565
IPR011851	GO:0005298
IPR011851	GO:0031402
IPR011856	GO:0003676
IPR011856	GO:0004518
IPR011857	GO:0004347
IPR011857	GO:0004476
IPR011858	GO:0003949
IPR011859	GO:0008839
IPR011859	GO:0070402
IPR011860	GO:0004751
IPR011864	GO:0005315
IPR011865	GO:0015116
IPR011866	GO:0015116
IPR011867	GO:0015098
IPR011868	GO:0005524
IPR011868	GO:0015098
IPR011869	GO:0030697
IPR011870	GO:0003824
IPR011870	GO:0005524
IPR011872	GO:0004410
IPR011872	GO:0046912
IPR011876	GO:0004452
IPR011877	GO:0004747
IPR011879	GO:0000156
IPR011879	GO:0003677
IPR011880	GO:0047475
IPR011885	GO:0020037
IPR011886	GO:0005506
IPR011887	GO:0009033
IPR011887	GO:0030151
IPR011888	GO:0009389
IPR011888	GO:0030151
IPR011888	GO:0051539
IPR011892	GO:0004127
IPR011892	GO:0005524
IPR011893	GO:0008430
IPR011894	GO:0016625
IPR011895	GO:0005506
IPR011895	GO:0016903
IPR011898	GO:0016625
IPR011898	GO:0051539
IPR011901	GO:0009055
IPR011901	GO:0015035
IPR011902	GO:0009055
IPR011902	GO:0015035
IPR011904	GO:0003987
IPR011904	GO:0016208
IPR011907	GO:0003723
IPR011907	GO:0004525
IPR011908	GO:0008920
IPR011910	GO:0016757
IPR011912	GO:0008712
IPR011912	GO:0050661
IPR011913	GO:0016773
IPR011913	GO:0016779
IPR011914	GO:0016773
IPR011914	GO:0016779
IPR011917	GO:0005524
IPR011917	GO:0034040
IPR011920	GO:0016747
IPR011921	GO:0016747
IPR011924	GO:0005524
IPR011925	GO:0042954
IPR011930	GO:0005515
IPR011931	GO:0003677
IPR011932	GO:0003677
IPR011938	GO:0003684
IPR011938	GO:0005524
IPR011938	GO:0008094
IPR011939	GO:0003684
IPR011939	GO:0005524
IPR011940	GO:0003677
IPR011940	GO:0005524
IPR011940	GO:0008094
IPR011941	GO:0003684
IPR011941	GO:0005524
IPR011941	GO:0008094
IPR011943	GO:0004721
IPR011946	GO:0003677
IPR011947	GO:0004721
IPR011948	GO:0016791
IPR011950	GO:0016787
IPR011951	GO:0016787
IPR011953	GO:0051116
IPR011957	GO:0005524
IPR011957	GO:0016878
IPR011961	GO:0043022
IPR011962	GO:0008829
IPR011963	GO:0008668
IPR011967	GO:0008691
IPR011973	GO:0016790
IPR011980	GO:0016151
IPR011980	GO:0020037
IPR011982	GO:0016651
IPR011982	GO:0051287
IPR011985	GO:0018480
IPR011987	GO:0016820
IPR011988	GO:0042289
IPR011990	GO:0005515
IPR011992	GO:0005509
IPR011994	GO:0004127
IPR011994	GO:0005524
IPR011995	GO:0004590
IPR011998	GO:0046983
IPR012000	GO:0000287
IPR012000	GO:0030976
IPR012001	GO:0030976
IPR012003	GO:0005524
IPR012003	GO:0008443
IPR012004	GO:0003872
IPR012004	GO:0005524
IPR012006	GO:0003723
IPR012006	GO:0004810
IPR012006	GO:0005524
IPR012008	GO:0004721
IPR012008	GO:0005506
IPR012008	GO:0005509
IPR012008	GO:0030145
IPR012010	GO:0009039
IPR012013	GO:0004872
IPR012048	GO:0018493
IPR012048	GO:0030151
IPR012049	GO:0005506
IPR012049	GO:0009055
IPR012049	GO:0020037
IPR012052	GO:0003677
IPR012052	GO:0005509
IPR012066	GO:0004851
IPR012078	GO:0016709
IPR012079	GO:0004022
IPR012079	GO:0008774
IPR012080	GO:0004073
IPR012080	GO:0050661
IPR012081	GO:0008785
IPR012081	GO:0016651
IPR012081	GO:0050660
IPR012081	GO:0051287
IPR012083	GO:0004065
IPR012085	GO:0005506
IPR012085	GO:0019825
IPR012085	GO:0020037
IPR012090	GO:0003677
IPR012090	GO:0005524
IPR012091	GO:0008237
IPR012091	GO:0008270
IPR012092	GO:0003906
IPR012092	GO:0016799
IPR012094	GO:0000166
IPR012094	GO:0005524
IPR012094	GO:0016879
IPR012101	GO:0016811
IPR012104	GO:0019901
IPR012108	GO:0000287
IPR012108	GO:0003875
IPR012110	GO:0016831
IPR012112	GO:0000287
IPR012112	GO:0003684
IPR012112	GO:0016779
IPR012127	GO:0005506
IPR012127	GO:0009055
IPR012127	GO:0020037
IPR012129	GO:0009881
IPR012129	GO:0042803
IPR012130	GO:0009881
IPR012131	GO:0004399
IPR012131	GO:0008270
IPR012131	GO:0051287
IPR012132	GO:0008812
IPR012132	GO:0016614
IPR012132	GO:0050660
IPR012133	GO:0010181
IPR012133	GO:0016491
IPR012134	GO:0004350
IPR012134	GO:0050661
IPR012135	GO:0004152
IPR012136	GO:0008750
IPR012136	GO:0050661
IPR012137	GO:0005506
IPR012137	GO:0020037
IPR012137	GO:0030151
IPR012137	GO:0046857
IPR012137	GO:0050660
IPR012141	GO:0009486
IPR012142	GO:0050361
IPR012143	GO:0004499
IPR012143	GO:0050660
IPR012143	GO:0050661
IPR012144	GO:0004517
IPR012144	GO:0005506
IPR012144	GO:0005516
IPR012144	GO:0010181
IPR012144	GO:0020037
IPR012144	GO:0050660
IPR012144	GO:0050661
IPR012147	GO:0016746
IPR012148	GO:0050364
IPR012151	GO:0004725
IPR012151	GO:0008092
IPR012152	GO:0004725
IPR012153	GO:0004725
IPR012156	GO:0003676
IPR012162	GO:0003723
IPR012162	GO:0004654
IPR012163	GO:0008373
IPR012164	GO:0003899
IPR012164	GO:0008270
IPR012165	GO:0050660
IPR012165	GO:0051537
IPR012171	GO:0005506
IPR012171	GO:0016717
IPR012171	GO:0020037
IPR012177	GO:0050333
IPR012178	GO:0003677
IPR012178	GO:0003689
IPR012178	GO:0005524
IPR012183	GO:0003919
IPR012186	GO:0009007
IPR012188	GO:0004473
IPR012188	GO:0016616
IPR012188	GO:0030145
IPR012188	GO:0046872
IPR012198	GO:0008603
IPR012202	GO:0003924
IPR012202	GO:0016151
IPR012206	GO:0005506
IPR012210	GO:0005520
IPR012211	GO:0005520
IPR012213	GO:0005520
IPR012218	GO:0005506
IPR012218	GO:0009055
IPR012218	GO:0020037
IPR012220	GO:0005506
IPR012220	GO:0010181
IPR012220	GO:0016040
IPR012220	GO:0045181
IPR012220	GO:0050660
IPR012224	GO:0004252
IPR012224	GO:0005509
IPR012227	GO:0008270
