interpro	term
IPR004424	GO:0016114
IPR004429	GO:0009098
IPR004429	GO:0055114
IPR004430	GO:0009098
IPR004431	GO:0009098
IPR004433	GO:0009234
IPR004434	GO:0006099
IPR004434	GO:0055114
IPR004435	GO:0006777
IPR004436	GO:0006099
IPR004436	GO:0055114
IPR004438	GO:0006508
IPR004439	GO:0006099
IPR004439	GO:0055114
IPR004441	GO:0006396
IPR004445	GO:0015813
IPR004446	GO:0005975
IPR004447	GO:0006508
IPR004449	GO:0006464
IPR004452	GO:0019516
IPR004453	GO:0008033
IPR004453	GO:0008616
IPR004458	GO:0006413
IPR004459	GO:0009236
IPR004460	GO:0006084
IPR004460	GO:0055114
IPR004461	GO:0006084
IPR004463	GO:0009245
IPR004464	GO:0006071
IPR004464	GO:0006094
IPR004468	GO:0006221
IPR004469	GO:0006564
IPR004471	GO:0006810
IPR004472	GO:0009102
IPR004473	GO:0009307
IPR004475	GO:0006260
IPR004475	GO:0006308
IPR004476	GO:0016070
IPR004484	GO:0009236
IPR004485	GO:0009236
IPR004486	GO:0006730
IPR004487	GO:0006457
IPR004488	GO:0006824
IPR004488	GO:0015693
IPR004489	GO:0006099
IPR004489	GO:0055114
IPR004493	GO:0006429
IPR004495	GO:0006431
IPR004497	GO:0055114
IPR004498	GO:0006479
IPR004499	GO:0006433
IPR004500	GO:0006433
IPR004501	GO:0009401
IPR004502	GO:0045454
IPR004503	GO:0006434
IPR004504	GO:0006281
IPR004506	GO:0008033
IPR004508	GO:0019419
IPR004508	GO:0055114
IPR004511	GO:0019379
IPR004511	GO:0055114
IPR004512	GO:0006364
IPR004513	GO:0007049
IPR004514	GO:0006425
IPR004515	GO:0009244
IPR004517	GO:0000105
IPR004519	GO:0006351
IPR004520	GO:0006184
IPR004520	GO:0006400
IPR004522	GO:0006421
IPR004523	GO:0006422
IPR004525	GO:0006430
IPR004526	GO:0006424
IPR004527	GO:0006424
IPR004528	GO:0009103
IPR004529	GO:0006432
IPR004530	GO:0006432
IPR004531	GO:0006432
IPR004532	GO:0006432
IPR004534	GO:0001514
IPR004535	GO:0001514
IPR004537	GO:0046690
IPR004539	GO:0006414
IPR004540	GO:0006414
IPR004541	GO:0006414
IPR004542	GO:0006414
IPR004543	GO:0006414
IPR004544	GO:0006413
IPR004546	GO:0009307
IPR004547	GO:0006044
IPR004548	GO:0006415
IPR004550	GO:0006528
IPR004551	GO:0017183
IPR004552	GO:0008654
IPR004553	GO:0015936
IPR004554	GO:0008299
IPR004554	GO:0055114
IPR004556	GO:0006479
IPR004558	GO:0006779
IPR004558	GO:0055114
IPR004559	GO:0006779
IPR004559	GO:0055114
IPR004560	GO:0005975
IPR004561	GO:0009058
IPR004562	GO:0009249
IPR004563	GO:0042158
IPR004565	GO:0015031
IPR004566	GO:0015937
IPR004567	GO:0015937
IPR004568	GO:0006633
IPR004569	GO:0008615
IPR004570	GO:0008654
IPR004572	GO:0006779
IPR004572	GO:0055114
IPR004573	GO:0006364
IPR004574	GO:0006281
IPR004574	GO:0055114
IPR004575	GO:0007049
IPR004576	GO:0006281
IPR004577	GO:0006281
IPR004579	GO:0006281
IPR004580	GO:0006281
IPR004582	GO:0006281
IPR004582	GO:0007049
IPR004583	GO:0006289
IPR004584	GO:0006281
IPR004585	GO:0006281
IPR004585	GO:0006310
IPR004586	GO:0006281
IPR004588	GO:0016114
IPR004588	GO:0055114
IPR004589	GO:0006310
IPR004590	GO:0006259
IPR004591	GO:0006260
IPR004591	GO:0006281
IPR004591	GO:0006310
IPR004593	GO:0006259
IPR004595	GO:0006281
IPR004596	GO:0009432
IPR004596	GO:0051782
IPR004597	GO:0006284
IPR004598	GO:0006289
IPR004600	GO:0006289
IPR004600	GO:0006355
IPR004601	GO:0006289
IPR004601	GO:0009411
IPR004602	GO:0006289
IPR004603	GO:0006298
IPR004604	GO:0006281
IPR004604	GO:0006310
IPR004605	GO:0006281
IPR004605	GO:0006310
IPR004606	GO:0006810
IPR004607	GO:0006189
IPR004608	GO:0019652
IPR004609	GO:0006281
IPR004609	GO:0006310
IPR004610	GO:0006281
IPR004610	GO:0006310
IPR004612	GO:0006281
IPR004612	GO:0006310
IPR004615	GO:0006260
IPR004616	GO:0030163
IPR004618	GO:0006529
IPR004620	GO:0009086
IPR004620	GO:0055114
IPR004621	GO:0006555
IPR004621	GO:0055114
IPR004622	GO:0006260
IPR004623	GO:0006813
IPR004625	GO:0009443
IPR004626	GO:0006810
IPR004627	GO:0006567
IPR004627	GO:0055114
IPR004628	GO:0006064
IPR004629	GO:0009058
IPR004631	GO:0009448
IPR004632	GO:0009448
IPR004634	GO:0006465
IPR004635	GO:0006508
IPR004636	GO:0006525
IPR004637	GO:0009058
IPR004638	GO:0006810
IPR004639	GO:0033014
IPR004640	GO:0006457
IPR004641	GO:0016070
IPR004642	GO:0006094
IPR004643	GO:0006094
IPR004644	GO:0006094
IPR004648	GO:0055085
IPR004649	GO:0016070
IPR004651	GO:0000105
IPR004652	GO:0008033
IPR004652	GO:0055114
IPR004653	GO:0008033
IPR004653	GO:0055114
IPR004654	GO:0006096
IPR004654	GO:0051156
IPR004655	GO:0006633
IPR004657	GO:0009234
IPR004659	GO:0006396
IPR004660	GO:0055114
IPR004661	GO:0019572
IPR004662	GO:0006526
IPR004663	GO:0030163
IPR004665	GO:0006353
IPR004666	GO:0006464
IPR004667	GO:0006810
IPR004668	GO:0015740
IPR004669	GO:0015740
IPR004670	GO:0006814
IPR004670	GO:0006885
IPR004671	GO:0006814
IPR004673	GO:0008645
IPR004674	GO:0006979
IPR004674	GO:0055114
IPR004675	GO:0055114
IPR004677	GO:0055114
IPR004679	GO:0015711
IPR004680	GO:0055085
IPR004682	GO:0006810
IPR004684	GO:0008643
IPR004684	GO:0046411
IPR004685	GO:0015803
IPR004686	GO:0006812
IPR004686	GO:0055085
IPR004688	GO:0035444
IPR004689	GO:0015780
IPR004692	GO:0009306
IPR004693	GO:0015708
IPR004694	GO:0006810
IPR004695	GO:0055085
IPR004696	GO:0006810
IPR004698	GO:0071577
IPR004699	GO:0009401
IPR004700	GO:0009401
IPR004701	GO:0009401
IPR004702	GO:0009401
IPR004703	GO:0009401
IPR004704	GO:0009401
IPR004705	GO:0006812
IPR004706	GO:0055085
IPR004708	GO:0006531
IPR004709	GO:0006814
IPR004709	GO:0006885
IPR004709	GO:0055085
IPR004710	GO:0006814
IPR004710	GO:0015711
IPR004711	GO:0042919
IPR004712	GO:0006814
IPR004713	GO:0006812
IPR004713	GO:0055085
IPR004715	GO:0009401
IPR004716	GO:0009401
IPR004718	GO:0009401
IPR004719	GO:0009401
IPR004720	GO:0009401
IPR004721	GO:0019856
IPR004722	GO:0006221
IPR004723	GO:0009102
IPR004724	GO:0006814
IPR004725	GO:0042981
IPR004726	GO:0006811
IPR004728	GO:0015031
IPR004729	GO:0006811
IPR004730	GO:0006098
IPR004731	GO:0005975
IPR004732	GO:0006098
IPR004733	GO:0006189
IPR004734	GO:0015893
IPR004736	GO:0006810
IPR004737	GO:0015706
IPR004737	GO:0015707
IPR004738	GO:0006817
IPR004739	GO:0006177
IPR004740	GO:0015858
IPR004741	GO:0006810
IPR004742	GO:0034219
IPR004743	GO:0015711
IPR004744	GO:0006810
IPR004745	GO:0035435
IPR004746	GO:0006810
IPR004748	GO:0006810
IPR004749	GO:0034220
IPR004750	GO:0008643
IPR004751	GO:0015893
IPR004753	GO:0000902
IPR004754	GO:0006865
IPR004755	GO:0006865
IPR004756	GO:0006865
IPR004759	GO:0006865
IPR004760	GO:0006865
IPR004761	GO:0009847
IPR004762	GO:0006865
IPR004763	GO:0006812
IPR004764	GO:0006810
IPR004765	GO:0030301
IPR004768	GO:0006857
IPR004769	GO:0009152
IPR004771	GO:0006812
IPR004772	GO:0071805
IPR004773	GO:0071805
IPR004775	GO:0006812
IPR004776	GO:0055085
IPR004780	GO:0006614
IPR004782	GO:0006004
IPR004783	GO:0005990
IPR004784	GO:0005990
IPR004785	GO:0006098
IPR004786	GO:0009255
IPR004788	GO:0009052
IPR004789	GO:0009082
IPR004790	GO:0006102
IPR004790	GO:0055114
IPR004791	GO:0006281
IPR004793	GO:0019430
IPR004794	GO:0009231
IPR004794	GO:0055114
IPR004796	GO:0009401
IPR004797	GO:0030420
IPR004798	GO:0006816
IPR004799	GO:0017004
IPR004800	GO:0005975
IPR004802	GO:0006396
IPR004803	GO:0008033
IPR004803	GO:0008616
IPR004804	GO:0006400
IPR004805	GO:0006260
IPR004806	GO:0006289
IPR004807	GO:0006281
IPR004807	GO:0006289
IPR004807	GO:0009432
IPR004808	GO:0006281
IPR004809	GO:0009399
IPR004810	GO:0006189
IPR004811	GO:0015969
IPR004812	GO:0006810
IPR004813	GO:0055085
IPR004815	GO:0006508
IPR004816	GO:0008299
IPR004816	GO:0055114
IPR004817	GO:0006816
IPR004817	GO:0007601
IPR004821	GO:0009058
IPR004823	GO:0006352
IPR004826	GO:0006355
IPR004827	GO:0006355
IPR004834	GO:0006031
IPR004836	GO:0006816
IPR004837	GO:0055085
IPR004838	GO:0009058
IPR004839	GO:0009058
IPR004840	GO:0006865
IPR004840	GO:0055085
IPR004841	GO:0006810
IPR004841	GO:0055085
IPR004842	GO:0006811
IPR004846	GO:0009306
IPR004847	GO:0015992
IPR004850	GO:0007213
IPR004850	GO:0043113
IPR004852	GO:0055114
IPR004854	GO:0006511
IPR004855	GO:0006367
IPR004868	GO:0006260
IPR004870	GO:0006913
IPR004882	GO:0006376
IPR004887	GO:0006750
IPR004888	GO:0009311
IPR004889	GO:0015948
IPR004889	GO:0055114
IPR004893	GO:0009399
IPR004901	GO:0030244
IPR004907	GO:0015991
IPR004908	GO:0015991
IPR004913	GO:0019050
IPR004917	GO:0019089
IPR004923	GO:0006827
IPR004926	GO:0006950
IPR004927	GO:0046413
IPR004928	GO:0015979
IPR004937	GO:0071918
IPR004938	GO:0042546
IPR004947	GO:0006259
IPR004954	GO:0016032
IPR004955	GO:0019048
IPR004956	GO:0016032
IPR004956	GO:0045893
IPR004957	GO:0019076
IPR004957	GO:0046718
IPR004957	GO:0075521
IPR004959	GO:0009405
IPR004960	GO:0009244
IPR004961	GO:0006457
IPR004964	GO:0017000
IPR004965	GO:0008360
IPR004967	GO:0016032
IPR004973	GO:0019083
IPR004976	GO:0006397
IPR004979	GO:0006355
IPR004981	GO:0019441
IPR004985	GO:0019049
IPR004995	GO:0009847
IPR004996	GO:0019079
IPR004997	GO:0019079
IPR004998	GO:0006355
IPR004999	GO:0019069
IPR005001	GO:0006355
IPR005002	GO:0019307
IPR005005	GO:0016032
IPR005008	GO:0046677
IPR005009	GO:0006370
IPR005013	GO:0018279
IPR005015	GO:0019836
IPR005019	GO:0006284
IPR005022	GO:0006355
IPR005024	GO:0015031
IPR005026	GO:0007267
IPR005028	GO:0006355
IPR005029	GO:0006355
IPR005033	GO:0006355
IPR005051	GO:0006355
IPR005056	GO:0019068
IPR005059	GO:0019083
IPR005063	GO:0006313
IPR005065	GO:0016042
IPR005066	GO:0055114
IPR005067	GO:0006631
IPR005067	GO:0055114
IPR005072	GO:0019058
IPR005073	GO:0006508
IPR005074	GO:0006508
IPR005076	GO:0005975
IPR005080	GO:0006508
IPR005080	GO:0009847
IPR005081	GO:0006508
IPR005081	GO:0030436
IPR005086	GO:0030245
IPR005087	GO:0030245
IPR005089	GO:0006032
IPR005093	GO:0019079
IPR005097	GO:0055114
IPR005101	GO:0006281
IPR005104	GO:0006355
IPR005106	GO:0055114
IPR005110	GO:0032324
IPR005111	GO:0032324
IPR005116	GO:0006810
IPR005117	GO:0055114
IPR005118	GO:0006281
IPR005121	GO:0006432
IPR005121	GO:0008033
IPR005123	GO:0055114
IPR005124	GO:0015992
IPR005128	GO:0045151
IPR005131	GO:0006094
IPR005133	GO:0015672
IPR005133	GO:0015992
IPR005139	GO:0006415
IPR005147	GO:0006432
IPR005148	GO:0006420
IPR005150	GO:0030244
IPR005151	GO:0006508
IPR005152	GO:0016042
IPR005154	GO:0045493
IPR005160	GO:0006303
IPR005164	GO:0000256
IPR005165	GO:0009405
IPR005167	GO:0019048
IPR005189	GO:0006468
IPR005189	GO:0007172
IPR005193	GO:0046373
IPR005195	GO:0005975
IPR005196	GO:0005975
IPR005200	GO:0016998
IPR005205	GO:0045893
IPR005206	GO:0045893
IPR005208	GO:0019073
IPR005215	GO:0015031
IPR005217	GO:0006827
IPR005227	GO:0006281
IPR005227	GO:0006310
IPR005227	GO:0006974
IPR005234	GO:0051304
IPR005244	GO:0051188
IPR005246	GO:0043039
IPR005248	GO:0009435
IPR005251	GO:0044249
IPR005252	GO:0015937
IPR005252	GO:0015941
IPR005254	GO:0042168
IPR005255	GO:0008615
IPR005255	GO:0055114
IPR005256	GO:0000162
IPR005257	GO:0009058
IPR005259	GO:0006260
IPR005260	GO:0009089
IPR005263	GO:0009089
IPR005264	GO:0005975
IPR005267	GO:0015794
IPR005271	GO:0002098
IPR005275	GO:0015756
IPR005279	GO:0015833
IPR005280	GO:0009088
IPR005281	GO:0006812
IPR005283	GO:0006810
IPR005284	GO:0006810
IPR005286	GO:0051301
IPR005288	GO:0009435
IPR005288	GO:0055114
IPR005290	GO:0006412
IPR005291	GO:0006811
IPR005292	GO:0006810
IPR005293	GO:0006810
IPR005294	GO:0015986
IPR005310	GO:0007155
IPR005314	GO:0006508
IPR005317	GO:0006508
IPR005318	GO:0006810
IPR005319	GO:0043158
IPR005320	GO:0006508
IPR005322	GO:0006508
IPR005323	GO:0005975
IPR005324	GO:0006412
IPR005329	GO:0006886
IPR005335	GO:0006323
IPR005336	GO:0006850
IPR005338	GO:0006040
IPR005338	GO:0009254
IPR005341	GO:0030150
IPR005376	GO:0006260
IPR005378	GO:0015031
IPR005378	GO:0042147
IPR005380	GO:0031047
IPR005381	GO:0031047
IPR005382	GO:0006935
IPR005382	GO:0006955
IPR005382	GO:0007186
IPR005384	GO:0006954
IPR005384	GO:0070098
IPR005385	GO:0007186
IPR005386	GO:0007186
IPR005387	GO:0006935
IPR005387	GO:0007155
IPR005387	GO:0007186
IPR005388	GO:0007186
IPR005389	GO:0007186
IPR005390	GO:0007186
IPR005391	GO:0007186
IPR005392	GO:0007186
IPR005393	GO:0006935
IPR005393	GO:0007186
IPR005394	GO:0007186
IPR005394	GO:0007596
IPR005395	GO:0007186
IPR005396	GO:0007186
IPR005397	GO:0007186
IPR005397	GO:0043408
IPR005397	GO:0045761
IPR005397	GO:2000479
IPR005400	GO:0006813
IPR005400	GO:0055085
IPR005401	GO:0006813
IPR005402	GO:0006813
IPR005403	GO:0006813
IPR005404	GO:0006813
IPR005405	GO:0006813
IPR005406	GO:0071805
IPR005407	GO:0071805
IPR005408	GO:0071805
IPR005409	GO:0006813
IPR005410	GO:0071805
IPR005412	GO:0006355
IPR005413	GO:0009405
IPR005414	GO:0009405
IPR005414	GO:0031532
IPR005414	GO:0032862
IPR005415	GO:0006950
IPR005416	GO:0009405
IPR005416	GO:0050708
IPR005421	GO:0070588
IPR005422	GO:0070588
IPR005423	GO:0070588
IPR005424	GO:0006813
IPR005425	GO:0006813
IPR005426	GO:0006813
IPR005427	GO:0009405
IPR005428	GO:0007155
IPR005430	GO:0009405
IPR005431	GO:0006821
IPR005431	GO:0007214
IPR005432	GO:0006821
IPR005432	GO:0007214
IPR005433	GO:0006821
IPR005433	GO:0007214
IPR005434	GO:0006821
IPR005434	GO:0007214
IPR005435	GO:0006821
IPR005435	GO:0007214
IPR005436	GO:0006821
IPR005436	GO:0007214
IPR005437	GO:0006821
IPR005437	GO:0007214
IPR005438	GO:0006821
IPR005438	GO:0007214
IPR005439	GO:0006821
IPR005439	GO:0007214
IPR005440	GO:0006821
IPR005440	GO:0007214
IPR005442	GO:0008152
IPR005443	GO:0070588
IPR005444	GO:0070588
IPR005445	GO:0070588
IPR005446	GO:0070588
IPR005447	GO:0070588
IPR005448	GO:0070588
IPR005449	GO:0070588
IPR005450	GO:0070588
IPR005451	GO:0070588
IPR005452	GO:0070588
IPR005454	GO:0030036
IPR005455	GO:0030036
IPR005456	GO:0007268
IPR005457	GO:0070588
IPR005458	GO:0070588
IPR005459	GO:0070588
IPR005460	GO:0070588
IPR005461	GO:0070588
IPR005462	GO:0070588
IPR005463	GO:0070588
IPR005466	GO:0007186
IPR005471	GO:0006355
IPR005476	GO:0008152
IPR005477	GO:0016114
IPR005481	GO:0008152
IPR005483	GO:0006807
IPR005484	GO:0006412
IPR005485	GO:0006412
IPR005488	GO:0046348
IPR005497	GO:0017004
IPR005499	GO:0009102
IPR005503	GO:0006935
IPR005503	GO:0071973
IPR005513	GO:0009790
IPR005526	GO:0000902
IPR005527	GO:0032955
IPR005527	GO:0051301
IPR005535	GO:0006952
IPR005536	GO:0006508
IPR005549	GO:0007067
IPR005551	GO:0051191
IPR005557	GO:0030153
IPR005563	GO:0046718
IPR005568	GO:0006412
IPR005570	GO:0006351
IPR005571	GO:0006351
IPR005574	GO:0006351
IPR005576	GO:0006351
IPR005582	GO:0006260
IPR005582	GO:0007059
IPR005592	GO:0016042
IPR005593	GO:0005975
IPR005610	GO:0015979
IPR005615	GO:0006750
IPR005621	GO:0032297
IPR005627	GO:0055070
IPR005628	GO:0009306
IPR005637	GO:0051028
IPR005639	GO:0009405
IPR005649	GO:0007275
IPR005650	GO:0045892
IPR005652	GO:0019684
IPR005655	GO:0019068
IPR005656	GO:0019543
IPR005657	GO:0030682
IPR005659	GO:0006935
IPR005661	GO:0006814
IPR005663	GO:0030004
IPR005664	GO:0009089
IPR005665	GO:0006886
IPR005666	GO:0006810
IPR005667	GO:0008272
IPR005668	GO:0009098
IPR005669	GO:0008272
IPR005670	GO:0035435
IPR005671	GO:0009098
IPR005672	GO:0035435
IPR005673	GO:0035435
IPR005675	GO:0019752
IPR005676	GO:0006531
IPR005676	GO:0009086
IPR005676	GO:0009088
IPR005676	GO:0009089
IPR005676	GO:0009097
IPR005676	GO:0055114
IPR005677	GO:0006106
IPR005678	GO:0006886
IPR005679	GO:0006412
IPR005680	GO:0006412
IPR005681	GO:0006886
IPR005683	GO:0006886
IPR005684	GO:0006310
IPR005684	GO:0006355
IPR005684	GO:0006417
IPR005685	GO:0006310
IPR005685	GO:0006355
IPR005686	GO:0030150
IPR005687	GO:0006886
IPR005688	GO:0006886
IPR005689	GO:0006886
IPR005694	GO:0006855
IPR005695	GO:0030001
IPR005696	GO:0006810
IPR005697	GO:0019281
IPR005699	GO:0006886
IPR005700	GO:0006859
IPR005701	GO:0006859
IPR005702	GO:0045226
IPR005703	GO:0006412
IPR005704	GO:0006412
IPR005705	GO:0006859
IPR005706	GO:0006412
IPR005707	GO:0006412
IPR005708	GO:0006559
IPR005708	GO:0006570
IPR005708	GO:0055114
IPR005709	GO:0006412
IPR005710	GO:0006412
IPR005711	GO:0006412
IPR005712	GO:0006412
IPR005713	GO:0006412
IPR005714	GO:0006200
IPR005714	GO:0009058
IPR005714	GO:0030254
IPR005715	GO:0006561
IPR005716	GO:0006412
IPR005717	GO:0006412
IPR005719	GO:0006207
IPR005719	GO:0055114
IPR005720	GO:0055114
IPR005721	GO:0006412
IPR005722	GO:0015986
IPR005723	GO:0015991
IPR005724	GO:0015986
IPR005725	GO:0015991
IPR005726	GO:0015986
IPR005727	GO:0006412
IPR005729	GO:0006412
IPR005732	GO:0006412
IPR005733	GO:0006265
IPR005734	GO:0006265
IPR005736	GO:0006265
IPR005737	GO:0006265
IPR005738	GO:0006265
IPR005739	GO:0006265
IPR005740	GO:0006265
IPR005741	GO:0006265
IPR005742	GO:0006265
IPR005743	GO:0006265
IPR005744	GO:0019835
IPR005745	GO:0006412
IPR005746	GO:0006662
IPR005746	GO:0045454
IPR005747	GO:0045910
IPR005748	GO:0006298
IPR005749	GO:0006412
IPR005750	GO:0019277
IPR005751	GO:0006268
IPR005752	GO:0006268
IPR005753	GO:0006268
IPR005755	GO:0006412
IPR005756	GO:0006412
IPR005757	GO:0009252
IPR005757	GO:0071555
IPR005758	GO:0008360
IPR005758	GO:0051301
IPR005759	GO:0006284
IPR005760	GO:0006284
IPR005761	GO:0008360
IPR005761	GO:0051301
IPR005762	GO:0008360
IPR005762	GO:0051301
IPR005763	GO:0019317
IPR005764	GO:0006168
IPR005765	GO:0006223
IPR005766	GO:0006561
IPR005766	GO:0055114
IPR005768	GO:0006810
IPR005769	GO:0015716
IPR005770	GO:0055085
IPR005771	GO:0006011
IPR005772	GO:0015991
IPR005773	GO:0015031
IPR005774	GO:0006011
IPR005775	GO:0006754
IPR005775	GO:0015672
IPR005776	GO:0006814
IPR005778	GO:0006814
IPR005779	GO:0006814
IPR005780	GO:0006814
IPR005781	GO:0019684
IPR005782	GO:0006816
IPR005784	GO:0046416
IPR005785	GO:0009081
IPR005786	GO:0009081
IPR005787	GO:0009097
IPR005789	GO:0006567
IPR005790	GO:0006260
IPR005791	GO:0006886
IPR005793	GO:0009058
IPR005794	GO:0071951
IPR005795	GO:0019953
IPR005801	GO:0009058
IPR005802	GO:0009396
IPR005803	GO:0006633
IPR005803	GO:0055114
IPR005804	GO:0006629
IPR005805	GO:0055114
IPR005807	GO:0009306
IPR005809	GO:0008152
IPR005810	GO:0008152
IPR005811	GO:0008152
IPR005813	GO:0006412
IPR005815	GO:0009102
IPR005817	GO:0007275
IPR005817	GO:0016055
IPR005818	GO:0006334
IPR005819	GO:0006334
IPR005821	GO:0006811
IPR005821	GO:0055085
IPR005822	GO:0006412
IPR005823	GO:0006412
IPR005825	GO:0006412
IPR005826	GO:0006813
IPR005827	GO:0006813
IPR005828	GO:0055085
IPR005829	GO:0006810
IPR005829	GO:0055085
IPR005830	GO:0009405
IPR005832	GO:0009405
IPR005835	GO:0009058
IPR005836	GO:0005978
IPR005837	GO:0009306
IPR005838	GO:0009306
IPR005839	GO:0043412
IPR005840	GO:0018339
IPR005841	GO:0005975
IPR005843	GO:0005975
IPR005844	GO:0005975
IPR005845	GO:0005975
IPR005846	GO:0005975
IPR005848	GO:0006807
IPR005849	GO:0006012
IPR005850	GO:0006012
IPR005852	GO:0005975
IPR005854	GO:0009113
IPR005855	GO:0016051
IPR005856	GO:0006535
IPR005857	GO:0019343
IPR005858	GO:0006535
IPR005859	GO:0006535
IPR005860	GO:0009236
IPR005861	GO:0000105
IPR005862	GO:0009152
IPR005863	GO:0008360
IPR005863	GO:0051301
IPR005864	GO:0015986
IPR005865	GO:0015948
IPR005866	GO:0015948
IPR005868	GO:0015979
IPR005868	GO:0019684
IPR005869	GO:0009772
IPR005869	GO:0015979
IPR005869	GO:0019684
IPR005870	GO:0009767
IPR005871	GO:0019684
IPR005875	GO:0006189
IPR005876	GO:0006824
IPR005878	GO:0006412
IPR005879	GO:0006412
IPR005880	GO:0006412
IPR005881	GO:0006535
IPR005882	GO:0000902
IPR005882	GO:0009103
IPR005882	GO:0009252
IPR005884	GO:0009061
IPR005884	GO:0055114
IPR005886	GO:0006012
IPR005888	GO:0009225
IPR005889	GO:0015706
IPR005890	GO:0015706
IPR005892	GO:0031460
IPR005893	GO:0015846
IPR005894	GO:0006810
IPR005895	GO:0017004
IPR005896	GO:0015775
IPR005897	GO:0043213
IPR005898	GO:0015833
IPR005899	GO:0071436
IPR005900	GO:0005975
IPR005900	GO:0006098
IPR005903	GO:0030494
IPR005903	GO:0055114
IPR005904	GO:0006166
IPR005907	GO:0045226
IPR005912	GO:0001522
IPR005912	GO:0006400
IPR005913	GO:0045226
IPR005914	GO:0006629
IPR005918	GO:0009405
IPR005919	GO:0006695
IPR005920	GO:0019556
IPR005921	GO:0006548
IPR005922	GO:0006559
IPR005923	GO:0019556
IPR005926	GO:0019512
IPR005927	GO:0019512
IPR005928	GO:0019512
IPR005929	GO:0019569
IPR005930	GO:0006094
IPR005931	GO:0006537
IPR005931	GO:0006561
IPR005933	GO:0006561
IPR005933	GO:0055114
IPR005935	GO:0008299
IPR005937	GO:0030163
IPR005940	GO:0000162
IPR005941	GO:0009089
IPR005944	GO:0006508
IPR005945	GO:0006508
IPR005946	GO:0009165
IPR005947	GO:0015888
IPR005948	GO:0006810
IPR005948	GO:0015888
IPR005949	GO:0005975
IPR005950	GO:0015689
IPR005951	GO:0006810
IPR005952	GO:0006096
IPR005953	GO:0015986
IPR005954	GO:0000105
IPR005955	GO:0009072
IPR005956	GO:0009072
IPR005956	GO:0055114
IPR005957	GO:0009072
IPR005958	GO:0006520
IPR005959	GO:0009072
IPR005960	GO:0006559
IPR005960	GO:0055114
IPR005961	GO:0006559
IPR005961	GO:0055114
IPR005962	GO:0042423
IPR005962	GO:0055114
IPR005963	GO:0042427
IPR005963	GO:0055114
IPR005964	GO:0015757
IPR005964	GO:0015758
IPR005965	GO:0009310
IPR005967	GO:0015888
IPR005968	GO:0006810
IPR005969	GO:0015995
IPR005969	GO:0019685
IPR005969	GO:0055114
IPR005970	GO:0015995
IPR005970	GO:0019685
IPR005970	GO:0055114
IPR005971	GO:0015995
IPR005971	GO:0019685
IPR005971	GO:0046148
IPR005971	GO:0055114
IPR005972	GO:0009399
IPR005972	GO:0055114
IPR005973	GO:0006461
IPR005973	GO:0009399
IPR005974	GO:0009399
IPR005974	GO:0055114
IPR005975	GO:0006461
IPR005975	GO:0009399
IPR005976	GO:0009399
IPR005976	GO:0055114
IPR005977	GO:0009399
IPR005977	GO:0055114
IPR005978	GO:0006810
IPR005978	GO:0009877
IPR005979	GO:0055114
IPR005980	GO:0009108
IPR005980	GO:0009399
IPR005981	GO:0009877
IPR005981	GO:0015772
IPR005982	GO:0019430
IPR005982	GO:0055114
IPR005983	GO:0006813
IPR005984	GO:0006816
IPR005985	GO:0030152
IPR005986	GO:0009086
IPR005986	GO:0009088
IPR005986	GO:0009089
IPR005986	GO:0009097
IPR005986	GO:0055114
IPR005987	GO:0006396
IPR005989	GO:0015770
IPR005990	GO:0006164
IPR005990	GO:0055114
IPR005992	GO:0055114
IPR005993	GO:0009117
IPR005994	GO:0006163
IPR005995	GO:0006007
IPR005996	GO:0006412
IPR005997	GO:0006412
IPR005999	GO:0006072
IPR006000	GO:0005997
IPR006001	GO:0005975
IPR006002	GO:0019521
IPR006003	GO:0005975
IPR006005	GO:0006537
IPR006005	GO:0055114
IPR006006	GO:0006537
IPR006009	GO:0019277
IPR006012	GO:0006886
IPR006016	GO:0006950
IPR006017	GO:0006936
IPR006019	GO:0035556
IPR006024	GO:0007218
IPR006026	GO:0006508
IPR006027	GO:0006355
IPR006028	GO:0006811
IPR006029	GO:0006811
IPR006032	GO:0006412
IPR006033	GO:0006520
IPR006034	GO:0006520
IPR006036	GO:0006813
IPR006037	GO:0006813
IPR006042	GO:0055085
IPR006043	GO:0006810
IPR006043	GO:0055085
IPR006046	GO:0005975
IPR006047	GO:0005975
IPR006048	GO:0005975
IPR006052	GO:0006955
IPR006053	GO:0006955
IPR006054	GO:0006260
IPR006059	GO:0006810
IPR006060	GO:0015768
IPR006061	GO:0006810
IPR006062	GO:0000105
IPR006063	GO:0000105
IPR006065	GO:0005975
IPR006066	GO:0055114
IPR006067	GO:0055114
IPR006072	GO:0006810
IPR006076	GO:0055114
IPR006077	GO:0007155
IPR006079	GO:0042742
IPR006080	GO:0006952
IPR006081	GO:0006952
IPR006082	GO:0005975
IPR006083	GO:0008152
IPR006085	GO:0006281
IPR006089	GO:0055114
IPR006091	GO:0055114
IPR006093	GO:0055114
IPR006094	GO:0055114
IPR006095	GO:0006520
IPR006095	GO:0055114
IPR006096	GO:0006520
IPR006096	GO:0055114
IPR006097	GO:0006520
IPR006097	GO:0055114
IPR006098	GO:0008152
IPR006099	GO:0008152
IPR006101	GO:0005975
IPR006102	GO:0005975
IPR006103	GO:0005975
IPR006104	GO:0005975
IPR006108	GO:0006631
IPR006108	GO:0055114
IPR006109	GO:0005975
