interpro	term
IPR000530	GO:0005840
IPR000552	GO:0005840
IPR000554	GO:0005840
IPR000589	GO:0005840
IPR000592	GO:0005840
IPR000597	GO:0005840
IPR000630	GO:0005840
IPR000702	GO:0005840
IPR000754	GO:0005840
IPR000851	GO:0005840
IPR000876	GO:0005840
IPR000892	GO:0005840
IPR000911	GO:0005840
IPR000915	GO:0005840
IPR000948	GO:0005840
IPR001021	GO:0005840
IPR001047	GO:0005840
IPR001063	GO:0005840
IPR001141	GO:0005840
IPR001147	GO:0005840
IPR001196	GO:0005840
IPR001197	GO:0005840
IPR001209	GO:0005840
IPR001210	GO:0005840
IPR001266	GO:0005840
IPR001351	GO:0005840
IPR001377	GO:0005840
IPR001380	GO:0005840
IPR001383	GO:0005840
IPR001515	GO:0005840
IPR001569	GO:0005840
IPR001593	GO:0005840
IPR001648	GO:0005840
IPR001684	GO:0005840
IPR001705	GO:0005840
IPR001706	GO:0005840
IPR001780	GO:0005840
IPR001787	GO:0005840
IPR001813	GO:0005840
IPR001848	GO:0005840
IPR001854	GO:0005840
IPR001857	GO:0005840
IPR001859	GO:0005840
IPR001865	GO:0005840
IPR001892	GO:0005840
IPR001911	GO:0005840
IPR001931	GO:0005840
IPR001971	GO:0005840
IPR001975	GO:0005840
IPR001976	GO:0005840
IPR002132	GO:0005840
IPR002136	GO:0005840
IPR002150	GO:0005840
IPR002171	GO:0005840
IPR002222	GO:0005840
IPR002358	GO:0005840
IPR002359	GO:0005840
IPR002363	GO:0005840
IPR002583	GO:0005840
IPR002671	GO:0005840
IPR002672	GO:0005840
IPR002673	GO:0005840
IPR002674	GO:0005840
IPR002675	GO:0005840
IPR002768	GO:0005840
IPR002784	GO:0005840
IPR002906	GO:0005840
IPR003256	GO:0005840
IPR004389	GO:0005840
IPR005290	GO:0005840
IPR005324	GO:0005840
IPR005484	GO:0005840
IPR005485	GO:0005840
IPR005568	GO:0005840
IPR005813	GO:0005840
IPR005822	GO:0005840
IPR005823	GO:0005840
IPR005825	GO:0005840
IPR006032	GO:0005840
IPR006519	GO:0005840
IPR006846	GO:0005840
IPR006924	GO:0005840
IPR007740	GO:0005840
IPR007836	GO:0005840
IPR008195	GO:0005840
IPR008932	GO:0005840
IPR010793	GO:0005840
IPR011331	GO:0005840
IPR011961	GO:0005840
IPR012606	GO:0005840
IPR012607	GO:0005840
IPR012678	GO:0005840
IPR013025	GO:0005840
IPR013810	GO:0005840
IPR013823	GO:0005840
IPR014401	GO:0005840
IPR015972	GO:0005840
IPR015973	GO:0005840
IPR015974	GO:0005840
IPR016180	GO:0005840
IPR018130	GO:0005840
IPR018254	GO:0005840
IPR018255	GO:0005840
IPR018256	GO:0005840
IPR018257	GO:0005840
IPR018258	GO:0005840
IPR018259	GO:0005840
IPR018260	GO:0005840
IPR018261	GO:0005840
IPR018262	GO:0005840
IPR018263	GO:0005840
IPR018264	GO:0005840
IPR018265	GO:0005840
IPR018266	GO:0005840
IPR018267	GO:0005840
IPR018268	GO:0005840
IPR018269	GO:0005840
IPR018271	GO:0005840
IPR018273	GO:0005840
IPR018275	GO:0005840
IPR018277	GO:0005840
IPR018278	GO:0005840
IPR018279	GO:0005840
IPR018280	GO:0005840
IPR018281	GO:0005840
IPR018282	GO:0005840
IPR018283	GO:0005840
IPR019520	GO:0005840
IPR019906	GO:0005840
IPR019907	GO:0005840
IPR019927	GO:0005840
IPR019928	GO:0005840
IPR019958	GO:0005840
IPR019961	GO:0005840
IPR019970	GO:0005840
IPR019977	GO:0005840
IPR019978	GO:0005840
IPR019979	GO:0005840
IPR019980	GO:0005840
IPR019981	GO:0005840
IPR019984	GO:0005840
IPR019985	GO:0005840
IPR020040	GO:0005840
IPR020052	GO:0005840
IPR020055	GO:0005840
IPR020083	GO:0005840
IPR020526	GO:0005840
IPR020574	GO:0005840
IPR020592	GO:0005840
IPR020594	GO:0005840
IPR020783	GO:0005840
IPR020785	GO:0005840
IPR020798	GO:0005840
IPR020814	GO:0005840
IPR020815	GO:0005840
IPR020919	GO:0005840
IPR020924	GO:0005840
IPR020925	GO:0005840
IPR020926	GO:0005840
IPR020929	GO:0005840
IPR020930	GO:0005840
IPR020939	GO:0005840
IPR021132	GO:0005840
IPR021137	GO:0005840
IPR021138	GO:0005840
IPR022295	GO:0005840
IPR022481	GO:0005840
IPR022666	GO:0005840
IPR022669	GO:0005840
IPR022671	GO:0005840
IPR022804	GO:0005840
IPR023438	GO:0005840
IPR023454	GO:0005840
IPR023518	GO:0005840
IPR023563	GO:0005840
IPR023564	GO:0005840
IPR023571	GO:0005840
IPR023573	GO:0005840
IPR023574	GO:0005840
IPR023575	GO:0005840
IPR023611	GO:0005840
IPR023651	GO:0005840
IPR023654	GO:0005840
IPR023657	GO:0005840
IPR024794	GO:0005840
IPR027491	GO:0005840
IPR027493	GO:0005840
IPR027500	GO:0005840
IPR027534	GO:0005840
IPR027548	GO:0005840
IPR028909	GO:0005840
IPR029751	GO:0005840
IPR028271	GO:0005845
IPR027157	GO:0005846
IPR027159	GO:0005846
IPR027075	GO:0005847
IPR016706	GO:0005849
IPR028606	GO:0005849
IPR011488	GO:0005850
IPR007783	GO:0005852
IPR008905	GO:0005852
IPR009374	GO:0005852
IPR011400	GO:0005852
IPR013906	GO:0005852
IPR016020	GO:0005852
IPR016650	GO:0005852
IPR017334	GO:0005852
IPR019382	GO:0005852
IPR027512	GO:0005852
IPR027516	GO:0005852
IPR027524	GO:0005852
IPR027525	GO:0005852
IPR027528	GO:0005852
IPR027531	GO:0005852
IPR001326	GO:0005853
IPR014038	GO:0005853
IPR000299	GO:0005856
IPR000857	GO:0005856
IPR001101	GO:0005856
IPR001904	GO:0005856
IPR004934	GO:0005856
IPR006789	GO:0005856
IPR006816	GO:0005856
IPR007188	GO:0005856
IPR007204	GO:0005856
IPR007477	GO:0005856
IPR008379	GO:0005856
IPR008384	GO:0005856
IPR015503	GO:0005856
IPR015623	GO:0005856
IPR015697	GO:0005856
IPR017354	GO:0005856
IPR017383	GO:0005856
IPR019568	GO:0005856
IPR027232	GO:0005856
IPR027306	GO:0005856
IPR027766	GO:0005856
IPR027772	GO:0005856
IPR027773	GO:0005856
IPR027774	GO:0005856
IPR028288	GO:0005856
IPR028537	GO:0005856
IPR029774	GO:0005856
IPR029775	GO:0005856
IPR026975	GO:0005858
IPR026979	GO:0005858
IPR026980	GO:0005858
IPR001978	GO:0005861
IPR027707	GO:0005861
IPR027708	GO:0005861
IPR008467	GO:0005868
IPR025956	GO:0005868
IPR008603	GO:0005869
IPR027663	GO:0005869
IPR027777	GO:0005869
IPR028133	GO:0005869
IPR002151	GO:0005871
IPR008658	GO:0005871
IPR027640	GO:0005871
IPR000217	GO:0005874
IPR002452	GO:0005874
IPR002453	GO:0005874
IPR002967	GO:0005874
IPR004226	GO:0005874
IPR007882	GO:0005874
IPR008604	GO:0005874
IPR009675	GO:0005874
IPR015656	GO:0005874
IPR017975	GO:0005874
IPR026074	GO:0005874
IPR026708	GO:0005874
IPR026756	GO:0005874
IPR027188	GO:0005874
IPR027321	GO:0005874
IPR027322	GO:0005874
IPR027326	GO:0005874
IPR027741	GO:0005874
IPR028594	GO:0005874
IPR001372	GO:0005875
IPR019763	GO:0005875
IPR013251	GO:0005876
IPR013966	GO:0005876
IPR026762	GO:0005876
IPR028399	GO:0005881
IPR001664	GO:0005882
IPR003461	GO:0005882
IPR006821	GO:0005882
IPR027694	GO:0005882
IPR027698	GO:0005882
IPR027699	GO:0005882
IPR027701	GO:0005882
IPR027702	GO:0005882
IPR027692	GO:0005883
IPR027697	GO:0005883
IPR027703	GO:0005883
IPR001265	GO:0005884
IPR027643	GO:0005884
IPR007204	GO:0005885
IPR008384	GO:0005885
IPR015623	GO:0005885
IPR027306	GO:0005885
IPR000046	GO:0005886
IPR000913	GO:0005886
IPR001013	GO:0005886
IPR001681	GO:0005886
IPR001958	GO:0005886
IPR002830	GO:0005886
IPR003521	GO:0005886
IPR003760	GO:0005886
IPR003784	GO:0005886
IPR003811	GO:0005886
IPR004329	GO:0005886
IPR004623	GO:0005886
IPR005217	GO:0005886
IPR005896	GO:0005886
IPR006036	GO:0005886
IPR006312	GO:0005886
IPR006726	GO:0005886
IPR009760	GO:0005886
IPR010209	GO:0005886
IPR010387	GO:0005886
IPR010646	GO:0005886
IPR011297	GO:0005886
IPR011726	GO:0005886
IPR012651	GO:0005886
IPR013703	GO:0005886
IPR014137	GO:0005886
IPR014138	GO:0005886
IPR014206	GO:0005886
IPR014241	GO:0005886
IPR014337	GO:0005886
IPR016463	GO:0005886
IPR017472	GO:0005886
IPR017572	GO:0005886
IPR017752	GO:0005886
IPR017875	GO:0005886
IPR017882	GO:0005886
IPR017902	GO:0005886
IPR018343	GO:0005886
IPR018764	GO:0005886
IPR019017	GO:0005886
IPR019691	GO:0005886
IPR020006	GO:0005886
IPR020765	GO:0005886
IPR020870	GO:0005886
IPR020881	GO:0005886
IPR020884	GO:0005886
IPR020894	GO:0005886
IPR020905	GO:0005886
IPR020959	GO:0005886
IPR020963	GO:0005886
IPR021058	GO:0005886
IPR023547	GO:0005886
IPR023555	GO:0005886
IPR023677	GO:0005886
IPR023692	GO:0005886
IPR023697	GO:0005886
IPR023706	GO:0005886
IPR023714	GO:0005886
IPR023722	GO:0005886
IPR023727	GO:0005886
IPR023737	GO:0005886
IPR023740	GO:0005886
IPR023954	GO:0005886
IPR024865	GO:0005886
IPR025720	GO:0005886
IPR026195	GO:0005886
IPR026648	GO:0005886
IPR027154	GO:0005886
IPR028354	GO:0005886
IPR028412	GO:0005886
IPR028444	GO:0005886
IPR028670	GO:0005886
IPR029282	GO:0005886
IPR029387	GO:0005886
IPR029513	GO:0005886
IPR029669	GO:0005886
IPR000377	GO:0005887
IPR000450	GO:0005887
IPR000455	GO:0005887
IPR000497	GO:0005887
IPR000502	GO:0005887
IPR000505	GO:0005887
IPR000610	GO:0005887
IPR000929	GO:0005887
IPR000995	GO:0005887
IPR001183	GO:0005887
IPR001413	GO:0005887
IPR001432	GO:0005887
IPR001520	GO:0005887
IPR001620	GO:0005887
IPR002147	GO:0005887
IPR002185	GO:0005887
IPR002228	GO:0005887
IPR002231	GO:0005887
IPR002434	GO:0005887
IPR002435	GO:0005887
IPR002436	GO:0005887
IPR002438	GO:0005887
IPR002980	GO:0005887
IPR002981	GO:0005887
IPR002982	GO:0005887
IPR002983	GO:0005887
IPR002984	GO:0005887
IPR003028	GO:0005887
IPR003804	GO:0005887
IPR004626	GO:0005887
IPR005672	GO:0005887
IPR005769	GO:0005887
IPR005951	GO:0005887
IPR005989	GO:0005887
IPR008127	GO:0005887
IPR009135	GO:0005887
IPR009137	GO:0005887
IPR012256	GO:0005887
IPR013059	GO:0005887
IPR013086	GO:0005887
IPR014083	GO:0005887
IPR016257	GO:0005887
IPR017324	GO:0005887
IPR017329	GO:0005887
IPR018397	GO:0005887
IPR018941	GO:0005887
IPR020446	GO:0005887
IPR020455	GO:0005887
IPR020461	GO:0005887
IPR020766	GO:0005887
IPR020777	GO:0005887
IPR020912	GO:0005887
IPR022317	GO:0005887
IPR022318	GO:0005887
IPR022319	GO:0005887
IPR022461	GO:0005887
IPR023777	GO:0005887
IPR023861	GO:0005887
IPR023941	GO:0005887
IPR027425	GO:0005887
IPR027690	GO:0005887
IPR027691	GO:0005887
IPR028339	GO:0005887
IPR028371	GO:0005887
IPR028509	GO:0005887
IPR028515	GO:0005887
IPR028684	GO:0005887
IPR028723	GO:0005887
IPR028729	GO:0005887
IPR028792	GO:0005887
IPR029553	GO:0005887
IPR029566	GO:0005887
IPR029575	GO:0005887
IPR000402	GO:0005890
IPR015565	GO:0005890
IPR000584	GO:0005891
IPR002077	GO:0005891
IPR005421	GO:0005891
IPR005422	GO:0005891
IPR005423	GO:0005891
IPR005443	GO:0005891
IPR005444	GO:0005891
IPR005445	GO:0005891
IPR005446	GO:0005891
IPR005447	GO:0005891
IPR005448	GO:0005891
IPR005449	GO:0005891
IPR005450	GO:0005891
IPR005451	GO:0005891
IPR005452	GO:0005891
IPR008079	GO:0005891
IPR028221	GO:0005911
IPR028842	GO:0005911
IPR028446	GO:0005913
IPR000990	GO:0005921
IPR002262	GO:0005921
IPR000500	GO:0005922
IPR002260	GO:0005922
IPR002261	GO:0005922
IPR002263	GO:0005922
IPR002264	GO:0005922
IPR002265	GO:0005922
IPR002266	GO:0005922
IPR002267	GO:0005922
IPR002268	GO:0005922
IPR002269	GO:0005922
IPR002270	GO:0005922
IPR002271	GO:0005922
IPR017990	GO:0005922
IPR002958	GO:0005923
IPR003548	GO:0005923
IPR003549	GO:0005923
IPR003550	GO:0005923
IPR003551	GO:0005923
IPR003552	GO:0005923
IPR003553	GO:0005923
IPR003554	GO:0005923
IPR003555	GO:0005923
IPR003556	GO:0005923
IPR003925	GO:0005923
IPR003926	GO:0005923
IPR003927	GO:0005923
IPR003928	GO:0005923
IPR005411	GO:0005923
IPR005417	GO:0005923
IPR005418	GO:0005923
IPR005419	GO:0005923
IPR005420	GO:0005923
IPR006187	GO:0005923
IPR008094	GO:0005923
IPR017974	GO:0005923
IPR028179	GO:0005923
IPR005189	GO:0005925
IPR015224	GO:0005925
IPR028775	GO:0005925
IPR029676	GO:0005929
IPR024774	GO:0005938
IPR010379	GO:0005940
IPR001720	GO:0005942
IPR019522	GO:0005944
IPR002373	GO:0005952
IPR012198	GO:0005952
IPR000704	GO:0005956
IPR016149	GO:0005956
IPR016150	GO:0005956
IPR017453	GO:0005960
IPR002291	GO:0005964
IPR026872	GO:0005965
IPR001738	GO:0005968
IPR026023	GO:0005971
IPR026494	GO:0005971
IPR001285	GO:0008021
IPR001359	GO:0008021
IPR001565	GO:0008021
IPR019464	GO:0008023
IPR003968	GO:0008076
IPR003969	GO:0008076
IPR003970	GO:0008076
IPR003971	GO:0008076
IPR003972	GO:0008076
IPR003973	GO:0008076
IPR003974	GO:0008076
IPR003975	GO:0008076
IPR004048	GO:0008076
IPR004049	GO:0008076
IPR004050	GO:0008076
IPR004052	GO:0008076
IPR004053	GO:0008076
IPR004054	GO:0008076
IPR004055	GO:0008076
IPR004056	GO:0008076
IPR005826	GO:0008076
IPR005827	GO:0008076
IPR028325	GO:0008076
IPR029532	GO:0008076
IPR016343	GO:0008091
IPR016806	GO:0008180
IPR027530	GO:0008180
IPR003038	GO:0008250
IPR008814	GO:0008250
IPR028468	GO:0008278
IPR029683	GO:0008280
IPR029685	GO:0008280
IPR001698	GO:0008290
IPR002189	GO:0008290
IPR017865	GO:0008290
IPR019771	GO:0008290
IPR000413	GO:0008305
IPR012013	GO:0008305
IPR015436	GO:0008305
IPR015437	GO:0008305
IPR015439	GO:0008305
IPR015442	GO:0008305
IPR027067	GO:0008305
IPR027068	GO:0008305
IPR027071	GO:0008305
IPR026962	GO:0008352
IPR003185	GO:0008537
IPR003186	GO:0008537
IPR009077	GO:0008537
IPR027040	GO:0008540
IPR029703	GO:0008622
IPR004903	GO:0009274
IPR011812	GO:0009274
IPR011813	GO:0009274
IPR019909	GO:0009274
IPR004596	GO:0009276
IPR005694	GO:0009276
IPR005705	GO:0009276
IPR005964	GO:0009276
IPR007812	GO:0009276
IPR009154	GO:0009276
IPR009248	GO:0009276
IPR009993	GO:0009276
IPR010129	GO:0009276
IPR010204	GO:0009276
IPR010205	GO:0009276
IPR010771	GO:0009276
IPR010966	GO:0009276
IPR010967	GO:0009276
IPR011920	GO:0009276
IPR011921	GO:0009276
IPR011926	GO:0009276
IPR012692	GO:0009276
IPR012750	GO:0009276
IPR001338	GO:0009277
IPR019778	GO:0009277
IPR000036	GO:0009279
IPR000258	GO:0009279
IPR000498	GO:0009279
IPR000604	GO:0009279
IPR000758	GO:0009279
IPR001800	GO:0009279
IPR001809	GO:0009279
IPR002217	GO:0009279
IPR002368	GO:0009279
IPR003055	GO:0009279
IPR004565	GO:0009279
IPR006423	GO:0009279
IPR006664	GO:0009279
IPR006690	GO:0009279
IPR007876	GO:0009279
IPR007939	GO:0009279
IPR008722	GO:0009279
IPR010438	GO:0009279
IPR011250	GO:0009279
IPR014169	GO:0009279
IPR016382	GO:0009279
IPR018013	GO:0009279
IPR020079	GO:0009279
IPR020889	GO:0009279
IPR023664	GO:0009279
IPR023738	GO:0009279
IPR023946	GO:0009279
IPR000090	GO:0009288
IPR000563	GO:0009288
IPR001029	GO:0009288
IPR001624	GO:0009288
IPR003713	GO:0009288
IPR007439	GO:0009288
IPR010809	GO:0009288
IPR010810	GO:0009288
IPR012823	GO:0009288
IPR012826	GO:0009288
IPR012835	GO:0009288
IPR012836	GO:0009288
IPR013377	GO:0009288
IPR018006	GO:0009288
IPR022426	GO:0009288
IPR000259	GO:0009289
IPR001082	GO:0009289
IPR003467	GO:0009289
IPR004086	GO:0009289
IPR005430	GO:0009289
IPR006793	GO:0009289
IPR007540	GO:0009289
IPR007971	GO:0009289
IPR008110	GO:0009289
IPR009742	GO:0009289
IPR010271	GO:0009289
IPR015303	GO:0009289
IPR007358	GO:0009295
IPR007406	GO:0009295
IPR012090	GO:0009295
IPR004431	GO:0009316
IPR011824	GO:0009316
IPR011827	GO:0009316
IPR000438	GO:0009317
IPR001095	GO:0009317
IPR001249	GO:0009317
IPR003753	GO:0009318
IPR003761	GO:0009318
IPR003816	GO:0009325
IPR006468	GO:0009325
IPR006547	GO:0009325
IPR003786	GO:0009326
IPR006471	GO:0009326
IPR000447	GO:0009331
IPR006168	GO:0009331
IPR011786	GO:0009337
IPR006344	GO:0009338
IPR006697	GO:0009338
IPR004490	GO:0009339
IPR004199	GO:0009341
IPR013529	GO:0009341
IPR006472	GO:0009346
IPR006475	GO:0009346
IPR002801	GO:0009347
IPR002180	GO:0009349
IPR003414	GO:0009358
IPR001001	GO:0009360
IPR010372	GO:0009360
IPR012763	GO:0009360
IPR015199	GO:0009360
IPR022634	GO:0009360
IPR022635	GO:0009360
IPR022637	GO:0009360
IPR003542	GO:0009366
IPR001821	GO:0009375
IPR004491	GO:0009376
IPR022281	GO:0009376
IPR011114	GO:0009379
IPR004602	GO:0009380
IPR004791	GO:0009380
IPR001492	GO:0009420
IPR001635	GO:0009424
IPR002371	GO:0009424
IPR003481	GO:0009424
IPR013384	GO:0009424
IPR001172	GO:0009425
IPR001689	GO:0009425
IPR005503	GO:0009425
IPR006300	GO:0009425
IPR012834	GO:0009426
IPR000527	GO:0009427
IPR001782	GO:0009428
IPR000067	GO:0009431
IPR002866	GO:0009507
IPR008543	GO:0009507
IPR009410	GO:0009507
IPR009806	GO:0009507
IPR010788	GO:0009507
IPR011192	GO:0009507
IPR011859	GO:0009507
IPR017079	GO:0009507
IPR017409	GO:0009507
IPR020526	GO:0009507
IPR027522	GO:0009507
IPR027526	GO:0009507
IPR003683	GO:0009512
IPR005497	GO:0009512
IPR007802	GO:0009512
IPR012595	GO:0009512
IPR000932	GO:0009521
IPR005869	GO:0009521
IPR000549	GO:0009522
IPR001280	GO:0009522
IPR001302	GO:0009522
IPR002615	GO:0009522
IPR003359	GO:0009522
IPR003375	GO:0009522
IPR003666	GO:0009522
IPR003685	GO:0009522
IPR003757	GO:0009522
IPR004928	GO:0009522
IPR006243	GO:0009522
IPR006244	GO:0009522
IPR008796	GO:0009522
IPR017491	GO:0009522
IPR017492	GO:0009522
IPR023618	GO:0009522
IPR001056	GO:0009523
IPR001743	GO:0009523
IPR002628	GO:0009523
IPR002644	GO:0009523
IPR002682	GO:0009523
IPR002683	GO:0009523
IPR003372	GO:0009523
IPR003398	GO:0009523
IPR003686	GO:0009523
IPR003687	GO:0009523
IPR005610	GO:0009523
IPR005868	GO:0009523
IPR005869	GO:0009523
IPR006216	GO:0009523
IPR006217	GO:0009523
IPR006241	GO:0009523
IPR006814	GO:0009523
IPR007826	GO:0009523
IPR008797	GO:0009523
IPR009388	GO:0009523
IPR009518	GO:0009523
IPR009806	GO:0009523
IPR010284	GO:0009523
IPR010527	GO:0009523
IPR013082	GO:0009523
IPR016003	GO:0009523
IPR017486	GO:0009523
IPR017490	GO:0009523
IPR017499	GO:0009523
IPR017851	GO:0009523
IPR026994	GO:0009536
IPR003375	GO:0009538
IPR003666	GO:0009538
IPR003685	GO:0009538
IPR003757	GO:0009538
IPR004928	GO:0009538
IPR001743	GO:0009539
IPR002644	GO:0009539
IPR002682	GO:0009539
IPR003372	GO:0009539
IPR003398	GO:0009539
IPR003686	GO:0009539
IPR003687	GO:0009539
IPR006216	GO:0009539
IPR006241	GO:0009539
IPR001280	GO:0009579
IPR003359	GO:0009579
IPR006244	GO:0009579
IPR002628	GO:0009654
IPR002683	GO:0009654
IPR005610	GO:0009654
IPR006814	GO:0009654
IPR008797	GO:0009654
IPR010527	GO:0009654
IPR005688	GO:0009707
IPR009948	GO:0009898
IPR003067	GO:0009986
IPR010407	GO:0009986
IPR010423	GO:0009986
IPR013401	GO:0009986
IPR014615	GO:0009986
IPR020340	GO:0009986
IPR000638	GO:0012506
IPR005779	GO:0012506
IPR005780	GO:0012506
IPR018493	GO:0012506
IPR000136	GO:0012511
IPR028891	GO:0015030
IPR000645	GO:0015627
IPR000983	GO:0015627
IPR001639	GO:0015627
IPR002416	GO:0015627
IPR003413	GO:0015627
IPR010052	GO:0015627
IPR010054	GO:0015627
IPR010055	GO:0015627
IPR011850	GO:0015627
IPR013356	GO:0015627
IPR013369	GO:0015627
IPR022346	GO:0015627
IPR000633	GO:0015629
IPR001033	GO:0015629
IPR006077	GO:0015629
IPR017904	GO:0015629
IPR017997	GO:0015629
IPR027234	GO:0015629
IPR027333	GO:0015629
IPR027340	GO:0015629
IPR028295	GO:0015629
IPR002143	GO:0015934
IPR002677	GO:0015934
IPR005721	GO:0015934
IPR005727	GO:0015934
IPR005745	GO:0015934
IPR005749	GO:0015934
IPR005755	GO:0015934
IPR005756	GO:0015934
IPR005878	GO:0015934
IPR005879	GO:0015934
IPR005880	GO:0015934
IPR005996	GO:0015934
IPR005997	GO:0015934
IPR023669	GO:0015934
IPR023672	GO:0015934
IPR023681	GO:0015934
IPR005679	GO:0015935
IPR005680	GO:0015935
IPR005703	GO:0015935
IPR005704	GO:0015935
IPR005706	GO:0015935
IPR005707	GO:0015935
IPR005709	GO:0015935
IPR005710	GO:0015935
IPR005711	GO:0015935
IPR005712	GO:0015935
IPR005713	GO:0015935
IPR005716	GO:0015935
IPR005717	GO:0015935
IPR005729	GO:0015935
IPR005732	GO:0015935
IPR008092	GO:0015935
IPR023676	GO:0015935
IPR027488	GO:0015935
IPR027498	GO:0015935
IPR027504	GO:0015935
IPR008465	GO:0016010
IPR028658	GO:0016010
IPR006875	GO:0016012
IPR008908	GO:0016012
IPR027659	GO:0016012
IPR027660	GO:0016012
IPR027661	GO:0016012
IPR027662	GO:0016012
IPR000015	GO:0016020
IPR000021	GO:0016020
IPR000044	GO:0016020
IPR000045	GO:0016020
IPR000060	GO:0016020
IPR000072	GO:0016020
IPR000109	GO:0016020
IPR000163	GO:0016020
IPR000189	GO:0016020
IPR000203	GO:0016020
IPR000223	GO:0016020
IPR000233	GO:0016020
IPR000234	GO:0016020
IPR000272	GO:0016020
IPR000283	GO:0016020
IPR000292	GO:0016020
IPR000298	GO:0016020
IPR000326	GO:0016020
IPR000333	GO:0016020
IPR000353	GO:0016020
IPR000366	GO:0016020
IPR000369	GO:0016020
IPR000374	GO:0016020
IPR000388	GO:0016020
IPR000412	GO:0016020
IPR000425	GO:0016020
IPR000460	GO:0016020
IPR000462	GO:0016020
IPR000472	GO:0016020
IPR000481	GO:0016020
IPR000493	GO:0016020
IPR000494	GO:0016020
IPR000515	GO:0016020
IPR000516	GO:0016020
IPR000522	GO:0016020
IPR000531	GO:0016020
IPR000539	GO:0016020
IPR000549	GO:0016020
IPR000576	GO:0016020
IPR000609	GO:0016020
IPR000620	GO:0016020
IPR000622	GO:0016020
IPR000680	GO:0016020
IPR000699	GO:0016020
IPR000720	GO:0016020
IPR000778	GO:0016020
IPR000785	GO:0016020
IPR000791	GO:0016020
IPR000800	GO:0016020
IPR000817	GO:0016020
IPR000829	GO:0016020
IPR000844	GO:0016020
IPR000920	GO:0016020
IPR000930	GO:0016020
IPR000932	GO:0016020
IPR000973	GO:0016020
IPR000998	GO:0016020
IPR001003	GO:0016020
IPR001036	GO:0016020
IPR001046	GO:0016020
IPR001050	GO:0016020
IPR001056	GO:0016020
IPR001123	GO:0016020
IPR001171	GO:0016020
IPR001190	GO:0016020
IPR001193	GO:0016020
IPR001204	GO:0016020
IPR001231	GO:0016020
IPR001248	GO:0016020
IPR001285	GO:0016020
IPR001320	GO:0016020
IPR001344	GO:0016020
IPR001382	GO:0016020
IPR001390	GO:0016020
IPR001414	GO:0016020
IPR001425	GO:0016020
IPR001429	GO:0016020
IPR001463	GO:0016020
IPR001475	GO:0016020
IPR001477	GO:0016020
IPR001491	GO:0016020
IPR001493	GO:0016020
IPR001503	GO:0016020
IPR001508	GO:0016020
IPR001522	GO:0016020
IPR001546	GO:0016020
IPR001548	GO:0016020
IPR001565	GO:0016020
IPR001571	GO:0016020
IPR001577	GO:0016020
IPR001626	GO:0016020
IPR001640	GO:0016020
IPR001677	GO:0016020
IPR001688	GO:0016020
IPR001694	GO:0016020
IPR001702	GO:0016020
IPR001712	GO:0016020
IPR001717	GO:0016020
IPR001727	GO:0016020
IPR001733	GO:0016020
IPR001734	GO:0016020
IPR001743	GO:0016020
IPR001749	GO:0016020
IPR001771	GO:0016020
IPR001774	GO:0016020
IPR001779	GO:0016020
IPR001799	GO:0016020
IPR001807	GO:0016020
IPR001824	GO:0016020
IPR001851	GO:0016020
IPR001860	GO:0016020
IPR001863	GO:0016020
IPR001872	GO:0016020
IPR001873	GO:0016020
IPR001879	GO:0016020
IPR001893	GO:0016020
IPR001897	GO:0016020
IPR001898	GO:0016020
IPR001901	GO:0016020
IPR001902	GO:0016020
IPR001905	GO:0016020
IPR001915	GO:0016020
IPR001927	GO:0016020
IPR001972	GO:0016020
IPR001991	GO:0016020
IPR001992	GO:0016020
IPR002000	GO:0016020
IPR002001	GO:0016020
IPR002010	GO:0016020
IPR002011	GO:0016020
IPR002031	GO:0016020
IPR002091	GO:0016020
IPR002126	GO:0016020
IPR002144	GO:0016020
IPR002153	GO:0016020
IPR002159	GO:0016020
IPR002165	GO:0016020
IPR002170	GO:0016020
IPR002191	GO:0016020
IPR002208	GO:0016020
IPR002229	GO:0016020
IPR002242	GO:0016020
IPR002243	GO:0016020
IPR002244	GO:0016020
IPR002245	GO:0016020
IPR002246	GO:0016020
IPR002247	GO:0016020
IPR002248	GO:0016020
IPR002249	GO:0016020
IPR002250	GO:0016020
IPR002251	GO:0016020
IPR002284	GO:0016020
IPR002285	GO:0016020
IPR002289	GO:0016020
IPR002293	GO:0016020
IPR002299	GO:0016020
IPR002396	GO:0016020
IPR002429	GO:0016020
IPR002434	GO:0016020
IPR002435	GO:0016020
IPR002436	GO:0016020
IPR002438	GO:0016020
IPR002439	GO:0016020
IPR002440	GO:0016020
IPR002441	GO:0016020
IPR002442	GO:0016020
IPR002443	GO:0016020
IPR002444	GO:0016020
IPR002445	GO:0016020
IPR002469	GO:0016020
IPR002516	GO:0016020
IPR002523	GO:0016020
IPR002528	GO:0016020
IPR002551	GO:0016020
IPR002567	GO:0016020
IPR002585	GO:0016020
IPR002657	GO:0016020
IPR002659	GO:0016020
IPR002666	GO:0016020
IPR002682	GO:0016020
IPR002685	GO:0016020
IPR002797	GO:0016020
IPR002809	GO:0016020
IPR002898	GO:0016020
IPR002945	GO:0016020
IPR002946	GO:0016020
IPR002948	GO:0016020
IPR002956	GO:0016020
IPR002959	GO:0016020
IPR002960	GO:0016020
IPR002961	GO:0016020
IPR002977	GO:0016020
IPR002978	GO:0016020
IPR002979	GO:0016020
IPR002980	GO:0016020
