pfamA_acc	term
PF04992	GO:0006351
PF04995	GO:0015886
PF04995	GO:0017004
PF04996	GO:0006525
PF04997	GO:0006351
PF04998	GO:0006351
PF04999	GO:0007049
PF04999	GO:0051301
PF05000	GO:0006351
PF05001	GO:0006366
PF05007	GO:0006506
PF05008	GO:0006886
PF05009	GO:0016032
PF05011	GO:0006397
PF05014	GO:0009159
PF05019	GO:0006744
PF05023	GO:0010038
PF05023	GO:0046938
PF05024	GO:0006506
PF05025	GO:0005996
PF05028	GO:0005975
PF05033	GO:0034968
PF05035	GO:0034194
PF05039	GO:0009755
PF05046	GO:0006412
PF05051	GO:0006825
PF05052	GO:0015694
PF05060	GO:0009312
PF05063	GO:0006139
PF05066	GO:0006351
PF05066	GO:0006355
PF05083	GO:0000902
PF05083	GO:0006955
PF05088	GO:0019551
PF05090	GO:0017187
PF05093	GO:0016226
PF05094	GO:0019083
PF05098	GO:0006355
PF05104	GO:0015031
PF05109	GO:0019058
PF05111	GO:0042475
PF05112	GO:0046782
PF05118	GO:0018193
PF05121	GO:0031412
PF05130	GO:0044780
PF05132	GO:0006383
PF05139	GO:0046677
PF05144	GO:0006260
PF05145	GO:0010468
PF05151	GO:0015979
PF05151	GO:0019684
PF05153	GO:0019310
PF05153	GO:0055114
PF05155	GO:0006260
PF05157	GO:0006810
PF05158	GO:0006351
PF05159	GO:0000271
PF05159	GO:0015774
PF05162	GO:0006412
PF05165	GO:0009058
PF05171	GO:0006826
PF05173	GO:0009089
PF05173	GO:0055114
PF05176	GO:0033615
PF05184	GO:0006629
PF05185	GO:0006479
PF05187	GO:0055114
PF05188	GO:0006298
PF05190	GO:0006298
PF05192	GO:0006298
PF05194	GO:0006461
PF05194	GO:0019627
PF05197	GO:0015672
PF05198	GO:0006413
PF05199	GO:0055114
PF05201	GO:0033014
PF05201	GO:0055114
PF05203	GO:0030908
PF05204	GO:0030908
PF05206	GO:0008033
PF05209	GO:0051302
PF05210	GO:0007275
PF05210	GO:0009966
PF05221	GO:0006730
PF05223	GO:0046677
PF05236	GO:0006352
PF05238	GO:0007059
PF05238	GO:0034508
PF05241	GO:0016125
PF05247	GO:0044780
PF05247	GO:0045893
PF05261	GO:0000746
PF05269	GO:0006355
PF05270	GO:0046373
PF05271	GO:0019089
PF05273	GO:0019083
PF05275	GO:0006878
PF05280	GO:0045893
PF05280	GO:1902208
PF05281	GO:0007218
PF05292	GO:0006633
PF05294	GO:0009405
PF05296	GO:0007186
PF05296	GO:0050909
PF05297	GO:0019087
PF05298	GO:0042742
PF05301	GO:0071929
PF05309	GO:0000746
PF05316	GO:0006412
PF05318	GO:0019089
PF05320	GO:0006351
PF05336	GO:0019299
PF05349	GO:0045893
PF05353	GO:0009405
PF05354	GO:0019068
PF05355	GO:0006629
PF05355	GO:0006869
PF05361	GO:0042325
PF05362	GO:0006508
PF05363	GO:0019049
PF05365	GO:0006122
PF05367	GO:0015074
PF05367	GO:0016032
PF05369	GO:0032259
PF05372	GO:0019836
PF05373	GO:0055114
PF05374	GO:0009405
PF05381	GO:0016032
PF05384	GO:0007165
PF05390	GO:0006078
PF05390	GO:0042546
PF05394	GO:0009405
PF05395	GO:0007165
PF05396	GO:0019069
PF05397	GO:0006357
PF05398	GO:0015979
PF05398	GO:0030494
PF05401	GO:0009312
PF05401	GO:0009877
PF05405	GO:0015986
PF05408	GO:0016032
PF05408	GO:0019082
PF05409	GO:0019082
PF05412	GO:0016032
PF05412	GO:0019082
PF05413	GO:0019079
PF05416	GO:0006508
PF05417	GO:0016032
PF05417	GO:0019082
PF05418	GO:0006629
PF05420	GO:0030244
PF05424	GO:0009405
PF05430	GO:0055114
PF05431	GO:0009405
PF05432	GO:0001503
PF05432	GO:0007155
PF05435	GO:0006260
PF05435	GO:0006269
PF05435	GO:0018142
PF05436	GO:0007618
PF05438	GO:0009755
PF05440	GO:0015948
PF05443	GO:0006355
PF05450	GO:0016485
PF05453	GO:0009405
PF05454	GO:0007016
PF05456	GO:0045947
PF05459	GO:0006355
PF05460	GO:0006260
PF05461	GO:0006869
PF05461	GO:0042157
PF05464	GO:0006355
PF05465	GO:0031412
PF05470	GO:0006413
PF05472	GO:0006274
PF05474	GO:0019953
PF05476	GO:0006413
PF05479	GO:0015979
PF05480	GO:0009405
PF05482	GO:0007349
PF05483	GO:0007130
PF05491	GO:0006281
PF05491	GO:0006310
PF05493	GO:0015991
PF05496	GO:0006281
PF05496	GO:0006310
PF05499	GO:0045892
PF05504	GO:0009847
PF05505	GO:0019074
PF05506	GO:0016042
PF05509	GO:0000746
PF05511	GO:0015986
PF05513	GO:0000746
PF05524	GO:0009401
PF05525	GO:0015803
PF05543	GO:0006508
PF05547	GO:0006508
PF05550	GO:0016032
PF05550	GO:0019082
PF05557	GO:0007094
PF05558	GO:0051716
PF05563	GO:0009405
PF05577	GO:0006508
PF05578	GO:0006508
PF05579	GO:0016032
PF05579	GO:0019082
PF05615	GO:0006397
PF05625	GO:0006357
PF05631	GO:0015689
PF05645	GO:0006351
PF05648	GO:0016559
PF05649	GO:0006508
PF05652	GO:0000290
PF05653	GO:0015693
PF05658	GO:0009405
PF05662	GO:0009405
PF05669	GO:0006355
PF05672	GO:0000226
PF05680	GO:0015986
PF05690	GO:0009228
PF05693	GO:0005978
PF05697	GO:0006457
PF05697	GO:0015031
PF05698	GO:0006457
PF05698	GO:0015031
PF05700	GO:0006397
PF05720	GO:0007155
PF05732	GO:0006260
PF05732	GO:0006276
PF05735	GO:0007155
PF05743	GO:0006464
PF05743	GO:0015031
PF05746	GO:0006420
PF05757	GO:0015979
PF05764	GO:0006355
PF05770	GO:0032957
PF05777	GO:0007617
PF05778	GO:0006869
PF05778	GO:0042157
PF05784	GO:0009405
PF05786	GO:0007076
PF05788	GO:0006351
PF05790	GO:0007155
PF05791	GO:0009405
PF05792	GO:0007155
PF05793	GO:0006367
PF05793	GO:0032968
PF05797	GO:0030541
PF05800	GO:0031412
PF05806	GO:0045596
PF05817	GO:0006487
PF05818	GO:0046999
PF05819	GO:0009877
PF05824	GO:0007268
PF05826	GO:0016042
PF05830	GO:0009312
PF05830	GO:0009877
PF05834	GO:0016117
PF05835	GO:0006836
PF05836	GO:0007275
PF05837	GO:0051382
PF05840	GO:0006260
PF05841	GO:0030071
PF05841	GO:0031145
PF05842	GO:0007154
PF05843	GO:0006397
PF05845	GO:0019634
PF05847	GO:0006355
PF05848	GO:0006355
PF05848	GO:0006950
PF05851	GO:0019058
PF05853	GO:0019475
PF05854	GO:0042262
PF05856	GO:0030041
PF05856	GO:0034314
PF05859	GO:0007049
PF05859	GO:0007067
PF05861	GO:0019634
PF05864	GO:0006351
PF05866	GO:0006281
PF05866	GO:0006310
PF05869	GO:0032775
PF05873	GO:0015986
PF05874	GO:0007218
PF05874	GO:0042811
PF05875	GO:0006672
PF05881	GO:0009214
PF05893	GO:0008218
PF05893	GO:0055114
PF05896	GO:0006814
PF05896	GO:0055114
PF05920	GO:0006355
PF05923	GO:0016055
PF05924	GO:0016055
PF05925	GO:0009405
PF05926	GO:0019069
PF05929	GO:0019069
PF05932	GO:0009405
PF05932	GO:0050708
PF05933	GO:0015986
PF05937	GO:0016055
PF05944	GO:0019069
PF05946	GO:0009405
PF05955	GO:0016032
PF05956	GO:0016055
PF05958	GO:0006396
PF05969	GO:0015979
PF05970	GO:0000723
PF05970	GO:0006281
PF05972	GO:0016055
PF05983	GO:0006357
PF05985	GO:0006520
PF05992	GO:0006810
PF05993	GO:0009405
PF05993	GO:0046718
PF05995	GO:0046439
PF05995	GO:0055114
PF05996	GO:0010024
PF05996	GO:0055114
PF05997	GO:0006364
PF06003	GO:0006397
PF06005	GO:0000917
PF06005	GO:0043093
PF06007	GO:0019700
PF06007	GO:0042916
PF06008	GO:0030155
PF06008	GO:0030334
PF06008	GO:0045995
PF06009	GO:0007155
PF06016	GO:0006370
PF06026	GO:0009052
PF06027	GO:0006810
PF06039	GO:0006099
PF06046	GO:0006887
PF06049	GO:0007596
PF06052	GO:0055114
PF06056	GO:0019069
PF06083	GO:0006954
PF06085	GO:0019064
PF06087	GO:0006281
PF06100	GO:0006631
PF06105	GO:0016485
PF06105	GO:0043085
PF06109	GO:0009405
PF06109	GO:0044179
PF06119	GO:0007160
PF06134	GO:0019299
PF06144	GO:0006260
PF06151	GO:0050912
PF06156	GO:0006260
PF06160	GO:0000921
PF06176	GO:0009244
PF06179	GO:0006357
PF06180	GO:0019251
PF06189	GO:0009117
PF06202	GO:0005980
PF06206	GO:0017009
PF06209	GO:0045892
PF06213	GO:0009236
PF06214	GO:0046649
PF06221	GO:0006355
PF06236	GO:0042438
PF06248	GO:0007067
PF06253	GO:0015948
PF06257	GO:0042710
PF06286	GO:0042742
PF06293	GO:0009103
PF06298	GO:0015979
PF06308	GO:0046677
PF06309	GO:0051085
PF06315	GO:0006006
PF06317	GO:0019079
PF06324	GO:0009416
PF06325	GO:0006479
PF06327	GO:0009190
PF06330	GO:0016106
PF06331	GO:0006289
PF06331	GO:0006355
PF06333	GO:0006357
PF06338	GO:0030420
PF06339	GO:0019491
PF06350	GO:0008203
PF06350	GO:0016042
PF06355	GO:0019836
PF06357	GO:0006952
PF06357	GO:0009405
PF06367	GO:0016043
PF06368	GO:0019670
PF06369	GO:0006812
PF06369	GO:0046931
PF06369	GO:0052331
PF06371	GO:0030036
PF06372	GO:0000245
PF06373	GO:0000186
PF06373	GO:0001678
PF06373	GO:0007186
PF06373	GO:0008343
PF06373	GO:0009267
PF06373	GO:0032099
PF06374	GO:0006120
PF06379	GO:0008645
PF06385	GO:0006355
PF06385	GO:0019058
PF06386	GO:0031412
PF06387	GO:0007212
PF06387	GO:0048268
PF06389	GO:0016032
PF06391	GO:0007049
PF06392	GO:0010447
PF06393	GO:0043065
PF06399	GO:0009890
PF06404	GO:0008283
PF06412	GO:0000746
PF06415	GO:0006007
PF06416	GO:0072519
PF06418	GO:0006221
PF06419	GO:0006891
PF06420	GO:0000002
PF06422	GO:0006810
PF06423	GO:0006506
PF06424	GO:0000398
PF06426	GO:0006535
PF06427	GO:0006486
PF06431	GO:0006260
PF06432	GO:0006506
PF06433	GO:0055114
PF06434	GO:0006099
PF06436	GO:0046782
PF06437	GO:0009117
PF06440	GO:0006260
PF06442	GO:0042493
PF06442	GO:0055114
PF06444	GO:0006120
PF06444	GO:0055114
PF06446	GO:0006879
PF06448	GO:0006869
PF06450	GO:0006814
PF06451	GO:0042742
PF06452	GO:0016052
PF06453	GO:0009405
PF06455	GO:0042773
PF06455	GO:0055114
PF06457	GO:0009405
PF06459	GO:0006874
PF06463	GO:0006777
PF06466	GO:0006355
PF06470	GO:0051276
PF06472	GO:0006810
PF06478	GO:0006351
PF06479	GO:0006397
PF06481	GO:0022900
PF06481	GO:0055114
PF06482	GO:0007155
PF06484	GO:0007165
PF06495	GO:0006397
PF06495	GO:0046660
PF06506	GO:0000160
PF06507	GO:0006355
PF06507	GO:0009725
PF06511	GO:0009405
PF06512	GO:0006814
PF06514	GO:0015979
PF06514	GO:0042549
PF06516	GO:0055085
PF06519	GO:0006810
PF06529	GO:0006351
PF06529	GO:0007623
PF06530	GO:0060567
PF06546	GO:0006355
PF06553	GO:0043065
PF06554	GO:0007165
PF06554	GO:0007608
PF06559	GO:0009394
PF06560	GO:0006094
PF06560	GO:0006096
PF06573	GO:0007275
PF06573	GO:0045893
PF06574	GO:0009231
PF06578	GO:0009405
PF06580	GO:0000160
PF06581	GO:0007096
PF06584	GO:0006351
PF06584	GO:0007049
PF06596	GO:0015979
PF06602	GO:0016311
PF06613	GO:0045892
PF06614	GO:0040008
PF06616	GO:0009307
PF06617	GO:0000087
PF06617	GO:0006470
PF06621	GO:0006355
PF06623	GO:0006955
PF06623	GO:0019882
PF06631	GO:0006629
PF06632	GO:0006302
PF06632	GO:0006310
PF06635	GO:0009877
PF06638	GO:0007275
PF06644	GO:0006461
PF06645	GO:0006465
PF06646	GO:0006810
PF06652	GO:0006950
PF06662	GO:0006024
PF06663	GO:0009966
PF06667	GO:0006355
PF06667	GO:0009271
PF06668	GO:0030212
PF06699	GO:0006506
PF06701	GO:0016567
PF06703	GO:0006465
PF06723	GO:0000902
PF06725	GO:0009254
PF06728	GO:0006506
PF06729	GO:0006355
PF06729	GO:0034080
PF06732	GO:0042254
PF06734	GO:0016032
PF06740	GO:0000226
PF06751	GO:0006520
PF06753	GO:0006950
PF06754	GO:0015716
PF06754	GO:0019634
PF06756	GO:0007275
PF06769	GO:0006401
PF06784	GO:0032981
PF06800	GO:0034219
PF06815	GO:0006278
PF06816	GO:0030154
PF06817	GO:0006278
PF06831	GO:0006289
PF06849	GO:0006188
PF06870	GO:0006351
PF06872	GO:0009405
PF06874	GO:0006094
PF06876	GO:0007165
PF06881	GO:0006355
PF06883	GO:0006351
PF06905	GO:0043066
PF06910	GO:0007283
PF06917	GO:0045490
PF06925	GO:0009247
PF06929	GO:0016032
PF06936	GO:0006886
PF06941	GO:0009264
PF06951	GO:0016042
PF06953	GO:0045892
PF06953	GO:0046685
PF06955	GO:0006073
PF06957	GO:0006886
PF06957	GO:0016192
PF06958	GO:0009405
PF06963	GO:0034755
PF06964	GO:0046373
PF06965	GO:0006814
PF06965	GO:0006885
PF06971	GO:0045892
PF06971	GO:0051775
PF06973	GO:0006188
PF06978	GO:0001682
PF06984	GO:0006412
PF06988	GO:0009399
PF06990	GO:0009058
PF06992	GO:0006270
PF06994	GO:0030216
PF07012	GO:0007155
PF07022	GO:0045892
PF07034	GO:0006260
PF07057	GO:0000746
PF07058	GO:0007010
PF07074	GO:0006613
PF07086	GO:0007029
PF07109	GO:0015995
PF07111	GO:0030154
PF07123	GO:0015979
PF07127	GO:0009878
PF07137	GO:0055114
PF07143	GO:0015979
PF07143	GO:0015995
PF07143	GO:0016117
PF07143	GO:0055114
PF07147	GO:0006412
PF07148	GO:0008643
PF07156	GO:0030328
PF07156	GO:0055114
PF07163	GO:0045046
PF07167	GO:0042619
PF07178	GO:0000746
PF07180	GO:0006351
PF07194	GO:0000160
PF07194	GO:0006928
PF07195	GO:0007155
PF07196	GO:0006928
PF07196	GO:0044781
PF07201	GO:0009405
PF07201	GO:0046903
PF07212	GO:0045227
PF07224	GO:0015996
PF07247	GO:0006066
PF07259	GO:0010951
PF07260	GO:0035435
PF07263	GO:0001503
PF07263	GO:0030198
PF07271	GO:0007157
PF07271	GO:0009405
PF07284	GO:0019685
PF07284	GO:0030494
PF07291	GO:0030416
PF07297	GO:0009059
PF07307	GO:0009234
PF07340	GO:0050792
PF07347	GO:0042773
PF07352	GO:0042262
PF07353	GO:0061024
PF07354	GO:0007339
PF07355	GO:0055114
PF07359	GO:0042742
PF07361	GO:0022900
PF07365	GO:0009405
PF07378	GO:0006402
PF07378	GO:1902209
PF07382	GO:0030261
PF07393	GO:0006887
PF07393	GO:0048278
PF07412	GO:0006275
PF07415	GO:0019042
PF07417	GO:0045893
PF07429	GO:0009246
PF07443	GO:0016568
PF07448	GO:0046849
PF07462	GO:0009405
PF07464	GO:0006869
PF07465	GO:0015979
PF07473	GO:0009405
PF07475	GO:0000160
PF07475	GO:0006109
PF07477	GO:0045493
PF07479	GO:0005975
PF07479	GO:0055114
PF07487	GO:0009405
PF07487	GO:0031532
PF07487	GO:0032862
PF07488	GO:0045493
PF07492	GO:0005993
PF07497	GO:0006353
PF07498	GO:0006353
PF07499	GO:0006281
PF07499	GO:0006310
PF07500	GO:0006351
PF07516	GO:0017038
PF07517	GO:0017038
PF07525	GO:0035556
PF07527	GO:0006355
PF07531	GO:0006355
PF07542	GO:0043461
PF07544	GO:0006357
PF07545	GO:0006355
PF07552	GO:0030435
PF07557	GO:0045132
PF07562	GO:0007186
PF07565	GO:0006820
PF07569	GO:0006355
PF07571	GO:0051090
PF07573	GO:0042128
PF07574	GO:0006281
PF07578	GO:0009245
PF07649	GO:0055114
PF07652	GO:0019079
PF07655	GO:0009297
PF07657	GO:0007219
PF07657	GO:0007275
PF07663	GO:0009401
PF07664	GO:0015684
PF07669	GO:0006304
PF07684	GO:0007219
PF07684	GO:0007275
PF07684	GO:0030154
PF07685	GO:0009236
PF07688	GO:0006468
PF07688	GO:0007623
PF07689	GO:0048511
PF07690	GO:0055085
PF07694	GO:0000160
PF07694	GO:0071555
PF07701	GO:0006182
PF07702	GO:0006355
PF07706	GO:0009074
PF07710	GO:0051262
PF07714	GO:0006468
PF07715	GO:0006810
PF07716	GO:0006355
PF07718	GO:0006886
PF07718	GO:0016192
PF07722	GO:0006541
PF07730	GO:0000160
PF07731	GO:0055114
PF07733	GO:0006260
PF07740	GO:0009405
PF07743	GO:0051259
PF07748	GO:0006013
PF07777	GO:0006351
PF07777	GO:0006355
PF07778	GO:0034508
PF07780	GO:0006364
PF07809	GO:0009968
PF07817	GO:0016973
PF07818	GO:0006355
PF07819	GO:0006505
PF07819	GO:0006886
PF07820	GO:0000746
PF07821	GO:0005975
PF07822	GO:0009405
PF07825	GO:0006310
PF07826	GO:0006164
PF07826	GO:0006188
PF07827	GO:0046677
PF07829	GO:0009405
PF07831	GO:0006213
PF07834	GO:0007165
PF07836	GO:0019439
PF07837	GO:0008152
PF07840	GO:0019217
PF07842	GO:0006355
PF07847	GO:0055114
PF07859	GO:0008152
PF07880	GO:0019058
PF07881	GO:0006004
PF07882	GO:0006004
PF07886	GO:0009405
PF07904	GO:0006355
PF07912	GO:0009306
PF07925	GO:0032774
PF07926	GO:0006606
PF07928	GO:0042147
PF07933	GO:0006897
PF07934	GO:0006289
PF07936	GO:0009405
PF07941	GO:0006813
PF07943	GO:0006508
PF07945	GO:0009405
PF07952	GO:0009405
PF07953	GO:0009405
PF07953	GO:0051609
PF07955	GO:0055114
PF07962	GO:0006974
PF07962	GO:0007049
PF07962	GO:0048478
PF07964	GO:0007059
PF07964	GO:0007131
PF07966	GO:0006508
PF07968	GO:0051715
PF07973	GO:0043039
PF07975	GO:0006281
PF07988	GO:0006355
PF07991	GO:0008652
PF07991	GO:0055114
PF07992	GO:0055114
PF07994	GO:0006021
PF07994	GO:0008654
PF07995	GO:0005975
PF08001	GO:0030683
PF08013	GO:0019402
PF08022	GO:0055114
PF08024	GO:0019836
PF08025	GO:0019836
PF08026	GO:0042381
PF08027	GO:0009405
PF08029	GO:0000105
PF08030	GO:0055114
PF08031	GO:0055114
PF08036	GO:0050832
PF08037	GO:0019953
PF08038	GO:0030150
PF08042	GO:0018189
PF08043	GO:0030036
PF08046	GO:0009082
PF08047	GO:0000105
PF08050	GO:0046677
PF08052	GO:0019856
PF08053	GO:0031554
PF08053	GO:0031556
PF08054	GO:0009098
PF08057	GO:0046677
PF08066	GO:0006396
PF08069	GO:0006412
PF08072	GO:0006260
PF08073	GO:0006355
PF08074	GO:0006355
PF08082	GO:0000398
PF08083	GO:0000398
PF08085	GO:0009636
PF08086	GO:0009405
PF08088	GO:0009405
PF08091	GO:0009405
PF08093	GO:0009405
PF08094	GO:0009405
PF08095	GO:0009405
PF08096	GO:0009405
PF08096	GO:0043303
PF08098	GO:0009405
PF08099	GO:0009405
PF08104	GO:0045087
PF08106	GO:0042381
PF08106	GO:0042742
PF08107	GO:0042742
PF08108	GO:0042742
PF08110	GO:0019836
PF08111	GO:0007218
PF08112	GO:0015986
PF08115	GO:0009405
PF08116	GO:0009405
PF08117	GO:0009405
PF08118	GO:0007005
PF08119	GO:0009405
PF08120	GO:0009405
PF08122	GO:0022900
PF08125	GO:0055114
PF08127	GO:0050790
PF08133	GO:0050792
PF08136	GO:0006412
PF08138	GO:0046008
PF08141	GO:0030436
PF08142	GO:0042254
PF08145	GO:0006364
PF08163	GO:0006303
PF08170	GO:0006396
PF08171	GO:0000075
PF08172	GO:0006891
PF08176	GO:0030436
PF08177	GO:0030436
PF08179	GO:0030435
PF08187	GO:0007218
PF08188	GO:0035092
PF08202	GO:0007059
PF08202	GO:0051301
PF08211	GO:0009972
PF08220	GO:0006355
PF08225	GO:0006952
PF08236	GO:0006355
PF08236	GO:0034968
PF08240	GO:0055114
PF08241	GO:0008152
PF08245	GO:0009058
PF08254	GO:0009088
PF08254	GO:0031554
PF08254	GO:0031556
PF08256	GO:0006952
PF08264	GO:0006418
PF08267	GO:0008652
PF08272	GO:0006265
PF08278	GO:0006269
PF08281	GO:0006352
PF08281	GO:0006355
PF08287	GO:0008608
PF08288	GO:0006506
PF08290	GO:0009405
PF08294	GO:0030150
PF08299	GO:0006270
PF08299	GO:0006275
PF08302	GO:0006388
PF08303	GO:0006388
PF08320	GO:0006506
PF08326	GO:0006633
PF08327	GO:0006950
PF08328	GO:0006188
PF08329	GO:0006032
PF08332	GO:0006468
PF08336	GO:0055114
PF08352	GO:0015833
PF08354	GO:0055114
PF08360	GO:0045892
PF08362	GO:0045892
PF08367	GO:0006508
PF08369	GO:0015979
PF08369	GO:0015995
PF08369	GO:0055114
PF08375	GO:0042176
PF08392	GO:0006633
PF08395	GO:0050909
PF08397	GO:0007009
PF08402	GO:0006810
PF08405	GO:0044419
PF08411	GO:0006281
PF08414	GO:0055114
PF08417	GO:0055114
PF08429	GO:0055114
PF08437	GO:0009103
PF08440	GO:0018144
PF08446	GO:0006355
PF08449	GO:0055085
PF08463	GO:0006304
PF08468	GO:0006364
PF08469	GO:0006351
PF08471	GO:0055114
PF08472	GO:0005986
PF08477	GO:0007264
PF08485	GO:0009103
PF08490	GO:0006260
PF08491	GO:0055114
PF08492	GO:0006614
PF08493	GO:0006355
PF08493	GO:0045122
PF08498	GO:0006694
PF08501	GO:0055114
PF08502	GO:0009098
PF08506	GO:0006886
PF08509	GO:0006171
PF08515	GO:0006468
PF08516	GO:0006508
PF08519	GO:0006260
PF08527	GO:0018101
PF08529	GO:0031554
PF08532	GO:0005975
PF08533	GO:0006012
PF08540	GO:0008299
PF08541	GO:0008610
PF08545	GO:0006633
PF08546	GO:0055114
PF08559	GO:0031144
PF08559	GO:0071630
PF08603	GO:0007010
PF08612	GO:0006357
PF08613	GO:0000079
PF08619	GO:0006814
PF08622	GO:0006979
PF08625	GO:0006364
PF08633	GO:0006357
PF08638	GO:0006357
PF08649	GO:0030472
PF08650	GO:0008608
PF08651	GO:0007067
PF08653	GO:0008608
PF08654	GO:0007067
PF08655	GO:0008608
PF08656	GO:0008608
PF08657	GO:0008608
PF08661	GO:0006260
PF08661	GO:0006281
PF08661	GO:0006310
PF08671	GO:0006355
PF08675	GO:0006402
PF08676	GO:0006298
PF08689	GO:0006357
PF08702	GO:0007165
PF08702	GO:0030168
PF08702	GO:0051258
PF08703	GO:0016042
PF08704	GO:0030488
PF08710	GO:0019079
PF08711	GO:0006351
PF08714	GO:0016051
PF08718	GO:0046836
PF08720	GO:0019064
PF08752	GO:0006886
PF08752	GO:0016192
PF08769	GO:0006355
PF08769	GO:0042173
PF08802	GO:0055114
PF08815	GO:0006355
PF08825	GO:0045116
PF08826	GO:0006468
PF08831	GO:0006886
PF08831	GO:0006955
PF08831	GO:0019882
PF08845	GO:0016070
PF08880	GO:0006355
PF08916	GO:0035556
PF08917	GO:0006468
PF08918	GO:0000160
PF08918	GO:0018106
PF08919	GO:0006468
PF08923	GO:0032006
PF08926	GO:0006468
PF08941	GO:0016567
PF08964	GO:0016337
PF08971	GO:0005978
PF08988	GO:0009405
PF08992	GO:0055114
PF08996	GO:0006260
PF08998	GO:0009636
PF08998	GO:0031342
PF09000	GO:0009405
PF09003	GO:0015074
PF09004	GO:0055114
PF09008	GO:0009405
PF09013	GO:0006470
PF09013	GO:0009405
PF09019	GO:0009307
PF09020	GO:0050765
PF09025	GO:0009405
PF09025	GO:0030254
PF09026	GO:0006355
PF09029	GO:0006778
PF09030	GO:0006355
PF09030	GO:0016573
PF09034	GO:0043123
PF09036	GO:0006468
PF09036	GO:0007165
PF09040	GO:0015991
PF09048	GO:0006355
PF09057	GO:0006915
PF09057	GO:0006919
PF09066	GO:0006886
PF09066	GO:0016192
PF09074	GO:0007131
PF09077	GO:0006313
PF09085	GO:0007155
PF09088	GO:0016070
PF09090	GO:0016070
PF09095	GO:0005975
PF09103	GO:0000724
PF09106	GO:0001514
PF09107	GO:0001514
PF09110	GO:0043044
PF09111	GO:0006338
PF09115	GO:0006260
PF09117	GO:0006952
PF09117	GO:0045926
PF09127	GO:0019370
PF09138	GO:0034227
PF09141	GO:0007016
PF09142	GO:0001522
PF09142	GO:0009451
PF09150	GO:0016037
PF09157	GO:0001522
PF09157	GO:0009451
PF09162	GO:0006406
PF09165	GO:0055114
PF09166	GO:0042167
PF09166	GO:0055114
PF09168	GO:0006508
PF09172	GO:0006869
PF09174	GO:0016480
PF09175	GO:0006869
PF09177	GO:0048193
PF09179	GO:0008033
PF09180	GO:0006433
PF09181	GO:0006433
PF09182	GO:0006355
PF09187	GO:0044030
PF09190	GO:0006423
PF09194	GO:0009307
PF09202	GO:0006468
PF09204	GO:0030153
PF09206	GO:0031221
PF09207	GO:0008219
PF09207	GO:0009405
PF09208	GO:0009307
PF09222	GO:0044406
PF09226	GO:0009307
PF09228	GO:0045892
PF09230	GO:0006309
PF09236	GO:0006457
PF09236	GO:0020027
PF09236	GO:0030097
PF09236	GO:0050821
PF09238	GO:0002532
PF09239	GO:0006265
PF09243	GO:0006412
PF09254	GO:0009307
PF09259	GO:0002682
PF09260	GO:0016052
PF09262	GO:0007031
PF09265	GO:0009690
PF09265	GO:0055114
PF09266	GO:0006265
PF09268	GO:0006886
PF09268	GO:0016192
PF09270	GO:0006355
PF09271	GO:0006355
PF09280	GO:0006289
PF09280	GO:0043161
PF09281	GO:0006260
PF09281	GO:0006281
PF09284	GO:0005975
PF09285	GO:0043043
PF09290	GO:0019439
PF09290	GO:0055114
PF09298	GO:0009072
PF09302	GO:0006281
PF09307	GO:0006886
PF09307	GO:0006955
PF09307	GO:0019882
PF09317	GO:0033539
PF09317	GO:0055114
PF09326	GO:0055114
PF09328	GO:0010038
PF09328	GO:0046938
PF09329	GO:0006260
PF09330	GO:0055085
PF09334	GO:0006418
PF09338	GO:0055114
PF09339	GO:0006355
PF09363	GO:0005975
PF09367	GO:0017009
PF09377	GO:0042254
PF09382	GO:0006260
PF09382	GO:0006281
PF09384	GO:0006364
PF09392	GO:0009405
PF09392	GO:0015031
PF09396	GO:0006508
PF09396	GO:0007596
PF09398	GO:0034453
PF09401	GO:0019079
PF09415	GO:0006281
PF09415	GO:0051382
PF09416	GO:0000184
PF09421	GO:0006355
PF09421	GO:0007623
PF09429	GO:0006396
PF09445	GO:0001510
PF09445	GO:0009452
PF09453	GO:0006355
PF09453	GO:0016568
PF09456	GO:0000160
PF09456	GO:0006355
PF09456	GO:0018106
PF09458	GO:0007155
PF09472	GO:0015948
PF09477	GO:0009405
PF09482	GO:0009405
PF09488	GO:0051479
PF09494	GO:0006260
PF09494	GO:0006281
PF09496	GO:0034508
PF09497	GO:0006357
PF09505	GO:0015948
PF09507	GO:0006260
PF09514	GO:0006355
PF09515	GO:0015888
PF09519	GO:0009307
PF09520	GO:0009307
PF09521	GO:0009307
PF09547	GO:0043934
PF09553	GO:0009307
PF09564	GO:0090305
PF09567	GO:0009307
PF09568	GO:0009307
PF09570	GO:0009307
PF09571	GO:0009307
PF09572	GO:0009307
PF09573	GO:0009307
PF09589	GO:0009405
PF09596	GO:0007219
PF09596	GO:0045944
PF09599	GO:0009405
PF09604	GO:0043462
PF09606	GO:0006357
PF09637	GO:0006357
PF09668	GO:0006508
PF09730	GO:0006810
PF09748	GO:0006357
PF09749	GO:0034477
PF09771	GO:0035307
PF09773	GO:0010826
PF09773	GO:0042384
PF10018	GO:0006357
PF10044	GO:0006351
PF10044	GO:0007049
PF10104	GO:0006406
PF10104	GO:0006611
PF10104	GO:0006998
PF10147	GO:0007049
PF10156	GO:0006357
PF10163	GO:0006406
