pfamA_acc	term
PF03726	GO:0003723
PF03727	GO:0005524
PF03727	GO:0016773
PF03728	GO:0003677
PF03728	GO:0008270
PF03730	GO:0003677
PF03730	GO:0004003
PF03734	GO:0016740
PF03740	GO:0033856
PF03742	GO:0045158
PF03744	GO:0005524
PF03744	GO:0042410
PF03759	GO:0005089
PF03764	GO:0005525
PF03767	GO:0003993
PF03770	GO:0008440
PF03785	GO:0008233
PF03786	GO:0008927
PF03789	GO:0003677
PF03790	GO:0003677
PF03791	GO:0003677
PF03792	GO:0003700
PF03793	GO:0008658
PF03796	GO:0003678
PF03796	GO:0005524
PF03806	GO:0015558
PF03810	GO:0008536
PF03812	GO:0015649
PF03814	GO:0008556
PF03820	GO:0015075
PF03824	GO:0015099
PF03824	GO:0046872
PF03827	GO:0016499
PF03829	GO:0008982
PF03830	GO:0008982
PF03834	GO:0003684
PF03834	GO:0004519
PF03835	GO:0003684
PF03836	GO:0005099
PF03837	GO:0003677
PF03839	GO:0008565
PF03840	GO:0015450
PF03849	GO:0004003
PF03851	GO:0004519
PF03852	GO:0004519
PF03854	GO:0003723
PF03854	GO:0008270
PF03857	GO:0015643
PF03859	GO:0003677
PF03861	GO:0003723
PF03868	GO:0003735
PF03869	GO:0003677
PF03871	GO:0003677
PF03871	GO:0003899
PF03872	GO:0016989
PF03874	GO:0003899
PF03876	GO:0003899
PF03882	GO:0005509
PF03884	GO:0008270
PF03894	GO:0016832
PF03900	GO:0004418
PF03901	GO:0016757
PF03917	GO:0004363
PF03917	GO:0005524
PF03919	GO:0004484
PF03920	GO:0005515
PF03925	GO:0003677
PF03932	GO:0005507
PF03936	GO:0000287
PF03936	GO:0010333
PF03936	GO:0016829
PF03938	GO:0051082
PF03947	GO:0003735
PF03949	GO:0004471
PF03949	GO:0051287
PF03950	GO:0000166
PF03950	GO:0004812
PF03950	GO:0005524
PF03951	GO:0004356
PF03952	GO:0000287
PF03952	GO:0004634
PF03953	GO:0003924
PF03953	GO:0005525
PF03955	GO:0031423
PF03965	GO:0003677
PF03967	GO:0045156
PF03969	GO:0005524
PF03971	GO:0004450
PF03972	GO:0047547
PF03975	GO:0050568
PF03977	GO:0016829
PF03979	GO:0003677
PF03982	GO:0016747
PF03983	GO:0008092
PF03983	GO:0030674
PF03983	GO:0042802
PF03983	GO:0043130
PF03989	GO:0003677
PF03989	GO:0003916
PF03989	GO:0005524
PF03996	GO:0016788
PF03996	GO:0046789
PF03999	GO:0008017
PF04013	GO:0008175
PF04023	GO:0046914
PF04029	GO:0000287
PF04029	GO:0050532
PF04030	GO:0003885
PF04042	GO:0003677
PF04042	GO:0003887
PF04043	GO:0004857
PF04043	GO:0030599
PF04053	GO:0005198
PF04055	GO:0003824
PF04055	GO:0051536
PF04057	GO:0003677
PF04060	GO:0051536
PF04066	GO:0015075
PF04069	GO:0005215
PF04072	GO:0008168
PF04073	GO:0002161
PF04075	GO:0016491
PF04082	GO:0003677
PF04082	GO:0008270
PF04086	GO:0003924
PF04086	GO:0005047
PF04086	GO:0005525
PF04101	GO:0016758
PF04101	GO:0030246
PF04104	GO:0003896
PF04107	GO:0004357
PF04115	GO:0004848
PF04116	GO:0005506
PF04116	GO:0016491
PF04131	GO:0047465
PF04135	GO:0030515
PF04137	GO:0003756
PF04137	GO:0016671
PF04140	GO:0004671
PF04142	GO:0005351
PF04145	GO:0005375
PF04152	GO:0004519
PF04152	GO:0030145
PF04166	GO:0050570
PF04166	GO:0051287
PF04179	GO:0016763
PF04183	GO:0015343
PF04185	GO:0016788
PF04188	GO:0016758
PF04189	GO:0003743
PF04196	GO:0003968
PF04197	GO:0003968
PF04198	GO:0030246
PF04199	GO:0004061
PF04204	GO:0008899
PF04205	GO:0010181
PF04206	GO:0030269
PF04207	GO:0030269
PF04208	GO:0030269
PF04208	GO:0050897
PF04209	GO:0004411
PF04210	GO:0030269
PF04211	GO:0030269
PF04218	GO:0003677
PF04223	GO:0008814
PF04227	GO:0016798
PF04231	GO:0004518
PF04234	GO:0005507
PF04258	GO:0004190
PF04261	GO:0004601
PF04261	GO:0020037
PF04262	GO:0004357
PF04263	GO:0004788
PF04263	GO:0005524
PF04265	GO:0030975
PF04267	GO:0008115
PF04272	GO:0005246
PF04272	GO:0042030
PF04273	GO:0016787
PF04275	GO:0004631
PF04277	GO:0008948
PF04277	GO:0015081
PF04295	GO:0016836
PF04310	GO:0003677
PF04310	GO:0005524
PF04313	GO:0003677
PF04313	GO:0004519
PF04326	GO:0005524
PF04336	GO:0008770
PF04344	GO:0003824
PF04345	GO:0008813
PF04346	GO:0034228
PF04362	GO:0005506
PF04364	GO:0003677
PF04364	GO:0003887
PF04371	GO:0004668
PF04376	GO:0004057
PF04377	GO:0004057
PF04378	GO:0008649
PF04382	GO:0008092
PF04397	GO:0003677
PF04406	GO:0003677
PF04406	GO:0003824
PF04406	GO:0005524
PF04408	GO:0004386
PF04414	GO:0016788
PF04414	GO:0051499
PF04421	GO:0005085
PF04423	GO:0004518
PF04423	GO:0005524
PF04423	GO:0008270
PF04428	GO:0016773
PF04431	GO:0030570
PF04433	GO:0005515
PF04434	GO:0008270
PF04442	GO:0005507
PF04443	GO:0047474
PF04444	GO:0005506
PF04444	GO:0018576
PF04446	GO:0000287
PF04446	GO:0008193
PF04451	GO:0005198
PF04452	GO:0008168
PF04454	GO:0008233
PF04464	GO:0047355
PF04471	GO:0003677
PF04471	GO:0004519
PF04493	GO:0004519
PF04498	GO:0005198
PF04501	GO:0005198
PF04503	GO:0003677
PF04506	GO:0005319
PF04509	GO:0016787
PF04512	GO:0005198
PF04513	GO:0005198
PF04514	GO:0003723
PF04517	GO:0004857
PF04522	GO:0003723
PF04522	GO:0003968
PF04539	GO:0003677
PF04539	GO:0003700
PF04539	GO:0016987
PF04542	GO:0003677
PF04542	GO:0003700
PF04542	GO:0016987
PF04545	GO:0003677
PF04545	GO:0003700
PF04545	GO:0016987
PF04546	GO:0003677
PF04546	GO:0003700
PF04546	GO:0016987
PF04548	GO:0005525
PF04551	GO:0046429
PF04554	GO:0005199
PF04555	GO:0003677
PF04555	GO:0009036
PF04556	GO:0003677
PF04556	GO:0009036
PF04557	GO:0000166
PF04557	GO:0004819
PF04557	GO:0005524
PF04558	GO:0000166
PF04558	GO:0004812
PF04558	GO:0005524
PF04560	GO:0003677
PF04560	GO:0003899
PF04561	GO:0003677
PF04561	GO:0003899
PF04563	GO:0003677
PF04563	GO:0003899
PF04564	GO:0004842
PF04565	GO:0003677
PF04565	GO:0003899
PF04566	GO:0003677
PF04566	GO:0003899
PF04567	GO:0003677
PF04567	GO:0003899
PF04568	GO:0004857
PF04573	GO:0008233
PF04574	GO:0008270
PF04574	GO:0016811
PF04574	GO:0017136
PF04574	GO:0051287
PF04577	GO:0016757
PF04579	GO:0005198
PF04587	GO:0016773
PF04589	GO:0003677
PF04592	GO:0008430
PF04593	GO:0008430
PF04597	GO:0004579
PF04602	GO:0052636
PF04608	GO:0008962
PF04613	GO:0016747
PF04616	GO:0004553
PF04621	GO:0003700
PF04624	GO:0005213
PF04625	GO:0005213
PF04626	GO:0005213
PF04627	GO:0046933
PF04627	GO:0046961
PF04643	GO:0005179
PF04644	GO:0005179
PF04647	GO:0008233
PF04648	GO:0000772
PF04655	GO:0016773
PF04661	GO:0003697
PF04664	GO:0004872
PF04666	GO:0016758
PF04670	GO:0005525
PF04675	GO:0003677
PF04675	GO:0003910
PF04679	GO:0003910
PF04684	GO:0003677
PF04685	GO:0004348
PF04689	GO:0003677
PF04692	GO:0008083
PF04700	GO:0005198
PF04704	GO:0003677
PF04704	GO:0046872
PF04705	GO:0008649
PF04709	GO:0008083
PF04711	GO:0008289
PF04715	GO:0016833
PF04716	GO:0016651
PF04718	GO:0015078
PF04722	GO:0004721
PF04723	GO:0030699
PF04723	GO:0050485
PF04724	GO:0003830
PF04726	GO:0003677
PF04733	GO:0005198
PF04735	GO:0003678
PF04736	GO:0008255
PF04739	GO:0005515
PF04758	GO:0003735
PF04767	GO:0003677
PF04769	GO:0000772
PF04769	GO:0003677
PF04777	GO:0016972
PF04799	GO:0003924
PF04800	GO:0016651
PF04801	GO:0003899
PF04805	GO:0016972
PF04810	GO:0008270
PF04816	GO:0016429
PF04825	GO:0005515
PF04827	GO:0016788
PF04828	GO:0016846
PF04839	GO:0003735
PF04848	GO:0000287
PF04848	GO:0000400
PF04848	GO:0016788
PF04851	GO:0003677
PF04851	GO:0005524
PF04851	GO:0016787
PF04863	GO:0016846
PF04864	GO:0016846
PF04868	GO:0004114
PF04868	GO:0030553
PF04871	GO:0008565
PF04879	GO:0016491
PF04881	GO:0005537
PF04891	GO:0030151
PF04898	GO:0015930
PF04901	GO:0008565
PF04909	GO:0003824
PF04911	GO:0015078
PF04922	GO:0016758
PF04926	GO:0003723
PF04926	GO:0004652
PF04928	GO:0004652
PF04931	GO:0003677
PF04931	GO:0003887
PF04934	GO:0001104
PF04940	GO:0009882
PF04940	GO:0071949
PF04941	GO:0003677
PF04941	GO:0003899
PF04952	GO:0016788
PF04958	GO:0008791
PF04960	GO:0004359
PF04961	GO:0003824
PF04962	GO:0016861
PF04963	GO:0003677
PF04966	GO:0005215
PF04973	GO:0034257
PF04979	GO:0004864
PF04983	GO:0003677
PF04983	GO:0003899
PF04986	GO:0003677
PF04986	GO:0004803
PF04987	GO:0016740
PF04988	GO:0003677
PF04989	GO:0008168
PF04990	GO:0003677
PF04990	GO:0003899
PF04992	GO:0003677
PF04992	GO:0003899
PF04996	GO:0009015
PF04997	GO:0003677
PF04997	GO:0003899
PF04998	GO:0003677
PF04998	GO:0003899
PF05000	GO:0003677
PF05000	GO:0003899
PF05001	GO:0003677
PF05007	GO:0016758
PF05011	GO:0016788
PF05014	GO:0050144
PF05014	GO:0070694
PF05023	GO:0016756
PF05023	GO:0046872
PF05024	GO:0017176
PF05025	GO:0016853
PF05025	GO:0048029
PF05026	GO:0003723
PF05026	GO:0016787
PF05026	GO:0030145
PF05028	GO:0004649
PF05033	GO:0008270
PF05033	GO:0018024
PF05035	GO:0008671
PF05038	GO:0020037
PF05044	GO:0003677
PF05046	GO:0003735
PF05049	GO:0005525
PF05049	GO:0016817
PF05051	GO:0005507
PF05051	GO:0016531
PF05052	GO:0015097
PF05060	GO:0008455
PF05063	GO:0008168
PF05087	GO:0003723
PF05088	GO:0004352
PF05090	GO:0008488
PF05091	GO:0003743
PF05093	GO:0051536
PF05111	GO:0030345
PF05115	GO:0009055
PF05132	GO:0003677
PF05132	GO:0003899
PF05136	GO:0003677
PF05148	GO:0008168
PF05149	GO:0005516
PF05153	GO:0005506
PF05153	GO:0050113
PF05157	GO:0005524
PF05158	GO:0003677
PF05158	GO:0003899
PF05162	GO:0003735
PF05165	GO:0003933
PF05173	GO:0008839
PF05175	GO:0008168
PF05180	GO:0008270
PF05183	GO:0003968
PF05185	GO:0008168
PF05187	GO:0004174
PF05188	GO:0005524
PF05188	GO:0030983
PF05190	GO:0005524
PF05190	GO:0030983
PF05191	GO:0004017
PF05192	GO:0005524
PF05192	GO:0030983
PF05194	GO:0016151
PF05195	GO:0004177
PF05195	GO:0030145
PF05196	GO:0008083
PF05197	GO:0005261
PF05198	GO:0003743
PF05199	GO:0016614
PF05201	GO:0008883
PF05201	GO:0050661
PF05204	GO:0003677
PF05204	GO:0004519
PF05206	GO:0008168
PF05208	GO:0016758
PF05221	GO:0004013
PF05224	GO:0003677
PF05225	GO:0003677
PF05240	GO:0008270
PF05240	GO:0016814
PF05241	GO:0047750
PF05261	GO:0003677
PF05269	GO:0003677
PF05270	GO:0046556
PF05273	GO:0003677
PF05273	GO:0003899
PF05275	GO:0005507
PF05280	GO:0003677
PF05292	GO:0050080
PF05296	GO:0004930
PF05301	GO:0019799
PF05316	GO:0003735
PF05320	GO:0003677
PF05320	GO:0003899
PF05336	GO:0016857
PF05337	GO:0005125
PF05337	GO:0008083
PF05342	GO:0004222
PF05342	GO:0008270
PF05349	GO:0003677
PF05349	GO:0008270
PF05353	GO:0019871
PF05355	GO:0008047
PF05362	GO:0004176
PF05362	GO:0004252
PF05366	GO:0030234
PF05367	GO:0008833
PF05369	GO:0008168
PF05373	GO:0016706
PF05374	GO:0019871
PF05375	GO:0030414
PF05379	GO:0003968
PF05379	GO:0016817
PF05381	GO:0003968
PF05384	GO:0016301
PF05388	GO:0004185
PF05392	GO:0004129
PF05395	GO:0004864
PF05397	GO:0001104
PF05401	GO:0008757
PF05405	GO:0015078
PF05407	GO:0003968
PF05407	GO:0004197
PF05407	GO:0017111
PF05408	GO:0004197
PF05410	GO:0004197
PF05411	GO:0008234
PF05413	GO:0003723
PF05413	GO:0003968
PF05413	GO:0005524
PF05416	GO:0004197
PF05418	GO:0004857
PF05424	GO:0004872
PF05426	GO:0016829
PF05427	GO:0017134
PF05430	GO:0016645
PF05438	GO:0005184
PF05440	GO:0030269
PF05443	GO:0003677
PF05443	GO:0008270
PF05445	GO:0004672
PF05445	GO:0005524
PF05453	GO:0008200
PF05456	GO:0008190
PF05460	GO:0003677
PF05461	GO:0008289
PF05464	GO:0003899
PF05464	GO:0016987
PF05470	GO:0003743
PF05470	GO:0031369
PF05472	GO:0003677
PF05474	GO:0005198
PF05476	GO:0003743
PF05479	GO:0005516
PF05485	GO:0003676
PF05491	GO:0003677
PF05491	GO:0009378
PF05493	GO:0015078
PF05495	GO:0008270
PF05496	GO:0009378
PF05497	GO:0003796
PF05506	GO:0004629
PF05509	GO:0003677
PF05511	GO:0015078
PF05525	GO:0015658
PF05543	GO:0008234
PF05544	GO:0018112
PF05547	GO:0008233
PF05577	GO:0008236
PF05578	GO:0004252
PF05579	GO:0004252
PF05586	GO:0004872
PF05587	GO:0004872
PF05631	GO:0015098
PF05634	GO:0003723
PF05637	GO:0016758
PF05645	GO:0003677
PF05645	GO:0003899
PF05652	GO:0016787
PF05653	GO:0015095
PF05669	GO:0001104
PF05676	GO:0003954
PF05676	GO:0008137
PF05679	GO:0008376
PF05680	GO:0015078
PF05681	GO:0016829
PF05683	GO:0016836
PF05690	GO:0036355
PF05693	GO:0004373
PF05694	GO:0008430
PF05695	GO:0005524
PF05699	GO:0046983
PF05706	GO:0004721
PF05706	GO:0004725
PF05710	GO:0005515
PF05715	GO:0046872
PF05722	GO:0003677
PF05724	GO:0008757
PF05731	GO:0003723
PF05733	GO:0003723
PF05735	GO:0005509
PF05737	GO:0005518
PF05739	GO:0005515
PF05746	GO:0004814
PF05746	GO:0005524
PF05757	GO:0005509
PF05770	GO:0000287
PF05770	GO:0005524
PF05770	GO:0047325
PF05770	GO:0052725
PF05770	GO:0052726
PF05773	GO:0005515
PF05778	GO:0008289
PF05788	GO:0003723
PF05788	GO:0003968
PF05793	GO:0003677
PF05821	GO:0003954
PF05821	GO:0008137
PF05822	GO:0000287
PF05822	GO:0008253
PF05823	GO:0008289
PF05824	GO:0030354
PF05826	GO:0004623
PF05826	GO:0005509
PF05829	GO:0003677
PF05830	GO:0016758
PF05834	GO:0016705
PF05835	GO:0019905
PF05842	GO:0005186
PF05847	GO:0003677
PF05848	GO:0003677
PF05853	GO:0016740
PF05864	GO:0003677
PF05864	GO:0003899
PF05866	GO:0000287
PF05869	GO:0003677
PF05869	GO:0009007
PF05870	GO:0016831
PF05873	GO:0015078
PF05874	GO:0005184
PF05875	GO:0016811
PF05881	GO:0004113
PF05889	GO:0016740
PF05891	GO:0008168
PF05893	GO:0003995
PF05896	GO:0016655
PF05902	GO:0003779
PF05902	GO:0005198
PF05920	GO:0003677
PF05924	GO:0008013
PF05925	GO:0016791
PF05927	GO:0008061
PF05933	GO:0015078
PF05937	GO:0008013
PF05944	GO:0003677
PF05944	GO:0004519
PF05953	GO:0005184
PF05956	GO:0008017
PF05958	GO:0008173
PF05970	GO:0003678
PF05971	GO:0008168
PF05972	GO:0008013
PF05983	GO:0001104
PF05985	GO:0008851
PF05986	GO:0004222
PF05992	GO:0005215
PF05993	GO:0046812
PF05995	GO:0005506
PF05995	GO:0017172
PF05996	GO:0016636
PF05996	GO:0050897
PF06003	GO:0003723
PF06007	GO:0016829
PF06008	GO:0005102
PF06016	GO:0004482
PF06016	GO:0004484
PF06016	GO:0005524
PF06017	GO:0003774
PF06018	GO:0003677
PF06018	GO:0005525
PF06021	GO:0047961
PF06026	GO:0004751
PF06039	GO:0008924
PF06052	GO:0000334
PF06052	GO:0005506
PF06056	GO:0005524
PF06061	GO:0003677
PF06061	GO:0008270
PF06068	GO:0003678
PF06068	GO:0005524
PF06070	GO:0005198
PF06079	GO:0005509
PF06079	GO:0016462
PF06083	GO:0005125
PF06087	GO:0008081
PF06090	GO:0005524
PF06090	GO:0035299
PF06100	GO:0050151
PF06100	GO:0071949
PF06130	GO:0016747
PF06134	GO:0008740
PF06134	GO:0030145
PF06144	GO:0003677
PF06144	GO:0003887
PF06151	GO:0008527
PF06152	GO:0005198
PF06179	GO:0001104
PF06180	GO:0016852
PF06184	GO:0005198
PF06189	GO:0000166
PF06189	GO:0000287
PF06189	GO:0008253
PF06202	GO:0004134
PF06202	GO:0004135
PF06203	GO:0005515
PF06214	GO:0004872
PF06220	GO:0008270
PF06221	GO:0008270
PF06236	GO:0005507
PF06253	GO:0008168
PF06268	GO:0030674
PF06268	GO:0051015
PF06280	GO:0004252
PF06281	GO:0005198
PF06293	GO:0005524
PF06293	GO:0016773
PF06297	GO:0008270
PF06298	GO:0030145
PF06303	GO:0043565
PF06309	GO:0005524
PF06314	GO:0016831
PF06315	GO:0008772
PF06315	GO:0016791
PF06317	GO:0003968
PF06324	GO:0005179
PF06325	GO:0008276
PF06326	GO:0005198
PF06327	GO:0004016
PF06330	GO:0045482
PF06333	GO:0001104
PF06337	GO:0004843
PF06339	GO:0033990
PF06350	GO:0016298
PF06351	GO:0016853
PF06357	GO:0019855
PF06367	GO:0003779
PF06368	GO:0016866
PF06368	GO:0031419
PF06369	GO:0015267
PF06371	GO:0003779
PF06371	GO:0017048
PF06374	GO:0008137
PF06377	GO:0005179
PF06379	GO:0015153
PF06384	GO:0008013
PF06387	GO:0032051
PF06389	GO:0005198
PF06397	GO:0005506
PF06401	GO:0008201
PF06401	GO:0050750
PF06403	GO:0005198
PF06404	GO:0008083
PF06414	GO:0005524
PF06414	GO:0016301
PF06415	GO:0004619
PF06415	GO:0030145
PF06416	GO:0004842
PF06418	GO:0003883
PF06422	GO:0005524
PF06422	GO:0042626
PF06423	GO:0016746
PF06426	GO:0009001
PF06427	GO:0003980
PF06431	GO:0003677
PF06431	GO:0005524
PF06432	GO:0017176
PF06433	GO:0030058
PF06434	GO:0003994
PF06436	GO:0005198
PF06437	GO:0000287
PF06437	GO:0016791
PF06440	GO:0003677
PF06440	GO:0003887
PF06442	GO:0004146
PF06444	GO:0008137
PF06448	GO:0005319
PF06449	GO:0016820
PF06450	GO:0015385
PF06452	GO:0004553
PF06452	GO:0030246
PF06455	GO:0008137
PF06456	GO:0019904
PF06457	GO:0005216
PF06459	GO:0005219
PF06463	GO:0051539
PF06464	GO:0008134
PF06466	GO:0004402
PF06467	GO:0008270
PF06470	GO:0005515
PF06470	GO:0005524
PF06471	GO:0003968
PF06471	GO:0004197
PF06471	GO:0008168
PF06471	GO:0016896
PF06478	GO:0003723
PF06478	GO:0003968
PF06478	GO:0005524
PF06479	GO:0004540
PF06480	GO:0004222
PF06480	GO:0005524
PF06480	GO:0008270
PF06481	GO:0008827
PF06482	GO:0005198
PF06506	GO:0000156
PF06506	GO:0003677
PF06506	GO:0005524
PF06507	GO:0003677
PF06512	GO:0005248
PF06519	GO:0005215
PF06524	GO:0008270
PF06530	GO:0003677
PF06546	GO:0003677
PF06546	GO:0003700
PF06554	GO:0004871
PF06558	GO:0045182
PF06559	GO:0008829
PF06560	GO:0004347
PF06573	GO:0008270
PF06574	GO:0003919
PF06580	GO:0000155
PF06602	GO:0016791
PF06610	GO:0034639
PF06613	GO:0003677
PF06616	GO:0000287
PF06616	GO:0003677
PF06616	GO:0009036
PF06617	GO:0004725
PF06621	GO:0003677
PF06621	GO:0003700
PF06631	GO:0004435
PF06631	GO:0005509
PF06632	GO:0003677
PF06645	GO:0008233
PF06646	GO:0005215
PF06652	GO:0004930
PF06657	GO:0008017
PF06662	GO:0016857
PF06668	GO:0004867
PF06689	GO:0008270
PF06689	GO:0046983
PF06701	GO:0004842
PF06701	GO:0046872
PF06703	GO:0008233
PF06725	GO:0004553
PF06733	GO:0003677
PF06733	GO:0004003
PF06733	GO:0005524
PF06734	GO:0004672
PF06734	GO:0005524
PF06743	GO:0004672
PF06751	GO:0008851
PF06753	GO:0005179
PF06769	GO:0004519
PF06800	GO:0015144
PF06810	GO:0005198
PF06815	GO:0003964
PF06817	GO:0003964
PF06821	GO:0016787
PF06827	GO:0003824
PF06831	GO:0003684
PF06831	GO:0003906
PF06831	GO:0008270
PF06831	GO:0016799
PF06839	GO:0008270
PF06841	GO:0005198
PF06849	GO:0000287
PF06849	GO:0005524
PF06849	GO:0016879
PF06858	GO:0005525
PF06859	GO:0008168
PF06870	GO:0003677
PF06870	GO:0003899
PF06872	GO:0004197
PF06874	GO:0042132
PF06883	GO:0003899
PF06888	GO:0016791
PF06917	GO:0016837
PF06925	GO:0016758
PF06929	GO:0005525
PF06936	GO:0008430
PF06941	GO:0008253
PF06951	GO:0004623
PF06951	GO:0005509
PF06953	GO:0003677
PF06954	GO:0005179
PF06955	GO:0016762
PF06957	GO:0005198
PF06957	GO:0005515
PF06963	GO:0005381
PF06964	GO:0046556
PF06973	GO:0000287
PF06973	GO:0005524
PF06973	GO:0016879
PF06974	GO:0004144
PF06978	GO:0004526
PF06984	GO:0003735
PF06990	GO:0001733
PF07022	GO:0003677
PF07034	GO:0003677
PF07057	GO:0003677
PF07057	GO:0003678
PF07057	GO:0005524
PF07057	GO:0016818
PF07058	GO:0008017
PF07088	GO:0005524
PF07109	GO:0046406
PF07124	GO:0005198
PF07127	GO:0046872
PF07137	GO:0046422
PF07140	GO:0019955
PF07143	GO:0016491
PF07147	GO:0003735
PF07156	GO:0016670
PF07163	GO:0032403
PF07167	GO:0016746
PF07174	GO:0050840
PF07194	GO:0000155
PF07194	GO:0004673
PF07212	GO:0004415
PF07221	GO:0016853
PF07224	GO:0047746
PF07225	GO:0008137
PF07228	GO:0003824
PF07229	GO:0003677
PF07238	GO:0035438
PF07247	GO:0004026
PF07259	GO:0004866
PF07260	GO:0015114
PF07284	GO:0016836
PF07294	GO:0005198
PF07328	GO:0004519
PF07347	GO:0008137
PF07352	GO:0003690
PF07355	GO:0030699
PF07355	GO:0050485
PF07361	GO:0005506
PF07361	GO:0009055
PF07361	GO:0020037
PF07365	GO:0030550
PF07378	GO:0048027
PF07382	GO:0003677
PF07404	GO:0042162
PF07421	GO:0005184
PF07429	GO:0008417
PF07432	GO:0003677
PF07443	GO:0004386
PF07460	GO:0003677
PF07463	GO:0016788
PF07464	GO:0008289
PF07475	GO:0000155
PF07475	GO:0004672
PF07475	GO:0005524
PF07477	GO:0046559
PF07478	GO:0008716
PF07479	GO:0004367
PF07486	GO:0016787
PF07487	GO:0005085
PF07488	GO:0046559
PF07492	GO:0004555
PF07492	GO:0005509
PF07496	GO:0008270
PF07497	GO:0003723
PF07499	GO:0005524
PF07499	GO:0009378
PF07503	GO:0008270
PF07517	GO:0005524
PF07527	GO:0003677
PF07531	GO:0003700
PF07533	GO:0005515
PF07533	GO:0016817
PF07535	GO:0003676
PF07535	GO:0008270
PF07536	GO:0004673
PF07541	GO:0003723
PF07541	GO:0003743
PF07544	GO:0001104
PF07546	GO:0005515
PF07562	GO:0004930
PF07565	GO:0008509
PF07573	GO:0003677
PF07573	GO:0008270
PF07578	GO:0008915
PF07580	GO:0004222
PF07580	GO:0008270
PF07645	GO:0005509
PF07646	GO:0005515
PF07647	GO:0005515
PF07648	GO:0005515
PF07649	GO:0047134
PF07650	GO:0003723
PF07651	GO:0005543
PF07652	GO:0005524
PF07652	GO:0008026
PF07663	GO:0008982
PF07664	GO:0015093
PF07669	GO:0003677
PF07669	GO:0003824
PF07670	GO:0001882
PF07685	GO:0003824
PF07694	GO:0000155
PF07694	GO:0004673
PF07700	GO:0020037
PF07701	GO:0004383
PF07702	GO:0003677
PF07706	GO:0004838
PF07706	GO:0030170
PF07711	GO:0004663
PF07711	GO:0008270
PF07714	GO:0004672
PF07715	GO:0004872
PF07716	GO:0003700
PF07716	GO:0043565
PF07718	GO:0005198
PF07721	GO:0042802
PF07722	GO:0016787
PF07724	GO:0005524
PF07726	GO:0005524
PF07726	GO:0016887
PF07728	GO:0005524
PF07728	GO:0016887
PF07730	GO:0000155
PF07730	GO:0046983
PF07731	GO:0005507
PF07731	GO:0016491
PF07732	GO:0005507
PF07733	GO:0008408
PF07740	GO:0008200
PF07745	GO:0015926
PF07748	GO:0015923
PF07757	GO:0008168
PF07776	GO:0008270
PF07777	GO:0003677
PF07780	GO:0008168
PF07781	GO:0005198
PF07819	GO:0016788
PF07821	GO:0004556
PF07821	GO:0005509
PF07822	GO:0019871
PF07823	GO:0004112
PF07825	GO:0003677
PF07826	GO:0003937
PF07827	GO:0016779
PF07829	GO:0030550
PF07830	GO:0000287
PF07830	GO:0004721
PF07830	GO:0030145
PF07831	GO:0016763
PF07834	GO:0005098
PF07836	GO:0016833
PF07837	GO:0005542
PF07837	GO:0016740
PF07839	GO:0005516
PF07840	GO:0000062
PF07842	GO:0003677
PF07846	GO:0046870
PF07847	GO:0047800
PF07850	GO:0004872
PF07859	GO:0016787
PF07881	GO:0008736
PF07882	GO:0008736
PF07908	GO:0008270
PF07908	GO:0016811
PF07925	GO:0003723
PF07925	GO:0003968
PF07927	GO:0003729
PF07930	GO:0004177
PF07931	GO:0005524
PF07931	GO:0016740
PF07932	GO:0004177
PF07934	GO:0003684
PF07934	GO:0008534
PF07936	GO:0008200
PF07941	GO:0005249
PF07941	GO:0030955
PF07943	GO:0009002
PF07952	GO:0004222
PF07952	GO:0008270
PF07953	GO:0004222
PF07953	GO:0050827
PF07955	GO:0016491
PF07959	GO:0016772
PF07966	GO:0004190
PF07967	GO:0008270
PF07973	GO:0005524
PF07973	GO:0016876
PF07975	GO:0008270
PF07991	GO:0004455
PF07992	GO:0016491
PF07994	GO:0004512
PF07995	GO:0016901
PF07995	GO:0048038
PF07998	GO:0008270
PF08015	GO:0000772
PF08022	GO:0016491
PF08027	GO:0045735
PF08029	GO:0000287
PF08029	GO:0003879
PF08030	GO:0016491
PF08031	GO:0016491
PF08031	GO:0050660
PF08032	GO:0008168
PF08037	GO:0000772
PF08040	GO:0003954
PF08043	GO:0003779
PF08061	GO:0003712
PF08061	GO:0003724
PF08061	GO:0016818
PF08063	GO:0003950
PF08064	GO:0004674
PF08069	GO:0003735
PF08070	GO:0003677
PF08070	GO:0003918
PF08070	GO:0005524
PF08072	GO:0003677
PF08072	GO:0005524
PF08072	GO:0016818
PF08073	GO:0003677
PF08073	GO:0005524
PF08073	GO:0008270
PF08073	GO:0016818
PF08074	GO:0003677
PF08074	GO:0005524
PF08074	GO:0008270
PF08074	GO:0016818
PF08086	GO:0019870
PF08092	GO:0019871
PF08093	GO:0019871
PF08094	GO:0019871
PF08098	GO:0019871
PF08099	GO:0019855
PF08100	GO:0046983
PF08111	GO:0005184
PF08112	GO:0042626
PF08117	GO:0019855
PF08119	GO:0019870
PF08120	GO:0019870
PF08121	GO:0030550
PF08123	GO:0018024
PF08125	GO:0016491
PF08125	GO:0050662
PF08126	GO:0004197
PF08127	GO:0004197
PF08133	GO:0004518
PF08136	GO:0003735
PF08138	GO:0005179
PF08140	GO:0042302
PF08144	GO:0003723
PF08147	GO:0003723
PF08147	GO:0005524
PF08147	GO:0016818
PF08148	GO:0005524
PF08148	GO:0016818
PF08152	GO:0003723
